@relation pittsburg-bridges-rel-l
@attribute f1 real [-2.16609, 1.86597]
@attribute f2 real [-1.85069, 1.91295]
@attribute f3 real [-1.75664, 1.41764]
@attribute f4 real [-4.1739, 0.674728]
@attribute f5 real [-1.52136, 1.31057]
@attribute f6 real [-1.71065, 3.00891]
@attribute f7 real [-3.43353, 0.58526]
@attribute clase {0, 1, 2}
@inputs f1, f2, f3, f4, f5, f6, f7
@outputs clase
@data
-0.822072, 0.175885, -1.75664, -0.941481, -1.52136, -0.137463, -1.42413, 0
-0.822072, 0.175885, -1.75664, -0.941481, 0.366593, -0.137463, -1.42413, 0
-0.822072, 0.248262, -1.75664, 0.674728, 0.366593, -0.137463, -1.42413, 0
-0.822072, 0.465395, -0.698548, 0.674728, 0.366593, -0.137463, -1.42413, 0
0.52195, -0.692647, -0.698548, -0.941481, -1.52136, -0.137463, -3.43353, 0
-0.822072, -0.113626, -0.698548, 0.674728, 0.366593, 1.43572, 0.58526, 0
-0.822072, 0.972039, -0.698548, -0.941481, -1.52136, -0.137463, 0.58526, 2
1.86597, 1.11679, -0.698548, -0.941481, 1.31057, -0.137463, 0.58526, 2
-0.822072, 0.103507, 0.359547, 0.674728, 0.366593, -0.137463, 0.58526, 2
0.52195, -1.34405, 0.359547, 0.674728, 0.366593, -0.137463, 0.58526, 2
0.52195, -1.70593, 0.359547, -0.941481, 0.366593, -1.71065, 0.58526, 2
1.86597, 1.11679, 0.359547, -0.941481, 1.31057, -0.137463, 0.58526, 2
-0.822072, -0.113626, 0.359547, 0.674728, 0.366593, 1.43572, 0.58526, 2
-0.822072, 0.827283, 0.359547, -0.941481, 1.31057, -0.137463, -1.42413, 2
-0.822072, 0.248262, 0.359547, 0.674728, -0.577384, 1.43572, 0.58526, 2
-0.822072, 0.899661, 0.359547, 0.674728, 0.366593, -1.71065, 0.58526, 0
0.52195, -1.4888, 0.359547, 0.674728, 1.31057, 1.43572, -1.42413, 1
0.52195, -1.77831, 0.359547, 0.674728, 0.366593, 1.43572, 0.58526, 2
0.52195, -0.620269, 0.359547, 0.674728, 1.31057, -0.137463, 0.58526, 0
0.52195, -1.41642, 0.359547, 0.674728, 0.366593, 1.43572, 0.58526, 2
-0.822072, 0.93585, 1.41764, 0.674728, 0.366593, -0.137463, -1.42413, 1
-2.16609, 1.91295, 1.41764, 0.674728, -1.52136, -1.71065, 0.58526, 0
0.52195, -0.186004, 1.41764, 0.674728, 0.366593, -0.137463, 0.58526, 1
1.86597, 1.18917, 1.41764, 0.674728, -0.577384, -1.71065, 0.58526, 2
0.52195, -1.77831, 1.41764, 0.674728, 0.366593, 3.00891, 0.58526, 2
0.52195, -1.19929, 1.41764, 0.674728, 1.31057, 1.43572, 0.58526, 2
