@relation plant-texture
@attribute f1 real [-0.519535, 9.52031]
@attribute f2 real [-0.666631, 7.74014]
@attribute f3 real [-0.762104, 8.04011]
@attribute f4 real [-0.708388, 6.74471]
@attribute f5 real [-0.708872, 4.64285]
@attribute f6 real [-0.477533, 6.92505]
@attribute f7 real [-0.792218, 8.04991]
@attribute f8 real [-0.784428, 6.32807]
@attribute f9 real [-0.666987, 8.05504]
@attribute f10 real [-0.533921, 7.97763]
@attribute f11 real [-0.563569, 7.75883]
@attribute f12 real [-0.369926, 6.51301]
@attribute f13 real [-0.677217, 7.07858]
@attribute f14 real [-0.716032, 9.53273]
@attribute f15 real [-0.182183, 12.0421]
@attribute f16 real [-0.391958, 9.18253]
@attribute f17 real [-0.555526, 11.1377]
@attribute f18 real [-0.425194, 14.9075]
@attribute f19 real [-0.777353, 8.79551]
@attribute f20 real [-0.869917, 7.19783]
@attribute f21 real [-0.284531, 9.30172]
@attribute f22 real [-0.598826, 7.46936]
@attribute f23 real [-0.720303, 7.54069]
@attribute f24 real [-0.566447, 6.8421]
@attribute f25 real [-0.654772, 8.95164]
@attribute f26 real [-0.559444, 6.673]
@attribute f27 real [-0.660812, 6.44015]
@attribute f28 real [-0.533846, 8.57497]
@attribute f29 real [-0.821232, 7.4379]
@attribute f30 real [-0.911563, 5.90687]
@attribute f31 real [-0.869485, 9.45305]
@attribute f32 real [-0.397034, 7.96407]
@attribute f33 real [-0.390723, 7.75701]
@attribute f34 real [-0.631198, 7.70705]
@attribute f35 real [-0.881575, 6.35117]
@attribute f36 real [-0.26479, 8.88692]
@attribute f37 real [-0.355456, 9.10635]
@attribute f38 real [-0.872076, 7.16653]
@attribute f39 real [-0.80266, 6.05437]
@attribute f40 real [-0.750543, 5.72583]
@attribute f41 real [-0.389426, 9.78567]
@attribute f42 real [-0.546206, 6.23029]
@attribute f43 real [-0.78402, 9.00684]
@attribute f44 real [-0.575747, 8.53846]
@attribute f45 real [-0.762128, 5.61675]
@attribute f46 real [-0.829758, 5.83726]
@attribute f47 real [-1.16399, 4.96425]
@attribute f48 real [-0.552929, 7.74485]
@attribute f49 real [-0.864369, 7.61908]
@attribute f50 real [-0.678759, 7.53975]
@attribute f51 real [-0.401713, 11.4371]
@attribute f52 real [-0.523947, 8.11473]
@attribute f53 real [-0.674874, 7.12783]
@attribute f54 real [-0.801229, 9.66413]
@attribute f55 real [-0.574473, 6.1302]
@attribute f56 real [-0.237346, 19.4893]
@attribute f57 real [-0.682736, 6.89393]
@attribute f58 real [-0.464696, 7.59499]
@attribute f59 real [-1.0564, 5.98085]
@attribute f60 real [-0.224752, 10.386]
@attribute f61 real [-0.233691, 13.183]
@attribute f62 real [-0.535351, 9.53529]
@attribute f63 real [-0.664316, 5.71314]
@attribute f64 real [-0.871705, 5.64623]
@attribute clase integer [0, 99]
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49, f50, f51, f52, f53, f54, f55, f56, f57, f58, f59, f60, f61, f62, f63, f64
@outputs clase
@data
0.028369063466617262,0.08609112821081957,0.016528455227287138,0.0060633846489070685,0.32039070788804047,0.0,0.07978646090624338,0.2983365338028917,0.08457889433270499,0.006191585998838516,0.0,0.426932053414415,0.0,0.03174412675404112,0.0,0.0,0.028753998255058092,0.0,0.0194794389097598,0.18115305301467682,0.0,0.06593705202135894,0.12000409635984441,0.0,0.006372306330396826,0.0,0.012876846827232691,0.005716769336431874,0.21363806753542625,0.0,0.1404088239952686,0.0,0.0,0.08563307303884461,0.02272567330937286,0.0,0.0,0.10762720675699244,0.04635826297974488,0.13529100315871243,0.0,0.0,0.05524999846795889,0.01658783918337602,0.07092234715885773,0.13888942552727473,0.29703014242262055,0.14902011731090933,0.008550649623755624,0.27731295299427183,0.0,0.0,0.0,0.06666555824793015,0.2204543010524152,0.0,0.09039639466752263,0.0,0.1559600412092792,0.0,0.0,0.0,0.0,0.1372598530055915,0
0.2316763854422055,0.013244324128729085,0.02479694313271638,0.09090795532273961,0.11650842476496348,0.0,0.18617577126230245,0.08839665051575409,0.09452848517896126,0.1609898125500276,0.0034261755534672205,0.09038424881474998,0.0,0.04232540476596099,0.0,0.0,0.006389425809438727,0.0,0.08441724278306291,0.07970614348714704,0.0,0.08791418541912642,0.03500075596238855,0.0,0.0509523222614229,0.01290269236789114,0.22746763044218513,0.0,0.2272759413458945,0.011368594514311431,0.1301338285605232,0.0,0.004236884051060579,0.10773366299491212,0.02272567330937286,0.0,0.0,0.08968632123529875,0.5165603767228669,0.15293946164002598,0.026128009013379333,0.0,0.10497280116353415,0.09715612120725368,0.02836611705067882,0.011110514475887118,0.40593873608083236,0.011766040045173533,0.008550649623755624,0.1470613465289142,0.0,0.0,0.017753332690821026,0.09666519801184079,0.14317998804714263,0.0,0.022597670268162805,0.0,0.256871363103485,0.0,0.0,0.007792949823154255,0.0,0.2222274385982677,0
0.08746997588110175,0.07947238957740135,0.03305691045457427,0.0,0.26699294171109783,0.0,0.03723515425246049,0.33701070987998866,0.13930397142774265,0.0,0.0,0.2519253411625504,0.0,0.08465627360650974,0.0,0.0,0.028753998255058092,0.0,0.022727578990736626,0.2028938190550596,0.0,0.07142852185113233,0.1600020723900868,0.0,0.0,0.0,0.03862617487602383,0.0,0.18636667872604532,0.011368594514311431,0.15410633143893435,0.0,0.0,0.18784221817341007,0.05682005932740613,0.0,0.0,0.116595377357716,0.039732799768996206,0.041175824801937745,0.0,0.0,0.03314662859033834,0.08293897647924828,0.1205664852031972,0.22777889605217808,0.29703014242262055,0.04313708523690496,0.008550649623755624,0.13865836248399802,0.0,0.0,0.0,0.07666657684652767,0.3136443790771004,0.0,0.033896571394330964,0.0,0.12843539734981704,0.0,0.0,0.0,0.0,0.1372598530055915,0
0.054373110341842924,0.046358346147409024,0.0495853656818614,0.018184116188999525,0.2427200067567037,0.0,0.13830279317376992,0.27623881229913877,0.10447800723386891,0.027863546843577624,0.0,0.31923382695989033,0.0,0.005293419829634062,0.0,0.0,0.041532875529815286,0.0,0.06168969513091328,0.1521703642912947,0.0,0.0,0.18000112093061937,0.03623207087705592,0.0,0.02258130170105708,0.03433239045639168,0.0,0.15909516883856561,0.0,0.13698263072007022,0.0,0.006356492045087875,0.14088307279898607,0.07954573263677898,0.0,0.0,0.12556356164240418,0.06622809000398132,0.12940615063400454,0.009500647463178724,0.0,0.06629887466473834,0.07582930692708646,0.0921931725297145,0.11111039448221079,0.23762809550539796,0.058822523472847374,0.0,0.07143098583940227,0.0,0.0,0.011833589996493527,0.06666555824793015,0.3568157611862651,0.0,0.062146463893221635,0.0,0.07338605279050765,0.0,0.0,0.0,0.0,0.14379221333136952,0
0.014183286694167088,0.36424103856284407,0.15703276471124195,0.060609427113396334,0.1699060601428848,0.06667118761113519,0.03723515425246049,0.4475105652050798,0.29353004754514056,0.012383171997677037,0.006848866534757589,0.0,0.09648798182830211,0.07407489802182936,0.0,0.0,0.3929835958015349,0.009345389662116782,0.006493146303253263,0.5217190127553578,0.0,0.0,0.2200041810954204,0.0434739767460475,0.012738054541071112,0.0032274014150680025,0.04720923728362438,0.04000003952215085,0.12727608663961298,0.3409086809241948,0.04109620359727528,0.0,0.0,0.019337035789772625,0.30681366479808153,0.0,0.0,0.08520444962721149,0.15894461596347106,0.07058796644356338,0.007126714087021881,0.025972419964536243,0.13811942975387248,0.06635121409904339,0.1560203847761315,0.1499998950055332,0.36633682753939145,0.07058864787794421,0.08547172264488181,0.03781513167412727,0.0,0.0,0.011833589996493527,0.006666183166769524,0.024999429502378417,0.0,0.05084769475122699,0.0,0.24769320402145725,0.0,0.0,0.005194406195196512,0.25842796876999224,0.16340267277903203,1
0.00236507635327039,0.5033158391016003,0.14050442309173578,0.0,0.6213648616277152,0.08000410127113738,0.01595939348536913,0.6353812682970174,0.17910228895186864,0.0,0.0,0.003845887859483215,0.13157280934506152,0.03174412675404112,0.0,0.0,0.25559293902298647,0.0747677479247939,0.0,0.4492613613193373,0.0,0.0,0.4400079990383723,0.0,0.006372306330396826,0.0,0.004293784419632143,0.057144539970946824,0.01363811596666574,0.3181835181191925,0.02739511176275982,0.0,0.0,0.041434723457493716,0.18181713858293083,0.0,0.0,0.09417267123180312,0.0,0.0,0.0,0.025972419964536243,0.005527297908457488,0.023697508735537824,0.44678985865539367,0.19999991000474276,0.16832059449368825,0.1411772957558884,0.01709257638019631,0.021009285260866657,0.0,0.0,0.0,0.0,0.12045434579732671,0.0,0.12994515001717113,0.0,0.07338605279050765,0.0,0.0,0.0,0.07865236545732342,0.006539034218659731,1
0.011820600816048453,0.3907292110133605,0.19008967516581624,0.04242531092439681,0.23786848420003878,0.03999860589202445,0.06914862576067661,0.41988595286775476,0.16418052821895643,0.015480492333300941,0.030821401377175026,0.0019238882941814328,0.09648798182830211,0.13756842045897832,0.0,0.008200438498643473,0.36422677539970577,0.014020432417160352,0.009741390846186759,0.4492613613193373,0.0,0.016485613990555,0.10999948795501946,0.0,0.025476213179280678,0.0,0.025749328048791133,0.02285544026797775,0.18181910641457238,0.2272684940953442,0.11643632111685746,0.0,0.0021194852605012924,0.00552442191693027,0.19318585129159122,0.0,0.0,0.044845462011697056,0.0596024809574991,0.047054578233835506,0.0,0.025972419964536243,0.07182051423470462,0.04265362856033444,0.11347135029075649,0.08333140843477549,0.35643186298186763,0.1764716799519486,0.042735920260733584,0.2058863718467669,0.0,0.0,0.017753332690821026,0.013332461886878417,0.06818169954000738,0.0,0.005652354214901387,0.009755218751698264,0.24769320402145725,0.0,0.0,0.005194406195196512,0.4494325009847186,0.1960846495093922,1
0.0,0.24503593591403877,0.09091063907330588,0.0,0.6650592089798386,0.03999860589202445,0.005321569649297084,0.6298375057539559,0.15422584681290252,0.0,0.0,0.1192316767147043,0.13157280934506152,0.13756842045897832,0.0,0.0,0.18211022347468525,0.00467510797515427,0.0,0.35506405939601227,0.0,0.016485613990555,0.39500251362033595,0.0,0.0,0.0,0.0,0.011427720133988878,0.23636648500108728,0.28408917415482415,0.14383492039503865,0.0,0.0,0.013812493943571846,0.2954569807175561,0.0,0.0,0.08968632123529875,0.0,0.0,0.0,0.012992850582365866,0.0,0.0,0.22694257516760788,0.050000014999209544,0.21781718731642366,0.26666882788755886,0.05127784701717427,0.088236771414377,0.0,0.008336924739748926,0.0,0.0,0.07727197135490425,0.0,0.03954879362505884,0.0,0.09174208675263776,0.0,0.0,0.0,0.12359348304402257,0.006539034218659731,1
0.05910089249385822,0.006625492712957203,0.07438219520679683,0.012120597367698636,0.4514588014848304,0.0,0.17021626468198606,0.121543317129931,0.0,0.009288906334462424,0.08219252645781583,0.04230713462975683,0.0,0.0,0.0,0.0,0.009585720826741907,0.00467510797515427,0.14610352200799281,0.021740642090040757,0.0,0.0,0.05499980450292114,0.014491370575093875,0.0,0.04516246513626653,0.02145990923483324,0.005716769336431874,0.2590952657010447,0.0,0.3458864513416521,0.0,0.0,0.18784221817341007,0.0,0.0,0.0,0.16592267365759686,0.0,0.07646671987546115,0.0,0.0,0.016576174105236933,0.01895611982479661,0.0921931725297145,0.2944476826071266,0.34653685234259757,0.20784706365402114,0.0,0.10504253265403737,0.0,0.0,0.011833589996493527,0.28999951172243593,0.2568138669850118,0.0,0.03954879362505884,0.004880090862100581,0.06421741447298306,0.0,0.0,0.05714137759453444,0.0,0.006539034218659731,2
0.0496453182295145,0.0,0.016528455227287138,0.0,0.2815577864470538,0.0,0.14894061700984199,0.2983365338028917,0.0,0.0,0.04794506968483487,0.20385573830702475,0.0,0.0,0.0,0.0,0.0,0.0,0.09091035774772918,0.06521473715028496,0.0,0.0,0.07000163297559991,0.0,0.0,0.019353900285989087,0.03433239045639168,0.0,0.3045528271009593,0.0,0.27396903958184693,0.0,0.0,0.1767933743395495,0.0,0.0,0.0,0.1973135640681979,0.026488435955508437,0.02941214164162564,0.0,0.0,0.016576174105236933,0.0142170350091895,0.063827212246417,0.28333626817866703,0.28712468832813337,0.18039501895627735,0.0,0.24790007530563027,0.0,0.0,0.005919870855026665,0.18999911995374455,0.25455574045147317,0.0,0.03954879362505884,0.0,0.10091072507016235,0.0,0.0,0.010388911688938175,0.0,0.11111694117845605,2
