@relation image-segmentation
@attribute f1 real [-1.66857, 1.71856]
@attribute f2 real [-1.92222, 2.18857]
@attribute f3 real [-0.286499, 3.4738]
@attribute f4 real [-0.211099, 7.17738]
@attribute f5 real [-0.609564, 7.46463]
@attribute f6 real [-0.131496, 13.0421]
@attribute f7 real [-0.542744, 8.77775]
@attribute f8 real [-0.119503, 14.1153]
@attribute f9 real [-0.95899, 2.74977]
@attribute f10 real [-0.927608, 2.92402]
@attribute f11 real [-1.00472, 2.43988]
@attribute f12 real [-0.925444, 2.92148]
@attribute f13 real [-3.10152, 1.56992]
@attribute f14 real [-1.62175, 3.09231]
@attribute f15 real [-2.01432, 2.75173]
@attribute f16 real [-1.03824, 2.45172]
@attribute f17 real [-1.86172, 2.53711]
@attribute f18 real [-0.763466, 2.69675]
@attribute clase {0, 1, 2, 3, 4, 5, 6}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18
@outputs clase
@data
0.207173, 0.038577, -0.286499, -0.211099, -0.52161, -0.130048, -0.403805, -0.116308, -0.799071, -0.721271, -0.829698, -0.829496, 1.36807, -0.869631, 0.0455833, -0.858342, 0.538437, 0.140168, 0
-0.535027, -0.374222, -0.286499, -0.211099, -0.187384, -0.101863, -0.276445, -0.106991, -0.408373, -0.330482, -0.393415, -0.496675, 1.05087, -0.230035, -0.711734, -0.418885, -0.0811057, -0.139926, 0
-1.43916, 0.382576, -0.286499, -0.211099, -0.486428, -0.13107, -0.415384, -0.115662, -0.857485, -0.771292, -0.913403, -0.865476, 1.49302, -1.09467, 0.298023, -0.909741, 0.779907, 0.49343, 0
-1.37169, -0.649421, -0.286499, -0.211099, -0.152203, -0.107313, -0.17224, -0.109615, -0.494556, -0.396134, -0.505022, -0.571635, 1.31039, -0.478766, -0.560271, -0.531962, -0.103279, -0.0297996, 0
1.40819, 0.0213771, -0.286499, -0.211099, -0.328111, -0.129793, -0.357492, -0.116004, -0.806732, -0.727524, -0.84238, -0.832494, 1.38729, -0.911086, 0.0960712, -0.863482, 0.539407, 0.194135, 0
-0.386587, -0.666621, -0.286499, -0.211099, -0.134612, -0.102119, -0.206975, -0.0960385, -0.342299, -0.264829, -0.319856, -0.439706, 0.993196, -0.123435, -0.832905, -0.344358, -0.107504, -0.165749, 0
-1.43916, 0.262176, -0.286499, -0.211099, -0.328111, -0.118553, -0.369071, -0.116422, -0.810563, -0.721271, -0.855063, -0.835492, 1.48341, -0.97623, 0.106169, -0.868622, 0.530679, 0.306713, 0
-0.400081, -1.13102, -0.286499, -0.211099, -0.029067, -0.053072, -0.102771, -0.101857, -0.279098, -0.233566, -0.218395, -0.391732, 0.647164, 0.196363, -1.01466, -0.241561, 0.0108243, -0.255623, 0
0.207173, -1.68142, -0.286499, -0.211099, -0.29293, -0.097776, -0.311179, -0.118286, 2.35046, 2.38629, 2.24457, 2.41775, -1.58283, 1.18537, -0.35832, 2.25384, -1.1029, -0.650347, 1
0.544537, -0.408622, -0.286499, -0.211099, -0.32811, -0.120596, -0.380649, -0.114635, 1.45606, 1.2952, 1.68907, 1.32035, -2.66898, 2.82581, -2.01432, 1.69102, -0.408267, -0.556211, 1
0.247657, -1.69862, -0.286499, -0.211099, -0.204975, -0.110634, -0.357492, -0.10779, 2.34088, 2.38316, 2.22935, 2.40876, -1.51554, 1.13799, -0.348222, 2.23842, -1.11657, -0.646948, 1
1.3677, -0.683821, -0.286499, -0.211099, -0.328111, -0.119575, -0.322758, -0.114293, 1.38424, 1.17015, 1.66371, 1.24539, -3.10152, 3.09231, -2.01432, 1.66532, -0.269069, -0.576281, 1
-0.42707, -1.61262, -0.286499, -0.211099, -0.222565, -0.103226, -0.253288, -0.10334, 2.36291, 2.42068, 2.25472, 2.41176, -1.39058, 1.17945, -0.550173, 2.26411, -1.12938, -0.613928, 1
0.733461, -0.374222, -0.286499, -0.211099, -0.468836, -0.12264, -0.415384, -0.116118, 2.52953, 2.63014, 2.35618, 2.61265, -1.13106, 0.859648, -0.277539, 2.36691, -1.24101, -0.633791, 1
0.665988, -1.25142, -0.286499, -0.211099, -0.292929, -0.11402, -0.345914, -0.109722, 1.81899, 1.73601, 1.86663, 1.82407, -2.24605, 1.82496, -0.752125, 1.87092, -0.773725, -0.639281, 1
-0.953357, -0.546221, -0.286499, -0.211099, -0.152203, -0.0960731, -0.369071, -0.116879, -0.874721, -0.911977, -0.822088, -0.892462, 0.368415, -0.348478, 0.207144, -0.853202, 2.29434, -0.542723, 2
0.207173, 0.0213771, -0.286499, -0.211099, -0.292929, -0.121278, -0.311179, -0.108702, -0.893873, -0.921356, -0.865209, -0.892462, 0.474147, -0.532066, 0.409096, -0.896891, 2.42171, -0.594499, 2
-0.764434, -0.339822, -0.286499, -0.211099, -0.398474, -0.118212, -0.311179, -0.109615, -0.903449, -0.924482, -0.875355, -0.907454, 0.541431, -0.54391, 0.358608, -0.907171, 2.4828, -0.541917, 2
1.3677, -0.219422, -0.286499, -0.211099, -0.504019, -0.129452, -0.43854, -0.117335, -0.915898, -0.924482, -0.903257, -0.91345, 0.666388, -0.662354, 0.429291, -0.93544, 2.43936, -0.523011, 2
-0.292125, 0.038577, -0.286499, -0.211099, -0.31052, -0.112465, -0.369071, -0.112405, -0.913025, -0.915103, -0.915939, -0.898459, 0.72406, -0.768953, 0.550462, -0.94829, 2.20196, -0.575325, 2
-1.66857, -0.718221, -0.286499, -0.211099, 3.24283, 6.01748, 1.37925, 1.98916, -0.407415, -0.533692, -0.307173, -0.400727, -0.833088, 0.368106, 0.247535, -0.331508, 0.756827, -0.704122, 2
1.42168, 0.0213771, -0.286499, -0.211099, -0.52161, -0.129026, -0.484853, -0.117944, -0.941753, -0.927608, -0.95906, -0.925444, 0.897076, -0.893319, 0.580755, -0.991978, 2.53711, -0.483516, 2
-1.37169, 0.107377, -0.286499, -0.211099, -0.451247, -0.129708, -0.461697, -0.117944, -0.945583, -0.927608, -0.969207, -0.925444, 0.935524, -0.940697, 0.621145, -1.00226, 1.55959, -0.483516, 2
0.153195, -1.33742, -0.286499, -0.211099, -0.222566, -0.0959888, -0.114349, -0.103831, 0.413243, 0.426087, 0.451248, 0.351867, -0.217918, 0.604993, -0.802613, 0.436899, -0.720805, -0.452421, 3
0.989857, 0.072977, -0.286499, -0.211099, 0.164432, -0.0306774, 1.24031, 0.491861, 0.0943641, 0.141592, 0.0961343, 0.0460323, 0.358803, 0.0897634, -0.529978, 0.0771099, -0.766411, -0.36421, 3
1.42168, -0.0990226, -0.286499, -0.211099, 0.428295, -0.110138, -0.24171, -0.110665, 0.0503147, 0.0165397, 0.131646, -0.0139353, -0.352487, 0.610916, -0.671344, 0.113089, -0.387996, -0.491109, 3
1.24625, 0.434176, -0.286499, -0.211099, 0.0412966, -0.0728269, -0.322758, -0.114293, -0.207278, -0.324229, -0.0560572, -0.271796, -0.909984, 0.889258, -0.560271, -0.0770854, 0.266308, -0.575587, 3
0.207173, -0.855821, -0.286499, -0.211099, -0.0642487, -0.112465, -0.380649, -0.109197, 0.238003, 0.357308, 0.162084, 0.210943, 0.906688, -0.336634, -0.378515, 0.143928, -1.08684, -0.218796, 3
1.50265, -0.0990226, -0.286499, -0.211099, -0.363292, -0.122215, -0.276445, -0.111875, 0.22747, 0.185361, 0.329495, 0.144979, -0.573563, 0.901103, -0.933881, 0.313543, -0.408006, -0.486777, 3
-0.170674, -0.563421, -0.286499, -0.211099, 1.73002, 0.0281871, -0.276445, -0.110469, 0.726376, 0.694951, 0.816508, 0.642711, -0.881148, 1.22682, -1.16613, 0.806968, -0.637323, -0.492762, 3
0.868406, 0.313776, -0.286499, -0.211099, -0.609564, -0.131496, -0.542744, -0.119503, -0.95899, -0.927608, -1.00472, -0.925444, 1.07009, -1.10652, 0.762511, -1.03824, -1.86172, 0.859557, 4
1.40819, -0.322622, -0.286499, -0.211099, -0.451247, -0.118903, 0.0477465, -0.0985433, -0.447634, -0.46804, -0.408634, -0.46969, 0.176175, -0.0938243, -0.0250997, -0.434305, -0.209815, -0.519583, 4
-1.1018, 0.502976, -0.286499, -0.211099, 0.00611491, -0.0922413, -0.288023, -0.110984, -0.919728, -0.899472, -0.938768, -0.907454, 0.935524, -0.887397, 0.530267, -0.971419, 0.991703, -0.380172, 4
-0.953357, 0.176177, -0.286499, -0.211099, -0.117021, -0.108335, -0.43854, -0.115966, -0.820139, -0.82444, -0.799259, -0.832494, 0.62794, -0.526144, 0.237437, -0.830073, 0.911618, -0.453765, 4
1.35421, -1.11382, -0.286499, -0.211099, -0.504019, -0.121802, -0.450118, -0.115968, -0.743531, -0.771292, -0.682579, -0.781522, 0.349191, -0.182657, -0.0553924, -0.711857, 0.875332, -0.466951, 4
0.477064, -0.219422, -0.286499, -0.211099, -0.345702, -0.115604, -0.450118, -0.116708, -0.141204, -0.16166, -0.106788, -0.160856, -0.0737379, 0.125296, -0.136173, -0.128484, -0.509323, -0.543056, 4
1.09781, -1.06222, -0.286499, -0.211099, -0.433656, -0.122215, -0.43854, -0.114785, -0.776089, -0.796303, -0.7257, -0.808507, 0.445311, -0.283334, 0.0152906, -0.755545, 0.979447, -0.454224, 4
-0.467554, 0.193377, -0.286499, -0.211099, -0.486428, -0.13107, -0.345914, -0.117944, -0.904407, -0.899472, -0.898184, -0.907454, 0.781732, -0.697887, 0.368706, -0.9303, 2.01577, -0.431412, 4
-1.62808, 1.13937, -0.286499, -0.211099, 0.0412968, -0.0421728, 1.90027, 1.05717, -0.275267, -0.267955, -0.25137, -0.307777, 0.291519, -0.0582913, -0.206856, -0.27497, -0.667556, -0.487753, 5
1.27324, 0.915775, -0.286499, 3.48314, 0.0588876, -0.088781, 0.522455, -0.0903263, 0.599974, 0.573024, 0.722656, 0.474801, -0.736967, 1.35119, -1.52964, 0.711881, -0.478451, -0.442637, 5
1.04384, 1.20817, -0.286499, -0.211099, -0.257747, -0.114246, 0.163529, -0.0939433, 0.119262, 0.138466, 0.151938, 0.0610243, 0.0800544, 0.326651, -0.641052, 0.133648, -0.637142, -0.418493, 5
1.20577, 0.657775, -0.286499, -0.211099, 0.569021, -0.114721, 1.85395, 0.0747906, 0.0867033, 0.0665609, 0.129109, 0.0550276, -0.256366, 0.368106, -0.35832, 0.110519, -0.550619, -0.550557, 5
0.868406, 1.10497, -0.286499, -0.211099, -0.222566, -0.10842, 0.0940595, -0.0949723, 0.295459, 0.31354, 0.36247, 0.195952, -0.0737379, 0.711593, -1.13583, 0.346952, -0.516755, -0.389298, 5
0.355613, 0.692175, -0.286499, -0.211099, 0.0412966, -0.0789578, 3.24334, 0.311639, 0.0752122, 0.0446766, 0.0910613, 0.0850113, -0.342875, 0.172674, 0.0657785, 0.07454, -0.701101, -0.754834, 5
1.69157, 0.915775, -0.286499, 3.48314, -0.0994298, -0.10706, 0.175107, -0.102095, 0.428565, 0.39795, 0.540026, 0.321884, -0.631235, 1.13207, -1.2671, 0.526847, -0.462286, -0.456495, 5
-0.481048, 1.68977, -0.286499, -0.211099, -0.169793, -0.0973503, -0.24171, -0.103226, -0.595104, -0.627482, -0.720627, -0.409722, 0.185787, -1.36709, 2.13578, -0.59621, 0.100211, 2.34552, 6
-1.57411, 1.31137, -0.286499, -0.211099, -0.0818391, -0.11336, -0.253288, -0.112189, -0.571164, -0.55245, -0.735846, -0.388733, 0.637552, -1.62175, 2.09539, -0.578221, -0.063104, 2.08137, 6
1.01685, 2.18857, -0.286499, -0.211099, 0.11166, -0.0988318, -0.24171, -0.108972, -0.720549, -0.743156, -0.837307, -0.553644, 0.378027, -1.40855, 2.00451, -0.719566, 0.61654, 2.26582, 6
0.827922, 0.864175, -0.286499, -0.211099, -0.152203, -0.112422, -0.102771, -0.0991189, -0.515624, -0.546198, -0.649604, -0.322769, 0.137727, -1.36117, 2.17617, -0.521682, -0.117875, 2.35547, 6
1.58362, 1.03617, -0.286499, -0.211099, -0.134612, -0.109956, -0.0911925, -0.101039, -0.561588, -0.571208, -0.720627, -0.358749, 0.368415, -1.57437, 2.29734, -0.552521, -0.0131357, 2.19075, 6
-0.831907, 1.34577, -0.286499, -0.211099, -0.152203, -0.110378, -0.345914, -0.113836, -0.757895, -0.752535, -0.877892, -0.613612, 0.666388, -1.46185, 1.79246, -0.770965, 0.527732, 2.13119, 6
-0.710456, 1.17377, 3.4738, -0.211099, -0.204975, -0.11983, 0.105638, -0.0721939, -0.566376, -0.58684, -0.664823, -0.424714, 0.272295, -1.1539, 1.68139, -0.60906, -0.3205, 2.4918, 6
1.32722, 1.07057, -0.286499, -0.211099, -0.451247, -0.123458, -0.0448796, -0.0981374, -0.623832, -0.602471, -0.781504, -0.451699, 0.704836, -1.61583, 2.01461, -0.632189, 0.0976004, 2.03876, 6
