@relation image-segmentation
@attribute f1 real [-1.66857, 1.71856]
@attribute f2 real [-1.92222, 2.18857]
@attribute f3 real [-0.286499, 3.4738]
@attribute f4 real [-0.211099, 7.17738]
@attribute f5 real [-0.609564, 7.46463]
@attribute f6 real [-0.131496, 13.0421]
@attribute f7 real [-0.542744, 8.77775]
@attribute f8 real [-0.119503, 14.1153]
@attribute f9 real [-0.95899, 2.74977]
@attribute f10 real [-0.927608, 2.92402]
@attribute f11 real [-1.00472, 2.43988]
@attribute f12 real [-0.925444, 2.92148]
@attribute f13 real [-3.10152, 1.56992]
@attribute f14 real [-1.62175, 3.09231]
@attribute f15 real [-2.01432, 2.75173]
@attribute f16 real [-1.03824, 2.45172]
@attribute f17 real [-1.86172, 2.53711]
@attribute f18 real [-0.763466, 2.69675]
@attribute clase {0, 1, 2, 3, 4, 5, 6}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18
@outputs clase
@data
0.854911, 0.176177, -0.286499, -0.211099, -0.504019, -0.125365, -0.43854, -0.118704, -0.786623, -0.693135, -0.827161, -0.820501, 1.50263, -0.928853, 0.00519306, -0.842923, 0.507405, 0.266499, 0
-1.22325, 0.244977, -0.286499, -0.211099, -0.451247, -0.127664, -0.311179, -0.114635, -0.80769, -0.708766, -0.857599, -0.835492, 1.56992, -1.01176, 0.0758761, -0.858342, 0.661596, 0.382278, 0
0.962868, 0.107377, -0.286499, -0.211099, -0.345702, -0.121533, -0.403805, -0.117677, -0.795241, -0.70564, -0.837307, -0.823499, 1.4738, -0.946619, 0.0657785, -0.848063, 0.514193, 0.261391, 0
-0.0627175, 0.227777, -0.286499, -0.211099, -0.416065, -0.121874, -0.334336, -0.114939, -0.797156, -0.708766, -0.839844, -0.823499, 1.46419, -0.952541, 0.0859736, -0.853202, 0.467645, 0.266634, 0
-0.049223, -1.07942, -0.286499, -0.211099, 0.11166, -0.077936, 0.0593248, -0.0899918, -0.267607, -0.233566, -0.200639, -0.37674, 0.531819, 0.249662, -0.984369, -0.223571, -0.00409099, -0.279411, 0
-1.23674, 0.451376, -0.286499, -0.211099, -0.433656, -0.125705, -0.392227, -0.117944, -0.818223, -0.811935, -0.806869, -0.829496, 0.72406, -0.591288, 0.247535, -0.837783, 0.682296, -0.413815, 0
-0.602499, -0.477422, -0.286499, -0.211099, -0.222566, -0.108335, -0.345914, -0.113836, -0.4055, -0.327355, -0.395952, -0.48768, 1.05087, -0.265568, -0.651149, -0.421455, -0.144256, -0.145523, 0
0.423086, -1.56102, -0.286499, -0.211099, -0.363294, -0.127749, 0.00143316, -0.108816, 2.56496, 2.72393, 2.33589, 2.65762, -0.621623, 0.498394, -0.196758, 2.34635, -1.36441, -0.603023, 1
-1.39868, -0.563421, -0.286499, -0.211099, -0.398474, -0.130474, -0.380649, -0.113722, 1.97508, 2.05177, 1.93004, 1.93501, -0.900372, 1.30381, -1.2772, 1.93516, -1.07126, -0.485709, 1
-1.57411, -1.44062, 3.4738, -0.211099, -0.169793, -0.105525, -0.160662, -0.112315, 1.97221, 1.95798, 2.00867, 1.92302, -1.73662, 1.87234, -1.36808, 2.01483, -0.880982, -0.550056, 1
