@relation pendigits
@attribute f1 real [-1.12191, 1.87911]
@attribute f2 real [-5.02595, 0.909323]
@attribute f3 real [-1.52367, 2.28498]
@attribute f4 real [-4.22075, 0.871269]
@attribute f5 real [-1.4567, 1.4064]
@attribute f6 real [-2.37585, 1.27681]
@attribute f7 real [-1.6777, 1.58175]
@attribute f8 real [-1.45468, 1.80696]
@attribute f9 real [-1.69624, 1.27285]
@attribute f10 real [-1.24068, 2.40098]
@attribute f11 real [-1.65408, 1.0391]
@attribute f12 real [-1.30136, 2.33555]
@attribute f13 real [-2.42037, 2.00445]
@attribute f14 real [-1.07757, 1.93234]
@attribute f15 real [-1.12718, 1.28062]
@attribute f16 real [-0.797669, 1.99476]
@attribute clase integer [0, 9]
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16
@outputs clase
@data
0.9100005997960693,0.739999996630315,0.539998949759101,1.0,0.0,0.869999123926125,0.23000076700056757,0.5899995094492342,0.8100000336803532,0.669999395879901,1.0,0.3899994775784938,0.7900004971953661,0.039999867105660954,0.21000041531688682,0.0,9
0.0,0.4599990598579038,0.48999908103921336,0.6400001649640349,0.7800010478153051,0.869999123926125,1.0,1.0,0.9099993600732884,0.7499986269997749,0.8500000000000001,0.48999947757849377,0.7500009039915747,0.23999986710566099,0.8899991693662266,0.0,1
0.09999999999999999,0.8599999696728357,0.3399992123193258,0.6600000903374477,0.680001047815305,0.3399987953984219,0.340000613600454,0.0,0.03999878750728337,0.25999956063992796,0.0,0.6900005774132437,0.34000094919115353,0.949998504938686,1.0,1.0,5
0.0900000666440077,0.9300000185332672,0.5299990810392134,1.0,0.8900003492717684,0.7999991786807422,0.5700001534001135,0.5199994481303885,0.1699982149412783,0.2999994507999099,0.0,0.04999848772721898,0.5000009039915748,0.020000598024525588,1.0,0.0,2
0.0,0.9300000185332672,0.6199989497591011,1.0,1.0,0.7799992334353594,0.6900001534001134,0.4299997240651942,0.5,0.0499991761998649,0.3499992573834649,0.0,0.15000158198525593,0.3499996345405677,0.8599987540493398,0.3700004548011784,7
0.4699998667119846,0.8599999696728357,0.7299988184789886,1.0,0.8900003492717684,0.7499991786807422,0.68,0.4899995094492341,1.0,0.27999950571991894,0.8199997772150396,0.03999824026440027,0.38000076839283853,0.0,0.0,0.13000008236556773,3
0.009999933355992252,0.8799999595637809,0.0,0.5399999489397035,0.590001047815305,0.3099987406438047,0.3600006136004541,0.0,0.11000003368035324,0.27999950571991894,0.039997326580473655,0.6800003299504249,0.2800000903991575,0.9699991029632115,1.0,1.0,5
0.11999986671198457,0.7800000101090548,0.39999909285442353,1.0,0.7400010478153051,0.7699993976992109,0.5200002761202043,0.40999987736230853,0.12999942743399492,0.13999934095989192,0.0,0.16999898265285643,0.5000009039915748,0.07999973421132191,1.0,0.0,2
0.3,0.809999978097048,0.8699985559187638,1.0,1.0,0.9799981383430159,0.3700004602003405,0.8599998773623087,0.459999865278587,0.539999615559937,0.9900006683548815,0.3199993950908876,0.5900009491911535,0.020000598024525588,0.0,0.0,5
0.0,0.8200000235877946,0.7499980307983144,0.5599998743131162,1.0,0.12000021901846868,0.2200009204006811,0.0,0.22000006736070649,0.409999560639928,0.9200001485233071,0.7299988176776439,0.8400002711974723,1.0,0.02000166126754713,0.800002077044752,8
