@relation adult
@attribute f1 real [-1.58218, 3.76955]
@attribute f2 real [-0.573382, 3.92167]
@attribute f3 real [-1.6816, 12.2684]
@attribute f4 real [-0.983071, 3.35007]
@attribute f5 real [-3.5296, 2.3008]
@attribute f6 real [-0.908854, 4.15212]
@attribute f7 real [-1.65698, 2.79808]
@attribute f8 real [-1.92397, 2.11654]
@attribute f9 real [-0.379355, 2.92116]
@attribute f10 real [-0.703061, 1.42231]
@attribute f11 real [-0.145918, 13.3944]
@attribute f12 real [-0.216656, 10.5933]
@attribute f13 real [-3.19398, 4.74289]
@attribute f14 real [-0.301942, 6.26742]
@attribute clase {0, 1}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14
@outputs clase
@data
0.983719, 0.0687688, 0.188192, -0.116443, -0.420053, -0.908854, -0.286195, -0.307769, -0.379355, -0.703061, -0.145918, -0.216656, 0.369514, -0.301942, 1
0.250604, -0.573382, -0.287346, -0.983071, 1.13472, -0.908854, -0.286195, -0.307769, -0.379355, -0.703061, 0.555205, -0.216656, -0.0354289, -0.301942, 1
-0.629133, 2.63737, -0.459321, -0.983071, 1.13472, -0.908854, 0.0565023, -0.307769, 0.445774, -0.703061, -0.145918, -0.216656, -0.0354289, 0.847696, 1
-0.48251, -0.573382, 0.144393, 0.461309, 0.746028, 0.778137, -0.628892, 0.500333, 2.92116, -0.703061, -0.145918, -0.216656, 0.774456, -0.301942, 0
1.13034, -0.573382, 1.06459, -0.116443, -0.420053, 1.62163, -0.97159, 2.11654, 2.92116, 1.42231, -0.145918, -0.216656, -1.6552, -0.301942, 0
-0.262576, 1.35307, -1.06995, 1.03906, -1.97483, -0.908854, 1.42729, -0.307769, 2.92116, -0.703061, -0.145918, -0.216656, -0.0354289, -0.301942, 0
1.27696, 1.99522, 0.256491, -0.983071, 1.13472, -0.908854, -1.65698, -0.307769, -0.379355, -0.703061, -0.145918, -0.216656, -0.0354289, -0.301942, 1
-1.43556, -0.573382, -0.203547, -0.116443, -0.420053, 0.778137, -1.31429, -1.11587, -0.379355, -0.703061, -0.145918, -0.216656, -0.0354289, -0.301942, 0
0.763785, -0.573382, -0.901377, -0.116443, -0.420053, 1.62163, 1.08459, 2.11654, -0.379355, 1.42231, -0.145918, -0.216656, -0.0354289, -0.301942, 0
0.617162, -0.573382, -1.3069, 0.172433, 1.91211, -0.908854, 0.0565023, -1.92397, -0.379355, 1.42231, -0.145918, 4.50341, 1.58434, 1.99733, 1
0.323916, -0.573382, 0.456794, -0.694195, -0.0313595, -0.908854, -1.65698, -0.307769, -0.379355, -0.703061, -0.145918, -0.216656, -0.0354289, -0.301942, 1
-0.775756, -0.573382, -0.0625615, -0.694195, -0.0313595, -0.0653585, 1.08459, 0.500333, -0.379355, 1.42231, -0.145918, -0.216656, -0.0354289, -0.301942, 0
1.05703, -0.573382, -0.188843, -0.116443, -0.420053, -0.908854, 1.08459, -1.92397, -0.379355, 1.42231, -0.145918, -0.216656, -0.0354289, -0.301942, 1
0.763785, 0.71092, 0.0180259, -0.694195, -0.0313595, -0.908854, -0.286195, -0.307769, -0.379355, -0.703061, -0.145918, -0.216656, 0.774456, -0.301942, 1
-0.99569, 1.67415, 0.103294, -0.694195, -0.0313595, 0.778137, 0.570548, -1.11587, -0.379355, -0.703061, -0.145918, -0.216656, -0.0354289, -0.301942, 0
-0.849067, -0.573382, 0.228732, -0.116443, -0.420053, 0.778137, -0.97159, -1.11587, -0.379355, -0.703061, -0.145918, -0.216656, -0.0354289, 2.98274, 0
-1.50887, -0.573382, 2.43544, -0.116443, -0.420053, 0.778137, -0.628892, 0.500333, -0.379355, -0.703061, -0.145918, -0.216656, -0.845314, -0.301942, 0
0.397227, -0.573382, 1.45725, -0.116443, -0.420053, -0.0653585, -1.31429, 0.500333, -0.379355, 1.42231, 1.79632, -0.216656, -0.0354289, -0.301942, 1
0.763785, 1.99522, 0.743303, -0.116443, -0.420053, -0.908854, 2.45538, -0.307769, -0.379355, -0.703061, -0.145918, -0.216656, -0.0354289, -0.301942, 1
-0.775756, -0.573382, 0.215866, -0.694195, -0.0313595, -0.0653585, 0.741897, 2.11654, 2.92116, 1.42231, -0.145918, -0.216656, -1.25026, -0.301942, 0
-0.702444, 1.99522, -0.702922, -0.694195, -0.0313595, 0.778137, 0.3992, 0.500333, -0.379355, -0.703061, -0.145918, -0.216656, 0.774456, -0.301942, 0
2.74319, -0.573382, -0.621387, 1.90569, 1.52341, -0.908854, -0.286195, -0.307769, -0.379355, -0.703061, -0.145918, -0.216656, -0.0354289, -0.301942, 1
-0.702444, -0.573382, -0.818061, -0.116443, -0.420053, 0.778137, -1.31429, 0.500333, -0.379355, -0.703061, -0.145918, -0.216656, -0.0354289, -0.301942, 0
-1.58218, 1.67415, 1.09043, 2.48344, -1.58613, 0.778137, 0.570548, -1.11587, -0.379355, 1.42231, 4.47069, -0.216656, -0.683337, -0.301942, 0
-0.629133, -0.573382, 0.0485328, -0.405319, -1.19744, 0.778137, 0.3992, -1.11587, -0.379355, -0.703061, -0.145918, -0.216656, -0.0354289, -0.301942, 0
-0.555822, 1.99522, -0.00486373, -0.116443, -0.420053, 0.778137, 1.08459, 0.500333, -0.379355, 1.42231, -0.145918, -0.216656, -0.0354289, -0.301942, 0
0.250604, -0.573382, -0.61664, -0.116443, -0.420053, -0.908854, 0.3992, -0.307769, -0.379355, -0.703061, -0.145918, -0.216656, -0.0354289, -0.301942, 0
1.27696, 0.0687688, 1.38159, -0.116443, -0.420053, -0.908854, -0.97159, -0.307769, -0.379355, -0.703061, -0.145918, 4.46619, 0.774456, 0.354994, 1
1.27696, 0.71092, 1.07354, -0.694195, -0.0313595, -0.908854, -0.628892, -0.307769, -0.379355, -0.703061, -0.145918, -0.216656, 0.774456, -0.301942, 0
-0.555822, -0.573382, -0.709061, 0.461309, 0.746028, -0.908854, 1.08459, -0.307769, -0.379355, -0.703061, -0.145918, -0.216656, -0.0354289, -0.301942, 1
-0.0426414, 0.0687688, -0.651761, -0.116443, -0.420053, -0.908854, -1.31429, -0.307769, -0.379355, -0.703061, 0.447965, -0.216656, -0.440372, -0.301942, 0
1.64352, 0.71092, -1.16688, -0.116443, -0.420053, -0.908854, -1.31429, -0.307769, -0.379355, -0.703061, -0.145918, -0.216656, -0.0354289, -0.301942, 0
-1.43556, -0.573382, 1.20407, -0.694195, -0.0313595, 0.778137, -0.97159, -1.11587, -0.379355, -0.703061, -0.145918, -0.216656, -0.845314, 2.98274, 0
-1.21562, -0.573382, -0.13647, -0.694195, -0.0313595, -0.908854, -0.97159, -0.307769, -0.379355, -0.703061, -0.145918, -0.216656, -1.33125, -0.301942, 0
-0.189264, -0.573382, -0.772007, -0.116443, -0.420053, 2.46513, -0.97159, 2.11654, -0.379355, 1.42231, -0.145918, -0.216656, -1.33125, -0.301942, 0
0.323916, 1.67415, -0.143215, -0.694195, -0.0313595, -0.0653585, 0.570548, 0.500333, -0.379355, 1.42231, -0.145918, -0.216656, -0.0354289, -0.301942, 0
-0.335887, -0.573382, 0.0796271, -0.116443, -0.420053, 0.778137, 1.08459, 0.500333, -0.379355, 1.42231, -0.145918, -0.216656, -0.0354289, -0.301942, 0
-0.409199, -0.573382, -0.253675, -0.983071, 1.13472, 0.778137, -0.286195, 1.30843, 0.445774, 1.42231, -0.145918, -0.216656, -0.0354289, 2.16157, 0
0.983719, 1.67415, 0.598054, -0.116443, -0.420053, -0.0653585, 0.570548, 0.500333, -0.379355, -0.703061, -0.145918, -0.216656, 0.369514, -0.301942, 1
2.37664, 0.0687688, 2.88436, -0.694195, -0.0313595, 1.62163, -0.628892, 2.11654, 2.92116, -0.703061, -0.145918, 4.28999, -3.11299, -0.301942, 0
-0.99569, -0.573382, 0.596624, -0.116443, -0.420053, 0.778137, -0.97159, 2.11654, -0.379355, 1.42231, -0.145918, -0.216656, -0.0354289, -0.301942, 0
0.397227, 0.71092, -1.05547, 1.90569, 1.52341, -0.0653585, -0.286195, 2.11654, 0.445774, 1.42231, -0.145918, -0.216656, -0.0354289, -0.301942, 0
0.470539, 0.0687688, 0.107074, 1.90569, 1.52341, -0.908854, -0.628892, -0.307769, -0.379355, -0.703061, -0.145918, -0.216656, -0.0354289, -0.301942, 1
-0.189264, -0.573382, 0.164648, -0.694195, -0.0313595, -0.0653585, -0.97159, 2.11654, -0.379355, 1.42231, -0.145918, -0.216656, -0.0354289, 2.98274, 0
-0.849067, -0.573382, -0.614168, -0.116443, -0.420053, 0.778137, -0.97159, 0.500333, -0.379355, -0.703061, -0.145918, 4.69698, -0.0354289, -0.301942, 0
0.910408, -0.573382, -0.887886, -0.694195, -0.0313595, -0.908854, -0.628892, -0.307769, -0.379355, -0.703061, -0.145918, 4.68954, -0.0354289, -0.301942, 1
-0.849067, -0.573382, 0.606685, -0.116443, -0.420053, 3.30862, -0.628892, 2.11654, -0.379355, 1.42231, -0.145918, -0.216656, -1.25026, -0.301942, 0
-0.335887, -0.573382, 2.7854, -0.116443, -0.420053, 0.778137, 0.3992, 0.500333, 2.92116, -0.703061, -0.145918, -0.216656, -0.0354289, -0.301942, 0
0.397227, 1.99522, -0.0799087, -0.694195, -0.0313595, -0.908854, -0.286195, -0.307769, 2.92116, -0.703061, -0.145918, -0.216656, -0.197406, -0.301942, 1
1.42359, 2.63737, -0.759937, 2.77232, 2.3008, -0.908854, 0.0565023, -0.307769, -0.379355, -0.703061, -0.145918, -0.216656, -3.19398, -0.301942, 1
-0.0426414, -0.573382, -0.327393, -0.694195, -0.0313595, -0.0653585, 0.741897, 0.500333, 2.92116, 1.42231, -0.145918, -0.216656, -1.00729, -0.301942, 0
-1.069, -0.573382, -0.286228, -0.694195, -0.0313595, -0.908854, 0.741897, -0.307769, -0.379355, -0.703061, -0.145918, -0.216656, -0.0354289, -0.301942, 0
-1.14231, -0.573382, 0.0720856, 3.06119, -2.75221, -0.908854, 1.76999, 1.30843, -0.379355, -0.703061, -0.145918, -0.216656, -0.0354289, 2.98274, 0
-0.189264, -0.573382, -0.856508, -0.694195, -0.0313595, -0.0653585, -1.31429, 0.500333, -0.379355, -0.703061, -0.145918, -0.216656, -0.0354289, -0.301942, 0
-0.262576, -0.573382, -0.481159, 1.90569, 1.52341, -0.908854, 0.0565023, 1.30843, -0.379355, -0.703061, 0.842262, -0.216656, -0.0354289, -0.301942, 1
-1.43556, 1.67415, -0.181197, -0.116443, -0.420053, 0.778137, 0.570548, -1.11587, -0.379355, -0.703061, -0.145918, -0.216656, -0.0354289, 2.3258, 0
-1.50887, -0.573382, -0.470056, -0.405319, -1.19744, 0.778137, -0.628892, -1.11587, -0.379355, 1.42231, -0.145918, -0.216656, -0.0354289, -0.301942, 0
-0.0426414, -0.573382, -0.0679239, -0.983071, 1.13472, -0.908854, -0.628892, -0.307769, -0.379355, -0.703061, -0.145918, -0.216656, 0.774456, 2.49004, 0
-0.99569, -0.573382, 0.61796, 2.48344, -1.58613, 0.778137, -1.31429, 0.500333, -0.379355, -0.703061, -0.145918, -0.216656, -0.0354289, -0.301942, 0
