@relation statlog-german-credit
@attribute f1 real [-1.25394, 1.13149]
@attribute f2 real [-1.40171, 4.23732]
@attribute f3 real [-2.34969, 1.34334]
@attribute f4 real [-1.08701, 5.35487]
@attribute f5 real [-0.699357, 1.83225]
@attribute f6 real [-1.97301, 1.33741]
@attribute f7 real [-2.37544, 1.86137]
@attribute f8 real [-1.67162, 1.04646]
@attribute f9 real [-1.29308, 1.5635]
@attribute f10 real [-1.45453, 3.46834]
@attribute f11 real [-2.37386, 0.4606]
@attribute f12 real [-0.704573, 4.48884]
@attribute f13 real [-0.428075, 2.3337]
@attribute f14 real [-0.822906, 1.21399]
@attribute f15 real [-0.195916, 5.09912]
@attribute f16 real [-0.552429, 1.80838]
@attribute f17 real [-0.338692, 2.94958]
@attribute f18 real [-3.12137, 0.320052]
@attribute f19 real [-0.206664, 4.83393]
@attribute f20 real [-0.4667, 2.14056]
@attribute f21 real [-1.57538, 0.634131]
@attribute f22 real [-0.149908, 6.66409]
@attribute f23 real [-0.49975, 1.999]
@attribute f24 real [-1.30422, 0.765973]
@attribute clase integer [0, 1]
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24
@outputs clase
@data
0.0,0.029411086658521067,1.0,0.05494436406763244,1.0,1.0,0.6666671387199331,1.0,0.0,0.8571422767613202,1.0,0.33333436027521784,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.3333331935961231,0.6470580933245611,0.4999997292196381,0.31868072674436654,0.0,0.5,0.33333380538659985,0.33333308806216155,0.0,0.053570376629892766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,0.29411707332644094,0.750000135390181,0.25824122771613256,0.0,0.5,0.6666671387199331,1.0,1.0,0.6071417689274753,1.0,0.33333436027521784,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1.0,0.47058802666416033,0.4999997292196381,0.4890109719522872,1.0,0.5,0.6666671387199331,1.0,1.0,0.28571382140905616,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.3333331935961231,0.47058802666416033,0.4999997292196381,0.36813166342744663,0.0,0.5,0.6666671387199331,0.33333308806216155,0.6666667833563212,0.28571382140905616,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.1176464746596489,0.4999997292196381,0.1593400063335548,0.7500006912605313,0.7500000000000001,0.0,1.0,0.0,0.7499994921661552,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.0,0.6470580933245611,0.4999997292196381,0.22527414357299422,0.0,0.2500015103823684,0.33333380538659985,1.0,0.33333391678160595,0.0892853152734076,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.3333331935961231,0.1176464746596489,0.4999997292196381,0.07692242016305799,0.0,0.5,0.33333380538659985,0.0,0.6666667833563212,0.053570376629892766,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,0.16176416866021284,0.4999997292196381,0.06593339211534523,0.0,0.5,0.33333380538659985,1.0,0.6666667833563212,0.16071377062567166,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1.0,0.29411707332644094,1.0,0.12087837711972281,1.0,1.0,0.6666671387199331,1.0,0.33333391678160595,0.6071417689274753,1.0,0.33333436027521784,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,0.38235228399210497,0.0,0.43406583171372326,1.0,0.2500015103823684,0.6666671387199331,0.6666669119378384,0.6666667833563212,0.10714217519455117,0.0,0.6666662173795922,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1.0,0.29411707332644094,0.4999997292196381,0.17582353288170532,0.5000005925090267,1.0,0.6666671387199331,0.33333308806216155,0.6666667833563212,0.21428516292325417,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1.0,0.07352878065908498,1.0,0.10439499028233995,0.0,0.5,0.6666671387199331,1.0,0.6666667833563212,0.5178564536540676,1.0,0.6666662173795922,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
