@relation oocytes_merluccius_nucleus_4d
@attribute f1 real [-0.744925, 7.3308]
@attribute f2 real [-2.4933, 1.68921]
@attribute f3 real [-1.1671, 3.67902]
@attribute f4 real [-0.748693, 8.49609]
@attribute f5 real [-1.52066, 3.11333]
@attribute f6 real [-0.749263, 7.04209]
@attribute f7 real [-2.48008, 1.68279]
@attribute f8 real [-1.18744, 3.55508]
@attribute f9 real [-0.774411, 8.21558]
@attribute f10 real [-1.51121, 3.17731]
@attribute f11 real [-0.723846, 7.11837]
@attribute f12 real [-2.46526, 1.6687]
@attribute f13 real [-1.13936, 3.78126]
@attribute f14 real [-1.00416, 8.15202]
@attribute f15 real [-1.42594, 3.20268]
@attribute f16 real [-0.699408, 7.30667]
@attribute f17 real [-2.48783, 1.67947]
@attribute f18 real [-1.09457, 3.87523]
@attribute f19 real [-1.95163, 9.0134]
@attribute f20 real [-1.35729, 3.30839]
@attribute f21 real [-2.92548, 2.35745]
@attribute f22 real [-1.13426, 4.53328]
@attribute f23 real [-6.51916, 1.32584]
@attribute f24 real [-0.666154, 6.35137]
@attribute f25 real [-2.52155, 1.79074]
@attribute f26 real [-3.56173, 3.23523]
@attribute f27 real [-1.18336, 3.73698]
@attribute f28 real [-6.40546, 1.69934]
@attribute f29 real [-0.772652, 5.98908]
@attribute f30 real [-2.66978, 1.61479]
@attribute f31 real [-3.29138, 2.34214]
@attribute f32 real [-1.12365, 4.08418]
@attribute f33 real [-6.6032, 1.1249]
@attribute f34 real [-0.69322, 6.35116]
@attribute f35 real [-2.55023, 1.80594]
@attribute f36 real [-3.8665, 1.2698]
@attribute f37 real [-2.32883, 1.81058]
@attribute f38 real [-1.88741, 2.1423]
@attribute f39 real [-1.76448, 2.33828]
@attribute f40 real [-1.73346, 2.41204]
@attribute f41 real [-1.72114, 2.44663]
@attribute clase {0, 1}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41
@outputs clase
@data
-0.665504, 0.870254, 0.20506, -0.59206, -0.894912, -0.676029, 0.892043, 0.275975, -0.59303, -0.963078, -0.668183, 0.93848, 0.524913, -0.557317, -1.03613, -0.65299, 0.935562, 0.642675, -0.578387, -1.0401, -0.00477764, 0.308829, 0.0152126, -0.139392, 0.770803, -0.161931, 0.625664, -0.06147, 0.154245, 0.953174, 0.0190807, 0.32742, -0.0143929, -0.118442, 0.762846, 0.850973, 0.947506, 0.910474, 0.843847, 0.827445, 0.848265, 1
-0.570261, 0.430889, -0.0380514, -0.479085, -0.57148, -0.588732, 0.478346, -0.016592, -0.482054, -0.705954, -0.586073, 0.514118, 0.00721638, -0.514228, -0.797769, -0.557597, 0.439974, -0.126768, -0.537407, -0.753481, -0.0943438, -0.0268667, 0.304491, -0.290927, 0.559966, -0.141241, -0.0703955, 0.281272, -0.324181, 0.534548, 0.0236285, -0.126248, 0.30698, -0.380753, 0.419105, 0.609202, 0.47085, 0.434737, 0.363692, 0.28648, 0.262781, 1
-0.519916, 0.697579, 0.267789, -0.639777, -0.458336, -0.53025, 0.717229, 0.297234, -0.636429, -0.502824, -0.548831, 0.79589, 0.626373, -0.550121, -0.59258, -0.578347, 0.846815, 0.953803, -0.529561, -0.718288, 0.200202, 0.730263, -0.95903, 0.473478, 0.748614, 0.290458, 1.17394, -1.46057, 1.00365, 0.904647, 0.197503, 0.739428, -1.01349, 0.514058, 0.740187, 0.435807, 0.529911, 0.607692, 0.639977, 0.656978, 0.691012, 1
1.0756, -1.46046, -0.964008, 1.65728, 0.98069, 1.12065, -1.48948, -0.998701, 1.05951, 0.990525, 1.14531, -1.5083, -1.01432, 0.615798, 1.07233, 1.15953, -1.5119, -0.994843, 0.851583, 1.17779, -2.22962, -1.02297, 0.574998, -0.645624, -1.59938, -1.79063, -1.11231, 0.620706, -0.760618, -1.80377, -2.55607, -1.00646, 0.631311, -0.667443, -1.5562, -0.793382, -1.15152, -1.13703, -1.0714, -1.02425, -0.979071, 0
0.166928, -0.847855, -0.841658, 0.692022, 0.355286, 0.173915, -0.852713, -0.860809, 0.441024, 0.32629, 0.177473, -0.886316, -0.885037, -0.161241, 0.360044, 0.248448, -0.991984, -0.910684, -0.376576, 0.496867, -1.76142, -0.910204, 0.605134, -0.636138, -0.914382, -1.26999, -1.01656, 0.617887, -0.746385, -1.1105, -1.99801, -0.92005, 0.642825, -0.658927, -0.988286, -0.10226, -0.635669, -0.814561, -0.860809, -0.869234, -0.887076, 1
0.645014, -1.31118, -1.05019, 1.76571, 0.835401, 0.607583, -1.27984, -1.05781, 1.80505, 0.747434, 0.564304, -1.26824, -1.02238, 1.32053, 0.669762, 0.599856, -1.31741, -0.995763, 1.31579, 0.766645, -2.00087, -1.00519, 0.624914, -0.656708, -1.34809, -1.70516, -1.08578, 0.660466, -0.765255, -1.47302, -2.1756, -1.01422, 0.702166, -0.685874, -1.39906, -0.432818, -1.09049, -1.19962, -1.20076, -1.19968, -1.19921, 1
-0.361643, -0.0933443, -0.561015, -0.205759, -0.280992, -0.362472, -0.0859079, -0.574519, -0.169907, -0.330648, -0.376096, -0.0689664, -0.535398, -0.24534, -0.392058, -0.364781, -0.106728, -0.53047, -0.402073, -0.354596, -1.9044, -0.501814, 0.622745, -0.527182, -0.0226087, -1.59413, -0.616258, 0.564144, -0.617128, -0.174235, -2.32083, -0.542015, 0.623415, -0.553569, -0.0466873, 0.437806, 0.127438, -0.151586, -0.268658, -0.312357, -0.342023, 1
-0.317215, -0.266909, -0.707794, 0.0383115, -0.130446, -0.318084, -0.268778, -0.699907, 0.0416396, -0.1635, -0.321423, -0.298734, -0.709923, -0.106328, -0.149887, -0.300713, -0.362533, -0.716759, -0.314996, -0.0628692, -1.75773, -0.611091, 0.657608, -0.581985, -0.202461, -1.39349, -0.822097, 0.648452, -0.707823, -0.447481, -2.11059, -0.724276, 0.677608, -0.626163, -0.346221, 0.335246, -0.0707452, -0.358514, -0.450449, -0.501984, -0.517287, 0
1.11898, -1.46807, -1.06148, 1.98323, 0.984758, 1.14123, -1.4502, -1.0626, 1.91732, 0.889354, 1.09314, -1.43463, -1.00953, 0.514948, 0.784746, 1.13146, -1.50879, -0.986727, 0.0110747, 0.89942, -2.00584, -1.01405, 0.631811, -0.654889, -1.50728, -1.62448, -1.09752, 0.659327, -0.764026, -1.67113, -2.39462, -1.01641, 0.702906, -0.683265, -1.47433, -0.660177, -1.20197, -1.22762, -1.22109, -1.20116, -1.18372, 1
1.37987, -1.5831, -1.09637, 2.2394, 1.20504, 1.34241, -1.54234, -1.10203, 2.46714, 1.12371, 1.18594, -1.49217, -1.04339, 1.67622, 0.969505, 1.10163, -1.49838, -0.996292, 0.47021, 0.924897, -2.0446, -1.03016, 0.625514, -0.657428, -1.59013, -1.61759, -1.09845, 0.654349, -0.765115, -1.66443, -2.36625, -1.02991, 0.700607, -0.685514, -1.56872, -0.927936, -1.37447, -1.36131, -1.32844, -1.3112, -1.30118, 1
1.15647, -1.29969, -1.00396, 0.351008, 1.37057, 1.20862, -1.31601, -1.02258, 0.618677, 1.34856, 1.13171, -1.27803, -1.00003, 1.14711, 1.33107, 0.815051, -1.13327, -0.938241, 1.5522, 1.22562, -2.09432, -0.77592, 0.685494, -0.63342, -1.15524, -1.7195, -0.869234, 0.651971, -0.725125, -1.23237, -2.53481, -0.856971, 0.631941, -0.650931, -1.00211, -1.38912, -1.31837, -1.25296, -1.23593, -1.24567, -1.25356, 0
-0.629542, 0.781398, 0.499566, -0.576238, -0.798309, -0.637608, 0.789543, 0.583624, -0.603625, -0.794781, -0.631921, 0.781697, 0.642585, -0.619607, -0.85717, -0.617158, 0.749843, 0.529131, -0.610731, -0.888925, 0.288489, 0.168098, -0.266539, -0.0366919, 0.589242, 0.124419, 0.417166, -0.524633, 0.12317, 0.7557, 0.0439286, 0.235525, -0.252766, -0.0143528, 0.664145, 0.766455, 0.802347, 0.743076, 0.737619, 0.730752, 0.747004, 1
-0.643835, 0.861678, 0.287399, -0.603344, -0.626913, -0.649402, 0.870244, 0.300473, -0.602505, -0.604984, -0.634369, 0.862288, 0.223181, -0.486462, -0.568602, -0.622855, 0.873592, 0.194515, -0.350338, -0.586433, 0.258174, 0.220532, -0.350188, 0.10267, 0.655579, -0.609222, 0.929395, -0.613959, 0.644555, 1.0264, -0.352138, 0.831993, -0.781088, 0.516997, 0.972564, 0.588932, 0.650991, 0.584124, 0.520175, 0.493898, 0.48956, 1
3.28347, -1.29095, -0.722736, -0.436096, 2.03186, 3.39846, -1.29077, -0.728243, -0.352847, 2.0766, 3.32502, -1.26155, -0.622655, -0.132015, 2.03542, 3.11725, -1.22208, -0.537517, 0.0763027, 1.94618, 1.88296, -0.606693, 0.159872, -0.421034, -0.867925, 2.10864, 0.229508, -0.517117, -0.128137, -0.830363, 1.83206, -0.365191, -0.0465671, -0.317594, -0.762907, -2.4075, -1.5037, -1.19628, -1.10969, -1.10379, -1.10621, 1
-0.565383, 0.354516, -0.452339, -0.377795, -0.349389, -0.586423, 0.402583, -0.398585, -0.352737, -0.435267, -0.582675, 0.425512, -0.358545, -0.307569, -0.491, -0.566413, 0.412318, -0.389439, -0.212666, -0.471829, -0.205469, -0.344671, 0.635099, -0.46983, 0.283431, -0.779388, -0.243131, 0.624234, -0.465742, 0.473148, -0.0799708, -0.271587, 0.652521, -0.483043, 0.38746, 0.432308, 0.294096, 0.126748, 0.0301752, 0.0155924, 0.0252976, 1
-0.474668, 0.193495, -0.303561, -0.587062, 0.210047, -0.478566, 0.215355, -0.303462, -0.559596, 0.202321, -0.479835, 0.301322, -0.174565, -0.403842, 0.115483, -0.514608, 0.481394, 0.156693, -0.32682, -0.140961, -0.627313, 0.0966928, -0.189237, 0.257204, 0.546483, -1.00955, 0.77554, -0.590391, 0.473578, 0.63263, -0.805895, 0.616448, -0.438965, 0.341123, 0.708763, -0.0634489, -0.341493, -0.375776, -0.316435, -0.273666, -0.216514, 1
-0.403243, 0.0807305, -0.26617, -0.312417, -0.299433, -0.392967, 0.0559426, -0.278284, -0.34761, -0.279743, -0.384002, 0.00742619, -0.40853, -0.361923, -0.191806, -0.376586, -0.0439487, -0.53146, -0.207958, -0.107357, 0.146488, -0.342812, 0.59288, -0.418765, 0.149667, 0.18434, -0.552869, 0.613979, -0.500465, -0.077552, 0.515498, -0.46956, 0.567392, -0.443153, 7.09535E-4, 0.322602, 0.207109, 0.0497656, -0.0455477, -0.0809104, -0.0926946, 0
-0.525803, 0.340783, -0.330128, -0.491949, -0.0383812, -0.546052, 0.379534, -0.310478, -0.459965, -0.0534939, -0.556128, 0.42799, -0.238953, -0.34811, -0.172686, -0.561995, 0.486382, -0.124229, -0.321682, -0.409479, 0.986407, -0.1218, -0.282931, -0.0804505, 0.239463, 0.526662, 0.124879, -0.491319, 0.0473169, 0.600126, 0.748933, -0.0338934, -0.219992, -0.0829093, 0.400654, 0.117143, -0.0607301, -0.170457, -0.228138, -0.255755, -0.266689, 1
-0.30724, 0.486542, 0.152665, -0.609461, 0.0193205, -0.295535, 0.49057, 0.173065, -0.602385, 0.0495856, -0.300503, 0.51026, 0.221392, -0.486092, 0.0240381, -0.328379, 0.567032, 0.394607, -0.417945, -0.110196, 1.26523, 0.310518, -0.854881, 0.401973, 0.46991, 1.05804, 0.905846, -1.37827, 0.89816, 0.752342, 1.09234, 0.452269, -0.777269, 0.38845, 0.609342, -0.114224, 0.0589613, 0.0671771, 0.0592909, 0.0453478, 0.0320443, 0
-0.605224, 0.941139, 0.856021, -0.65256, -0.63335, -0.610171, 0.936122, 0.889804, -0.666174, -0.582315, -0.609252, 0.947156, 0.900569, -0.585463, -0.631661, -0.61332, 0.967286, 0.964708, -0.520405, -0.747684, -0.217853, 0.650861, -0.358314, 0.195265, 0.911194, -0.315306, 1.28272, -0.970635, 0.813272, 0.994433, -0.466641, 0.91918, -0.533569, 0.342652, 0.977551, 0.539316, 0.705325, 0.766465, 0.789993, 0.780408, 0.765125, 0
-0.570481, 0.867815, 0.77698, -0.610731, -0.722216, -0.578047, 0.862038, 0.791852, -0.63418, -0.707554, -0.563204, 0.83795, 0.753581, -0.602485, -0.717159, -0.540086, 0.803037, 0.57215, -0.521495, -0.61326, -0.0790313, 0.509101, -0.527662, 0.22466, 0.79728, 0.065398, 0.575458, -0.921279, 0.381093, 0.790923, -0.0199202, 0.533399, -0.59193, 0.246829, 0.779948, 0.57089, 0.862098, 0.89787, 0.887335, 0.871473, 0.870194, 0
-0.022549, -0.623515, -0.894672, 0.222262, 0.270458, -0.0473067, -0.585393, -0.894902, 0.355126, 0.12264, -0.0901958, -0.520246, -0.811853, 0.235894, 0.0265669, -0.139782, -0.520475, -0.769973, -0.0943237, 0.0172116, 0.559426, -0.873002, 0.556048, -0.626233, -0.731861, 0.801858, -0.740907, 0.382513, -0.658038, -0.44952, 0.705035, -0.782267, 0.561215, -0.626063, -0.560875, 0.0126438, -0.480415, -0.684385, -0.733341, -0.716379, -0.703256, 1
-0.659977, 1.14436, 1.38704, -0.67264, -0.789473, -0.662685, 1.12237, 1.37548, -0.69458, -0.718618, -0.649992, 1.11925, 1.35615, -0.628662, -0.730412, -0.642945, 1.14029, 1.49142, -0.599247, -0.871503, -0.0337635, 1.04547, -0.392238, 0.525283, 1.15171, -0.481994, 1.39809, -0.698978, 0.935802, 1.13637, -0.491219, 1.32174, -0.594609, 0.723216, 1.212, 0.652141, 0.887026, 1.00293, 1.05857, 1.06804, 1.06291, 1
0.378235, -1.06624, -0.929365, 0.396146, 0.966317, 0.445382, -1.11859, -0.957831, 0.59278, 1.04373, 0.478146, -1.15318, -0.968296, 1.05145, 1.19762, 0.415087, -1.09502, -0.921089, 1.38424, 1.1604, -0.226969, -0.662156, 0.690882, -0.599646, -0.783236, 0.333637, -0.949235, 0.662226, -0.743676, -1.09159, 0.447371, -0.927056, 0.647793, -0.656788, -1.06105, -0.827595, -1.14925, -1.13284, -1.08682, -1.04943, -1.02342, 0
0.532, -1.1774, -0.989456, 0.466972, 1.04627, 0.585963, -1.20981, -1.00451, 0.710482, 1.07868, 0.606973, -1.22008, -0.976372, 1.10608, 1.15952, 0.477376, -1.11354, -0.89821, 1.13624, 1.07496, 0.0435087, -0.704195, 0.732172, -0.615019, -0.896741, 0.627913, -0.945977, 0.710222, -0.749153, -1.21677, 0.720847, -0.937871, 0.692521, -0.675469, -1.05741, -0.829394, -1.23762, -1.22215, -1.18149, -1.16151, -1.16942, 0
1.43872, -1.73624, -1.12423, 0.8589, 1.8717, 1.43199, -1.72131, -1.13375, 1.35016, 1.83913, 1.37024, -1.68068, -1.07073, 2.09069, 1.73257, 1.23749, -1.59209, -0.987487, 2.34399, 1.62718, -0.250577, -0.745055, 0.705954, -0.626783, -1.22777, 0.093954, -1.00391, 0.680876, -0.760248, -1.63268, 0.240642, -1.00104, 0.683645, -0.685864, -1.41917, -1.73701, -1.80954, -1.61811, -1.51954, -1.47577, -1.46098, 0
0.0520045, -0.829654, -0.926976, 0.73588, 0.404302, 0.0474968, -0.828904, -0.937091, 0.752612, 0.364831, 0.0259973, -0.850844, -0.931944, 0.624204, 0.3464, 0.016302, -0.879979, -0.917251, 0.682046, 0.38928, -2.08065, -0.865126, 0.657508, -0.642715, -0.833702, -1.62574, -1.0092, 0.67384, -0.758109, -1.05877, -2.39932, -0.926796, 0.711782, -0.677098, -0.950535, -0.167518, -0.65244, -0.847335, -0.892823, -0.909565, -0.933423, 0
0.177223, -0.836441, -0.902798, 0.69456, 0.270398, 0.174145, -0.834641, -0.900219, 0.610201, 0.199762, 0.1425, -0.852253, -0.875182, -0.0430989, 0.157783, 0.180502, -0.932693, -0.874672, -0.499365, 0.308729, -1.466, -0.885526, 0.677388, -0.635729, -0.917171, -1.14552, -0.994993, 0.686943, -0.748554, -1.06439, -1.73917, -0.909815, 0.721827, -0.669822, -0.922349, -0.0226089, -0.52991, -0.732741, -0.768874, -0.79575, -0.819229, 1
1.01898, -1.5331, -1.10814, 1.06717, 1.49508, 0.998181, -1.50939, -1.1194, 1.55762, 1.43989, 0.889964, -1.46686, -1.0706, 2.34705, 1.34243, 0.75611, -1.39912, -1.01382, 3.02209, 1.31952, -1.38637, -0.860449, 0.665694, -0.647063, -1.24418, -1.11343, -1.0217, 0.672571, -0.763776, -1.48993, -1.8144, -0.993904, 0.698828, -0.687733, -1.45534, -1.27902, -1.54871, -1.4668, -1.40376, -1.39296, -1.40597, 0
0.640966, -1.29358, -1.07479, 0.914962, 1.21828, 0.608442, -1.26195, -1.08349, 1.30664, 1.14025, 0.507642, -1.21774, -1.03447, 1.8364, 1.02642, 0.431799, -1.20055, -0.988226, 2.3836, 0.997022, -1.40194, -0.833602, 0.677668, -0.642016, -1.04629, -1.04829, -1.0093, 0.675839, -0.761037, -1.23776, -1.64861, -0.968606, 0.702686, -0.684815, -1.23468, -1.01529, -1.32909, -1.31843, -1.28711, -1.26396, -1.26457, 0
