@relation oocytes_merluccius_nucleus_4d
@attribute f1 real [-0.744925, 7.3308]
@attribute f2 real [-2.4933, 1.68921]
@attribute f3 real [-1.1671, 3.67902]
@attribute f4 real [-0.748693, 8.49609]
@attribute f5 real [-1.52066, 3.11333]
@attribute f6 real [-0.749263, 7.04209]
@attribute f7 real [-2.48008, 1.68279]
@attribute f8 real [-1.18744, 3.55508]
@attribute f9 real [-0.774411, 8.21558]
@attribute f10 real [-1.51121, 3.17731]
@attribute f11 real [-0.723846, 7.11837]
@attribute f12 real [-2.46526, 1.6687]
@attribute f13 real [-1.13936, 3.78126]
@attribute f14 real [-1.00416, 8.15202]
@attribute f15 real [-1.42594, 3.20268]
@attribute f16 real [-0.699408, 7.30667]
@attribute f17 real [-2.48783, 1.67947]
@attribute f18 real [-1.09457, 3.87523]
@attribute f19 real [-1.95163, 9.0134]
@attribute f20 real [-1.35729, 3.30839]
@attribute f21 real [-2.92548, 2.35745]
@attribute f22 real [-1.13426, 4.53328]
@attribute f23 real [-6.51916, 1.32584]
@attribute f24 real [-0.666154, 6.35137]
@attribute f25 real [-2.52155, 1.79074]
@attribute f26 real [-3.56173, 3.23523]
@attribute f27 real [-1.18336, 3.73698]
@attribute f28 real [-6.40546, 1.69934]
@attribute f29 real [-0.772652, 5.98908]
@attribute f30 real [-2.66978, 1.61479]
@attribute f31 real [-3.29138, 2.34214]
@attribute f32 real [-1.12365, 4.08418]
@attribute f33 real [-6.6032, 1.1249]
@attribute f34 real [-0.69322, 6.35116]
@attribute f35 real [-2.55023, 1.80594]
@attribute f36 real [-3.8665, 1.2698]
@attribute f37 real [-2.32883, 1.81058]
@attribute f38 real [-1.88741, 2.1423]
@attribute f39 real [-1.76448, 2.33828]
@attribute f40 real [-1.73346, 2.41204]
@attribute f41 real [-1.72114, 2.44663]
@attribute clase {0, 1}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41
@outputs clase
@data
-0.584974, 0.445532, -0.191026, -0.401973, -0.724395, -0.599146, 0.474308, -0.138512, -0.425132, -0.782517, -0.591091, 0.475207, -0.131556, -0.498046, -0.806875, -0.566832, 0.437206, -0.251507, -0.460544, -0.712511, -0.0126138, -0.289488, 0.421833, -0.4483, 0.341383, -0.269958, -0.309279, 0.502604, -0.478506, 0.399924, 0.0531741, -0.353827, 0.483983, -0.487091, 0.262042, 0.779868, 0.670052, 0.458815, 0.328819, 0.30698, 0.322342, 1
-0.588572, 0.446871, -0.127208, -0.420094, -0.75545, -0.599326, 0.455827, -0.109556, -0.437566, -0.766355, -0.589351, 0.451549, -0.221961, -0.402473, -0.718348, -0.569591, 0.435177, -0.305101, -0.299753, -0.63399, 0.145669, -0.236934, 0.348459, -0.372448, 0.370109, 0.0779319, -0.273616, 0.566243, -0.467991, 0.415007, 0.331478, -0.343172, 0.456866, -0.457736, 0.274655, 0.804786, 0.687893, 0.499256, 0.382643, 0.359224, 0.349009, 1
0.0402503, 0.138182, 0.152555, -0.639487, 0.356675, 0.0354627, 0.139662, 0.175704, -0.632351, 0.393487, 0.00126945, 0.185379, 0.415566, -0.521155, 0.358914, -0.095973, 0.242731, 0.739548, -0.467231, 0.231177, 0.763036, 0.565923, -1.25665, 0.548881, 0.341783, 1.08678, 1.27586, -3.09131, 1.73745, 0.313707, 0.71484, 0.644405, -1.45521, 0.660337, 0.282242, -0.504143, -0.192006, -0.00976523, 0.0911953, 0.136073, 0.158932, 1
2.11276, -1.46222, -1.02287, 0.63453, 2.07876, 2.04397, -1.42368, -1.01836, 0.882498, 2.06367, 2.10141, -1.40815, -0.941539, 0.874142, 2.08199, 2.06529, -1.34262, -0.883108, 0.488111, 1.99275, 2.0268, -1.02201, 0.523933, -0.640236, -1.87808, 1.04989, -0.831583, 0.373627, -0.644794, -0.875281, 1.48618, -0.881878, 0.466192, -0.61299, -1.50211, -2.24437, -1.75979, -1.49347, -1.42286, -1.4069, -1.3972, 1
0.765825, -1.22212, -1.0202, 0.592011, 1.044, 0.737479, -1.20862, -1.04015, 0.89935, 0.990215, 0.693301, -1.19146, -1.00752, 1.39625, 0.901838, 0.75578, -1.18599, -0.936701, 1.53687, 0.91952, -2.41832, -0.843867, 0.322122, -0.5315, -1.12702, -1.9617, -0.969365, 0.362003, -0.65274, -1.3327, -2.68542, -0.711982, 0.0883069, -0.349269, -1.03434, -0.854941, -1.2091, -1.22271, -1.17569, -1.14591, -1.13166, 1
0.406671, -1.08733, -1.02428, 0.67424, 0.929985, 0.390779, -1.06409, -1.03032, 0.951084, 0.895251, 0.316025, -1.03814, -0.985478, 1.25713, 0.803726, 0.271447, -1.04073, -0.938321, 1.43961, 0.769234, -1.7179, -0.79693, 0.703196, -0.630891, -0.890434, -1.36716, -0.976112, 0.69359, -0.753911, -1.09817, -2.05592, -0.942928, 0.710682, -0.678828, -1.06886, -0.712891, -1.08621, -1.16413, -1.15011, -1.13801, -1.13116, 0
0.931034, -1.3598, -1.04476, 1.61203, 0.961379, 0.879279, -1.31613, -1.04573, 1.63556, 0.85735, 0.767214, -1.2853, -0.991315, 0.603834, 0.712731, 0.767474, -1.33583, -0.966337, -0.128097, 0.771512, -1.8813, -0.986997, 0.641456, -0.65274, -1.35147, -1.43818, -1.07782, 0.665514, -0.763196, -1.51463, -2.22192, -1.00316, 0.707544, -0.683005, -1.38864, -0.657178, -1.16174, -1.21028, -1.20283, -1.20223, -1.20225, 1
1.08853, -1.20092, -0.93928, 0.609082, 1.14963, 1.11821, -1.20684, -0.946227, 0.726654, 1.15593, 1.08212, -1.18802, -0.91877, 0.604464, 1.18252, 0.87914, -1.12992, -0.897211, 0.556078, 1.11916, -2.15992, -0.906426, 0.507462, -0.617687, -1.06532, -1.6411, -0.945457, 0.495787, -0.708313, -1.15473, -2.42906, -0.881688, 0.507732, -0.613859, -1.16092, -1.0543, -1.18394, -1.17985, -1.18692, -1.1933, -1.20726, 1
3.9862, -2.14573, -1.07658, 3.14234, 1.77499, 4.34455, -2.18633, -1.09431, 2.47493, 1.81664, 4.26951, -2.17297, -1.06664, 1.3408, 1.84529, 3.74004, -2.08822, -1.02282, 0.676149, 1.81005, -2.92548, -1.08088, 0.624994, -0.659497, -2.31626, -2.55973, -1.1454, 0.661306, -0.767794, -2.50065, -3.29138, -1.07355, 0.708763, -0.687004, -2.26438, -1.84143, -1.62452, -1.4699, -1.40622, -1.38697, -1.38611, 1
1.43423, -1.51199, -0.96111, 0.828045, 1.26211, 1.53553, -1.53591, -1.00001, 1.02411, 1.30973, 1.43317, -1.50318, -0.984088, 1.24038, 1.3372, 1.12277, -1.39188, -0.931084, 1.15798, 1.20605, -2.10206, -0.863197, 0.483273, -0.546802, -1.35134, -1.64595, -1.02477, 0.564144, -0.711342, -1.64114, -2.34534, -0.920669, 0.487172, -0.552689, -1.49031, -1.18022, -1.35154, -1.27595, -1.20446, -1.16107, -1.13965, 0
