@relation abalone
@attribute f1 real [-1.15421, 1.26179]
@attribute f2 real [-3.73871, 2.42319]
@attribute f3 real [-3.55584, 2.43973]
@attribute f4 real [-3.33555, 23.6805]
@attribute f5 real [-1.68589, 4.07178]
@attribute f6 real [-1.61454, 5.08478]
@attribute f7 real [-1.64298, 5.28587]
@attribute f8 real [-1.70493, 5.50398]
@attribute clase {0, 1, 2}
@inputs f1, f2, f3, f4, f5, f6, f7, f8
@outputs clase
@data
0.0537917, 0.0500271, 0.122116, -0.107978, -0.309432, -0.463444, -0.356647, -0.207114, 1
-1.15421, -0.407952, -0.381714, -0.347058, -0.650998, -0.643655, -0.621211, -0.530384, 1
-1.15421, -0.283048, -0.280948, -0.107978, -0.585743, -0.639149, -0.780862, -0.35079, 2
-1.15421, -1.40718, -1.28861, -1.0643, -1.18935, -1.18879, -1.08192, -1.17692, 2
1.26179, -1.19901, -1.33899, -0.944757, -1.23013, -1.25862, -1.20052, -1.10509, 1
0.0537917, 0.341468, 0.323648, 0.370181, 0.225857, 0.306954, 0.304763, 0.223912, 2
0.0537917, 0.757812, 0.726711, 0.609261, 0.678559, 0.692154, 1.09846, 0.475344, 1
0.0537917, 0.466371, 0.424414, 1.08742, 0.340052, 0.158281, 0.833892, 0.331668, 2
-1.15421, 0.466371, 0.625945, 0.609261, 0.344131, 0.153776, 0.560204, 0.654938, 1
-1.15421, 1.17416, 1.18016, 0.609261, 1.03848, 0.865606, 1.6139, 0.798614, 2
0.0537917, 1.29906, 1.43207, 0.848341, 1.97651, 2.05274, 1.9332, 1.55291, 2
-1.15421, -1.40718, -1.18784, -1.18384, -1.02213, -1.01534, -0.862968, -1.06917, 1
1.26179, -1.11574, -1.13746, -1.0643, -1.27601, -1.22483, -1.23701, -1.17692, 0
0.0537917, -0.532855, -0.331331, -0.466597, -0.750918, -0.81936, -0.644019, -0.63814, 0
1.26179, -1.65698, -1.64129, -1.662, -1.36166, -1.2789, -1.4149, -1.39244, 0
-1.15421, -0.0332418, -0.0794162, -0.466597, -0.507234, -0.564813, -0.447876, -0.386709, 0
0.0537917, 0.341468, 0.323648, 0.489721, 0.175897, -0.0241819, 0.117744, 0.5831, 2
0.0537917, -0.407952, -0.180182, -0.466597, -0.608175, -0.65717, -0.593843, -0.494465, 1
1.26179, -1.78189, -1.74205, -1.662, -1.38205, -1.33521, -1.27806, -1.39244, 0
-1.15421, 0.383103, 0.726711, 0.848341, 0.72648, 0.516449, 0.73354, 1.01413, 2
0.0537917, 0.674544, 0.424414, 1.3265, 0.54907, 0.547986, 0.993542, 0.547182, 2
-1.15421, 0.591275, 0.676328, 0.0115619, 0.235033, 0.0141128, 0.0766907, 0.547182, 1
0.0537917, 0.632909, 0.625945, 0.250642, 0.190171, 0.0163654, 0.122305, 0.475344, 1
0.0537917, 0.757812, 0.676328, 0.728801, 0.558246, 0.496175, 0.500906, 0.762695, 2
-1.15421, 0.466371, 0.424414, 0.0115619, 0.375738, 0.0929548, 0.323009, 0.870451, 2
-1.15421, 0.841081, 0.575563, 0.0115619, 0.746872, 0.554744, 0.222657, 1.1578, 2
-1.15421, 0.341468, 0.172499, -0.107978, -0.0351602, -0.0827502, -0.119452, 0.116155, 2
