@relation abalone
@attribute f1 real [-1.15421, 1.26179]
@attribute f2 real [-3.73871, 2.42319]
@attribute f3 real [-3.55584, 2.43973]
@attribute f4 real [-3.33555, 23.6805]
@attribute f5 real [-1.68589, 4.07178]
@attribute f6 real [-1.61454, 5.08478]
@attribute f7 real [-1.64298, 5.28587]
@attribute f8 real [-1.70493, 5.50398]
@attribute clase {0, 1, 2}
@inputs f1, f2, f3, f4, f5, f6, f7, f8
@outputs clase
@data
0.0537917, 0.0500271, 0.0717327, 0.250642, -0.104493, -0.551297, -0.356647, 0.654938, 2
-1.15421, -0.199779, -0.0794162, -0.227518, -0.334922, -0.456687, -0.434192, 0.00839884, 2
-1.15421, -0.616124, -0.885544, -0.944757, -0.913035, -0.850896, -0.96332, -0.889572, 1
-1.15421, -0.49122, -0.532863, -0.825217, -0.712174, -0.596349, -0.516298, -0.817735, 0
0.0537917, 0.133296, 0.676328, 0.370181, 0.791734, 0.770996, 1.15775, 0.726776, 2
0.0537917, -0.616124, -0.532863, -0.825217, -0.624488, -0.551297, -0.58472, -0.674059, 0
0.0537917, 0.216565, 0.172499, -0.107978, 0.0464077, 0.0118601, 0.140551, 0.223912, 2
-1.15421, -1.03247, -0.885544, -1.0643, -1.07209, -1.01759, -1.10016, -0.997329, 0
-1.15421, -0.324683, -0.48248, -0.227518, -0.585743, -0.449929, -0.771739, -0.566303, 1
-1.15421, -0.657758, -0.583246, -0.466597, -0.787624, -0.754033, -0.776301, -0.745897, 0
-1.15421, -0.449586, -0.230565, -0.107978, -0.487862, -0.373339, -0.55279, -0.494465, 0
0.0537917, -0.158145, -0.0794162, -0.347058, -0.501117, -0.51075, -0.46156, -0.458546, 0
0.0537917, 0.591275, 0.87786, 1.08742, 0.9304, 0.255144, 0.395992, 1.76842, 2
0.0537917, 0.258199, 0.172499, 0.0115619, -0.0830813, -0.34856, -0.192435, 0.331668, 2
0.0537917, 0.424737, 0.374031, 0.0115619, 0.228916, 0.113228, 0.651433, 0.331668, 1
0.0537917, -0.0332418, 0.172499, 0.609261, 0.325778, 0.165039, 0.405115, 0.5831, 2
0.0537917, 0.383103, 0.575563, 0.967881, 0.950792, -0.0917608, 0.382308, 1.44515, 2
-1.15421, 0.299834, 0.323648, 0.489721, 0.0729173, -0.130055, 0.245464, 0.152074, 1
-1.15421, 0.0916615, 0.273265, 0.250642, -0.211551, -0.407129, -0.384016, 0.0802365, 1
-1.15421, 0.674544, 0.625945, 0.489721, 0.703029, 0.622322, 0.54652, 0.762695, 2
0.0537917, -0.199779, -0.0794162, -0.347058, -0.328805, -0.443171, -0.447876, -0.135277, 1
-1.15421, -0.49122, -0.48248, -0.825217, -0.811075, -0.844139, -0.671387, -0.458546, 1
-1.15421, -0.824296, -0.583246, -0.825217, -0.888564, -1.03336, -1.07279, -0.530384, 1
0.0537917, -0.283048, -0.331331, -0.107978, -0.44096, -0.46795, -0.717002, -0.135277, 2
-1.15421, -0.699393, -0.684012, -0.825217, -0.870211, -1.03111, -0.776301, -0.530384, 1
0.0537917, 0.299834, 0.222882, 0.250642, 0.109623, -0.0579713, -0.0783986, 0.511263, 1
1.26179, -2.11496, -2.14512, -1.90108, -1.54111, -1.49064, -1.43315, -1.50019, 0
1.26179, -1.24064, -1.33899, -1.18384, -1.20464, -1.13473, -1.15034, -1.21284, 0
-1.15421, 0.591275, 0.726711, 0.609261, 0.883498, 0.559249, 0.934243, 1.22964, 2
1.26179, -1.44881, -1.49014, -1.0643, -1.2597, -1.23159, -1.13666, -1.22721, 0
-1.15421, -1.49045, -1.54052, -1.18384, -1.28111, -1.19555, -1.37841, -1.26313, 1
0.0537917, -0.990834, -0.835161, -0.705677, -0.965034, -0.938749, -1.07279, -0.875205, 1
-1.15421, 1.04925, 1.12978, 1.20696, 1.05173, 0.719185, 1.14407, 1.49185, 2
-1.15421, 0.299834, 0.474797, 0.370181, -0.0647285, -0.0872555, 0.0858136, 0.0263583, 2
1.26179, -2.03169, -2.04435, -1.42292, -1.43099, -1.38477, -1.29174, -1.41399, 1
1.26179, -2.94765, -2.8001, -1.0643, -1.62879, -1.56047, -1.57455, -1.64387, 0
-1.15421, 0.54964, 0.676328, 0.131102, 0.457306, 0.370028, 0.742662, 0.619019, 2
0.0537917, 0.92435, 1.07939, 1.20696, 1.10679, 0.66287, 1.13495, 1.51699, 1
0.0537917, 0.424737, 0.52518, 0.609261, 0.602089, -0.274224, -0.0190998, 1.44515, 2
0.0537917, 1.29906, 1.63361, 1.56558, 2.06623, 1.19674, 2.07461, 2.95374, 2
-1.15421, 1.50723, 1.53284, 1.9242, 2.34968, 2.064, 1.16688, 3.74396, 2
-1.15421, 0.466371, 0.676328, 0.250642, 0.288053, 0.115481, 0.32757, 0.798614, 2
0.0537917, -0.116511, -0.0794162, 0.0115619, -0.0290426, 0.44887, 0.145112, -0.314871, 1
-1.15421, 0.965985, 0.928243, 1.08742, 0.968125, 0.383544, 0.756347, 1.62475, 2
-1.15421, -0.199779, -0.0794162, 0.609261, -0.007631, -0.474708, 0.222657, 0.331668, 2
0.0537917, 0.0500271, 0.273265, 0.728801, -0.0270034, -0.274224, -0.233488, 0.259831, 2
0.0537917, 0.00839267, 0.0717327, 0.728801, 0.00766298, -0.377845, -0.110329, 0.511263, 2
1.26179, -1.28227, -1.28861, -1.0643, -1.14856, -1.0694, -1.17315, -1.141, 0
0.0537917, -0.283048, -0.432097, 0.131102, -0.396098, -0.720244, -0.165066, -0.135277, 1
-1.15421, -0.616124, -0.583246, -0.227518, -0.751938, -0.835128, -0.634896, -0.745897, 0
0.0537917, -0.907565, -1.03669, -0.227518, -1.03743, -1.03111, -0.958759, -0.96141, 0
0.0537917, -0.657758, -0.532863, 0.250642, -0.700958, -0.803591, -0.507175, -0.602222, 2
1.26179, -0.824296, -0.280948, -0.825217, -1.02417, -1.04012, -0.93139, -0.997329, 1
0.0537917, -1.11574, -1.18784, -0.347058, -1.06699, -1.07391, -0.89946, -1.06917, 0
1.26179, -0.699393, -0.583246, -0.107978, -0.802918, -0.801339, -0.890337, -0.817735, 2
1.26179, -2.11496, -2.09474, -1.662, -1.48605, -1.46586, -1.42403, -1.46427, 0
1.26179, -2.44804, -2.34665, -1.78154, -1.55844, -1.50191, -1.55175, -1.57203, 0
