@relation pittsburg-bridges-type
@attribute f1 real [-2.17116, 1.82835]
@attribute f2 real [-1.8346, 1.91747]
@attribute f3 real [-1.76219, 1.35629]
@attribute f4 real [-4.23494, 0.651529]
@attribute f5 real [-1.55201, 1.30695]
@attribute f6 real [-1.65273, 2.64983]
@attribute f7 real [-3.46688, 0.577813]
@attribute clase integer [0, 5]
@inputs f1, f2, f3, f4, f5, f6, f7
@outputs clase
@data
0.3333325832414471,0.5576929534896736,0.0,1.0,0.6666675994067773,0.3333336432263583,0.5000008653314355,0
0.6666661666054092,0.4423083791080657,0.0,1.0,0.0,0.3333336432263583,0.5000008653314355,0
0.3333325832414471,0.5384622355126637,0.0,0.3333327193930832,0.6666675994067773,0.16666705403294785,0.5000008653314355,1
0.3333325832414471,0.6153851074207038,0.33333386778173985,1.0,0.6666675994067773,0.3333336432263583,0.5000008653314355,0
0.6666661666054092,0.3076930867494476,0.33333386778173985,0.6666668713134167,0.0,0.3333336432263583,0.0,2
0.3333325832414471,0.46153909708507573,0.33333386778173985,1.0,0.6666675994067773,0.6666658919341044,1.0,0
1.0,0.8653863067586693,0.33333386778173985,0.6666668713134167,0.0,0.3333336432263583,1.0,2
0.3333325832414471,0.5769236714666838,0.33333386778173985,1.0,0.0,0.3333336432263583,1.0,2
1.0,0.7884607696551503,0.33333386778173985,0.6666668713134167,1.0,0.3333336432263583,1.0,2
0.6666661666054092,0.32692407124600553,0.6666670942253918,1.0,0.0,0.3333336432263583,1.0,2
0.3333325832414471,0.4807699483218597,0.6666670942253918,1.0,0.0,0.3333336432263583,1.0,2
0.6666661666054092,0.1730777943908296,0.6666670942253918,1.0,1.0,0.3333336432263583,1.0,2
0.6666661666054092,0.3076930867494476,0.6666670942253918,0.6666668713134167,0.6666675994067773,0.3333336432263583,1.0,2
0.3333325832414471,0.6730775278712817,0.6666670942253918,0.6666668713134167,1.0,0.3333336432263583,1.0,2
0.6666661666054092,0.03846143595402003,0.6666670942253918,0.6666668713134167,0.6666675994067773,0.0,1.0,4
0.6666661666054092,0.4423083791080657,0.6666670942253918,1.0,0.0,0.0,1.0,2
0.3333325832414471,0.6923082458482919,0.6666670942253918,1.0,0.6666675994067773,0.3333336432263583,1.0,2
0.3333325832414471,0.5769236714666838,0.6666670942253918,0.0,0.0,0.0,1.0,1
0.3333325832414471,0.6153851074207038,0.6666670942253918,1.0,1.0,0.6666658919341044,1.0,3
0.3333325832414471,0.5000007196027793,0.6666670942253918,1.0,0.3333344992584716,0.6666658919341044,1.0,1
1.0,0.8846156921379399,0.6666670942253918,1.0,0.6666675994067773,0.3333336432263583,1.0,4
0.6666661666054092,0.09615492248278953,0.6666670942253918,1.0,1.0,0.6666658919341044,0.5000008653314355,4
1.0,0.8076928202298999,0.6666670942253918,1.0,0.6666675994067773,0.6666658919341044,0.5000008653314355,3
0.3333325832414471,0.7596153589885051,1.0,1.0,0.6666675994067773,0.6666658919341044,1.0,5
1.0,0.9038477427126894,1.0,1.0,0.6666675994067773,0.3333336432263583,1.0,5
0.6666661666054092,0.1730777943908296,1.0,1.0,1.0,0.6666658919341044,1.0,5
1.0,0.8461542561839198,1.0,1.0,1.0,1.0,1.0,3
