@relation magic
@attribute f1 real [-1.15583, 6.63113]
@attribute f2 real [-1.20903, 12.7657]
@attribute f3 real [-1.86991, 5.28627]
@attribute f4 real [-2.00876, 2.80435]
@attribute f5 real [-1.93969, 4.1674]
@attribute f6 real [-7.66111, 9.78907]
@attribute f7 real [-6.71225, 4.46618]
@attribute f8 real [-9.89773, 8.6233]
@attribute f9 real [-1.05908, 2.38872]
@attribute f10 real [-2.57635, 4.03768]
@attribute clase {0, 1}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10
@outputs clase
@data
-0.811851, -0.311836, -0.817855, 0.808875, 0.711631, 0.497561, -0.335012, -0.82499, -0.620018, -0.414416, 0
-0.775798, -0.715945, -1.03368, 1.398, 1.58123, 0.449308, 0.0471206, -0.109952, 0.588328, -1.70813, 0
-0.626549, -0.178456, -0.31087, 0.261321, 0.0610154, 0.227905, 0.159612, -0.573211, -0.029295, -1.74028, 0
-0.432662, -0.338976, 0.0437645, -0.293344, -0.347994, 0.340071, 0.0250853, 0.563059, -0.691694, -0.523285, 0
-0.580416, -0.166721, 0.0759271, -0.219498, -0.228549, -0.101215, -0.661374, 0.538404, -0.263883, 0.0701304, 0
0.518249, 0.51795, 0.652526, -1.03016, -1.04023, -0.908565, 0.637929, 0.483601, -0.998065, 1.19222, 0
-0.366062, 0.117389, 0.455742, -0.724932, -0.577836, 0.174471, 0.467937, 0.649426, -0.131388, -0.832538, 0
0.480968, 0.730459, 1.32942, -0.716727, -0.736192, -0.738201, 0.628751, -1.27351, -0.887797, 2.38853, 0
0.238291, 0.120164, 1.26594, -0.800966, -0.698186, -0.748342, -0.587454, 0.803151, -1.03456, 1.30781, 0
-0.603697, -0.178026, -0.598429, -0.0242164, 0.0700643, 0.595695, 0.190126, 0.715079, -0.31696, 0.393714, 0
-0.666854, -0.408495, -0.59589, 0.282654, 0.167792, 0.171201, 0.170452, -0.509521, -0.681274, -0.265149, 0
0.93526, 0.190997, 0.698866, -0.756658, -0.477393, -0.357591, 0.80885, -0.924311, -0.762944, 1.48219, 0
-0.0858224, 0.32526, 0.929082, -1.11276, -1.13706, 0.817839, 0.303277, 1.08939, -1.03341, -0.576154, 0
-0.620173, -0.679011, -1.09737, 0.431987, 0.2248, -0.134867, 0.112577, 0.0671169, -0.91829, 0.0471014, 0
-0.722544, -0.64974, -1.43, 0.984464, 0.913421, 0.469012, 0.158983, -0.531949, -0.508363, 0.768909, 0
