@relation magic
@attribute f1 real [-1.15583, 6.63113]
@attribute f2 real [-1.20903, 12.7657]
@attribute f3 real [-1.86991, 5.28627]
@attribute f4 real [-2.00876, 2.80435]
@attribute f5 real [-1.93969, 4.1674]
@attribute f6 real [-7.66111, 9.78907]
@attribute f7 real [-6.71225, 4.46618]
@attribute f8 real [-9.89773, 8.6233]
@attribute f9 real [-1.05908, 2.38872]
@attribute f10 real [-2.57635, 4.03768]
@attribute clase {0, 1}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10
@outputs clase
@data
-0.694749, -0.687241, -1.02945, 1.28204, 1.60657, 0.532757, -0.333506, -0.35535, -0.658786, -1.03144, 0
-0.624585, -0.459034, -0.577481, 0.236706, 0.0248199, 0.573685, 0.194322, -0.152632, -1.02797, 0.579619, 0
-0.153152, -0.380554, -0.521409, -0.233173, -0.211356, 0.491276, 0.653558, -0.332779, -0.757393, -1.22528, 0
0.224867, 0.421313, 1.07508, -0.726573, -0.801344, -0.499522, 0.922336, 1.12934, -0.679266, 1.72987, 0
-0.473703, -0.529567, -0.697245, 0.488329, 0.240183, -0.214545, -0.639641, -0.404756, 0.547177, -2.03978, 0
-0.561221, 0.0151059, -0.421535, -0.397275, -0.367902, 0.379285, 0.238391, 0.620219, 0.781144, 0.271745, 0
-0.200892, -0.356729, -0.39572, -0.380865, -0.390524, 0.310352, 0.523118, 0.584257, -0.934533, 0.374512, 0
0.906226, 2.70907, 2.16544, -1.65375, -1.55331, -0.884689, 1.2109, 2.86974, -0.422306, 1.22566, 0
0.879969, -0.234866, 0.440084, -0.919666, -0.965129, -0.896619, 1.45242, 0.706591, -0.980964, 1.04668, 0
0.802275, 0.313639, 0.126499, -0.354608, -0.308179, -0.234409, 1.1008, -0.556647, -0.889501, 1.98959, 0
1.27672, 0.379081, 1.48431, -1.3611, -1.32437, -0.722658, 1.54839, -0.974562, -0.932197, 1.33762, 0
-0.436719, -0.160926, -0.554629, -0.075088, -0.147109, 0.586012, -0.526562, 0.675497, -1.00081, -1.12901, 0
0.806601, 0.251042, 1.26552, -0.543873, -0.348899, 0.250137, 1.13331, -1.16887, -1.0451, 2.38148, 0
-0.180356, -0.0747118, 0.462936, -0.844179, -0.890928, 0.0646242, 0.533919, -0.453888, -0.896263, -0.377832, 0
0.198187, -0.0550509, 1.28075, -0.925136, -0.959699, 0.9993, 0.822403, -0.923567, -0.897676, 0.545457, 0
-0.81664, -0.382293, -0.8278, 0.78043, 1.10707, 5.85162E-4, 0.107569, 0.376781, -0.875201, -1.8475, 0
-0.356131, 0.159606, 0.590529, -0.729308, -0.785056, 0.702743, 0.241389, 0.767126, -0.847921, -0.0761928, 0
0.236952, 0.231441, 1.30847, -0.799325, -0.790485, -0.388894, 0.864803, 0.937882, -1.02171, 1.45961, 0
-0.407386, -0.148891, -0.165927, -0.276933, -0.312704, -0.501218, -0.704727, -0.317491, -1.04979, -0.23856, 0
0.285785, 0.00912097, -0.184971, -0.51871, -0.493681, -1.43497, -0.819409, -0.960676, -0.872358, 1.05527, 0
0.31827, 0.150388, 1.29218, -1.1598, -1.13796, 0.535285, 1.108, -0.366979, -0.678247, 0.402693, 0
-0.713468, -0.488032, -1.28273, 0.365252, 0.162363, -0.359331, -0.411265, 0.25448, 0.220471, 0.227493, 0
0.153041, -0.281165, -0.0535697, -0.457993, -0.227644, 0.934993, 0.863552, -0.688881, -0.86393, 0.321657, 0
-0.666854, -0.240159, -0.477608, 0.286483, 0.277284, -0.20336, -0.707376, 0.70093, 2.07716, -0.984254, 0
-0.433405, -0.138491, 0.0378398, -0.0307805, 0.35058, 0.579573, 0.364853, 0.58744, -0.738201, 0.44851, 0
-0.28756, -0.322858, -0.199359, -0.148387, -0.30275, 0.874442, 0.536606, 0.762166, -0.38212, 0.260919, 0
-0.332225, 0.228994, -0.0601292, -0.193241, -0.128106, -0.570758, 0.291693, 0.806997, -0.810168, 1.40977, 0
-0.56433, -0.327022, -0.582771, -0.290609, -0.449342, -0.802191, 0.259234, 0.359467, 0.44221, -0.344352, 0
-0.057143, -0.113761, 1.20797, -0.897786, -0.823966, 0.728001, 0.606223, 0.435938, -0.918999, -0.0623968, 0
-0.793305, -1.20903, -1.32251, 2.26829, 3.22451, 0.0635736, -0.103448, -0.0119902, 0.274724, -0.157925, 0
-0.62205, -0.161788, -0.125512, -0.335463, -0.444817, -0.144834, -0.116277, 0.377587, 0.514078, -0.5516, 0
0.410912, -0.128042, 0.590529, -0.69047, -0.735287, -1.56486, 0.822725, -0.617374, -1.04184, 1.26379, 0
-0.767279, -0.264693, -0.493901, 0.482859, 0.27095, 0.271713, 0.127981, -0.590717, -0.0715689, -1.3673, 0
0.0706162, -0.305824, 0.1466, -0.936076, -0.944316, 1.28687, 0.570635, 0.504737, -0.998777, 0.763958, 0
