@relation magic
@attribute f1 real [-1.15583, 6.63113]
@attribute f2 real [-1.20903, 12.7657]
@attribute f3 real [-1.86991, 5.28627]
@attribute f4 real [-2.00876, 2.80435]
@attribute f5 real [-1.93969, 4.1674]
@attribute f6 real [-7.66111, 9.78907]
@attribute f7 real [-6.71225, 4.46618]
@attribute f8 real [-9.89773, 8.6233]
@attribute f9 real [-1.05908, 2.38872]
@attribute f10 real [-2.57635, 4.03768]
@attribute clase {0, 1}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10
@outputs clase
@data
-0.510955, -0.570012, -0.648578, 0.820362, 1.47174, 0.516906, 0.260357, -0.490081, -0.815397, 0.153121, 0
2.56821, 6.2057, 2.61571, -1.87583, -1.77319, 2.04494, -1.4785, -2.18297, 1.88917, 0.842613, 0
-0.0383845, -0.0561846, 0.176647, -0.756658, -0.729857, 0.932469, 0.64006, 0.459239, -0.920666, 0.592519, 0
-0.118102, -0.26297, 0.440507, -0.697035, -0.571502, 0.217963, 0.540198, 0.49632, -0.875499, 0.338129, 0
1.01458, 1.32647, 2.81208, -1.6543, -1.5895, 1.93708, 1.46084, 2.06145, -0.873124, 0.728043, 0
0.170137, 0.595503, 0.7816, 0.47903, 0.287238, 0.314693, -0.871018, 1.37231, -0.741418, 2.39189, 0
-0.403071, -0.244983, 0.255995, -0.51324, -0.50273, -0.00747989, -0.578729, 0.531792, -1.04935, -0.0316201, 0
-0.164255, -0.335122, -0.104564, -0.218951, -0.205022, 0.917175, 0.447445, -0.626463, 0.423746, -1.58292, 0
-0.169748, -0.184997, 0.839366, -0.750641, -0.581456, 0.905349, 0.46198, 0.50634, -0.726325, -0.174424, 0
0.77419, -0.0192012, 1.12925, -0.784556, -0.438483, -0.919731, 0.926971, -0.915092, -0.982266, 1.455, 0
-0.614183, -0.158032, -0.396778, -0.0510197, -0.0973401, 0.462323, 0.250926, 0.454779, 1.91131, -1.19808, 0
-0.0653196, 0.206526, 1.04609, -1.01867, -0.91717, 0.615664, 0.558247, -0.885064, -0.198237, -0.698726, 0
0.740233, 0.778627, 1.81101, -1.31843, -1.29632, 0.992842, 1.47994, 0.763295, -0.385797, 0.86682, 0
-0.355683, -0.34108, -0.284421, -0.296079, -0.438483, 0.244305, 0.305175, -0.161173, -0.960545, -0.224938, 0
-0.216348, 0.045423, 0.15316, -1.00664, -1.04295, 0.511506, -0.895614, 0.914725, -0.441575, 0.224509, 0
-0.223717, -0.0996381, 0.154852, -0.579975, -0.666515, 0.629455, 0.546572, 0.521138, -0.436557, 1.07075, 0
-0.466527, -0.387242, -0.0594944, -0.0986093, -0.231264, 0.635926, 0.169338, -0.342199, -0.562953, -0.331211, 0
-0.792968, -0.678258, -1.2421, 1.08128, 1.01296, -0.332693, -0.399637, -0.146433, 1.35553, -1.00997, 0
1.02934, 0.942684, 2.46569, -1.42182, -1.32799, -0.923979, 1.08791, -1.28104, -0.913092, 1.96942, 0
1.09505, -0.470579, -0.822721, 0.0233732, -0.13625, 0.895916, 1.60227, 0.357834, 1.79748, -1.82111, 0
-0.765704, -0.818119, -1.48015, 1.77106, 1.27719, 0.0470432, -0.0310087, -0.301248, 2.20112, 0.563789, 0
-0.553127, -0.127797, -0.185817, -0.0466436, 0.220276, 0.242177, 0.262653, 0.711584, -0.448708, 0.37957, 0
-0.431961, -0.33625, 0.510545, -0.455805, -0.454771, -0.138287, 0.0116814, -0.375818, -0.382219, 0.101509, 0
0.936787, -0.00248371, 0.55752, -0.380318, -0.189639, 0.388181, 0.744648, 0.673745, -0.925109, 2.2102, 0
-0.327546, -0.550487, -0.103083, -0.322882, -0.481013, 0.380099, 0.0606578, 0.301375, -0.915613, 0.0962371, 0
0.810425, 0.610117, 2.31863, -1.39666, -1.33885, 1.74889, 1.26415, -0.702685, -0.966062, 0.822902, 0
0.159943, -0.541586, -0.0419319, -0.658197, -0.645703, 0.133387, 0.875668, 0.398454, -1.00605, 0.485349, 0
0.396131, 0.438488, 0.703098, -1.10948, -1.10177, -1.0484, 0.743441, -1.21217, -0.946601, 1.35054, 0
0.503277, 0.0486499, 0.35206, -0.339839, -0.470154, -0.543802, 1.03001, -0.600608, -0.904729, 2.2704, 0
-0.500215, -0.353393, -0.672488, 0.0124331, -0.0991499, 0.034124, -0.554725, -0.555715, -0.592447, -3.21503E-4, 0
0.928488, -0.59405, 0.38528, -0.374301, -0.202307, -1.08633, -1.16599, 0.313609, -0.962924, 1.32826, 0
0.472197, -0.143124, -0.572403, -0.127601, -0.187829, -0.672128, 0.471535, 0.789429, -0.172264, 1.18822, 0
0.96747, -0.247839, -0.110701, -0.455805, -0.483728, -1.56638, 0.784438, -0.73133, -0.988051, 1.45053, 0
