@relation waveform
@attribute f1 real [-3.3116, 3.89539]
@attribute f2 real [-3.40599, 3.36092]
@attribute f3 real [-4.10148, 3.40713]
@attribute f4 real [-3.41399, 3.36225]
@attribute f5 real [-2.85462, 3.0919]
@attribute f6 real [-2.62228, 3.09929]
@attribute f7 real [-2.9675, 3.02524]
@attribute f8 real [-3.53894, 2.96711]
@attribute f9 real [-3.63865, 3.14314]
@attribute f10 real [-3.12024, 3.03057]
@attribute f11 real [-2.85237, 3.38937]
@attribute f12 real [-3.10993, 2.90019]
@attribute f13 real [-3.20232, 2.91906]
@attribute f14 real [-3.10698, 2.89832]
@attribute f15 real [-2.57963, 3.00794]
@attribute f16 real [-2.75614, 3.23607]
@attribute f17 real [-2.93125, 3.23661]
@attribute f18 real [-3.5961, 3.68015]
@attribute f19 real [-3.47565, 3.85736]
@attribute f20 real [-3.63189, 3.96981]
@attribute f21 real [-3.86998, 4.04325]
@attribute clase integer [0, 2]
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21
@outputs clase
@data
0.36401146664557604,0.7966339141498853,0.5392371424271603,0.6173098945728015,0.5791583985255243,0.5789982469846563,0.7317871290928691,0.7103864864241745,0.5629432642414466,0.42568978719875916,0.4070209588992813,0.36303584620606577,0.380811679719279,0.44560088588413566,0.39361726117077733,0.15207244071886664,0.42621363001105733,0.5340470709500087,0.6013669693618309,0.5072988936685215,0.7984792556263373,1
0.44230823131432123,0.323982438069961,0.6154703733447335,0.6704898291677981,0.5911824058440903,0.6078999295647873,0.6837740332468953,0.5959505383450788,0.4680849746158463,0.4097661933956666,0.18880472432366618,0.3454340345949831,0.5054407666245192,0.278145971058898,0.35195066907439193,0.5317967828230319,0.40776703751382165,0.4571988318158392,0.39749461680810466,0.33819935014536223,0.47655225489465114,0
0.578297319685472,0.6058902807928582,0.39798178357911784,0.552659291878682,0.43286560879304203,0.5260117415324814,0.5786421570099821,0.5686619377348776,0.6374113618970804,0.7420372276171756,0.9146103490372877,0.5478544521573613,0.6775477098301363,0.49668875826353387,0.26241103019738454,0.4230410816710362,0.4155340750276433,0.46108998453873906,0.4043283726600673,0.4051091203283476,0.57667905520249,1
0.4285719835881554,0.3281911537171323,0.33856466110238775,0.4369136866462817,0.15631159064461234,0.11271731360448267,0.4329470325760837,0.37588091084452163,0.4521275356506173,0.4044582746012314,0.48481977781836477,0.6160612433695167,0.5281905550709154,0.6726584850049123,0.6604606295760054,0.46359401623107327,0.45533993962249464,0.33268510565194986,0.24715362450071662,0.48418459028901434,0.39670437988027646,2
0.35576974576071285,0.6100979619944702,0.2578466587024762,0.5495310083468118,0.3957914881308733,0.30443165075320233,0.34602652542910256,0.618838004626463,0.5319148336943491,0.6677278277169999,0.7884243816628056,0.949395353170985,0.33234499410263696,0.5723747356501757,0.3226953756284038,0.2525345406786478,0.4165049141841741,0.35700422607799354,0.22779049803559517,0.4902673086283331,0.6780733025578684,2
0.4780225864056978,0.29032305734818403,0.6300443091331153,0.6381649705441367,0.6593183912607711,0.5693643527912794,0.5637416273691167,0.7095073047394348,0.42375877165173204,0.5520167262523148,0.46299813833962966,0.49724930617025953,0.2640956777720056,0.32355752418696815,0.546986078026763,0.46728065271410707,0.2650481690570149,0.4503895550592682,0.3359916323583358,0.3819948169488404,0.3586816003073334,0
0.3310444443519417,0.8036459772628866,0.6053806230447446,0.7101150490537526,0.6402805338248254,0.6098266734480221,0.579469992023682,0.6786970588913396,0.5851062919966558,0.5647555362627036,0.3738140326255179,0.4246419372658117,0.3343233061825928,0.31598920953158044,0.4414895920766988,0.19354795643009837,0.395145804217346,0.3589498711561588,0.49202755757867506,0.45133785863688386,0.41191346643532417,1
0.3131876136917076,0.5385691549023114,0.5840801426628898,0.7476535659893982,0.554108117016339,0.5741812124993665,0.6639066603924082,0.6804577278071948,0.71897095014738,0.42568978719875916,0.3937381243050816,0.4928488948639961,0.46093037844407625,0.12204386125589062,0.09042571278749079,0.30967689717149427,0.336893347125259,0.49805490465555746,0.38952190164748174,0.401459541944565,0.5513304933636455,1
0.38873676805434726,0.3884990342711814,0.5100892175782202,0.22627740457835027,0.37474943328198684,0.5019269186604376,0.2673835340762322,0.488556190007762,0.36968116087345676,0.3407632490680089,0.24762806525103578,0.4631458273711673,0.4619195344840542,0.6925266015020065,0.606383096766573,0.7050687475906218,0.6660186839519704,0.43385260264559355,0.4840549515137713,0.6484181170001447,0.5386561492588994,0
0.4464291195075892,0.7784010722767112,0.422645203306604,0.4379564478235718,0.3597192980095922,0.15028916888196772,0.3965231263161759,0.5079224721605275,0.6099290895176642,0.41719708461162025,0.7741927731690201,0.7854784929419046,0.47774537767627556,0.5307474397615439,0.45833360476915724,0.4479258236944299,0.392233124616966,0.5894945885586669,0.585421675410234,0.5948902219240434,0.5817487928443885,2
0.26236334447529414,0.391304155072256,0.41255571936749946,0.5516165307013919,0.3486972212319138,0.3959539077560879,0.3899006130751542,0.3811621490766287,0.3023051436272725,0.3375799284972223,0.3823529977217891,0.4521447159124943,0.5618207005609845,0.7833497077581469,0.7845736160799777,0.8746539256801747,0.792232638224603,0.7636186222298575,0.5831437567929132,0.5571773419103623,0.2560193498735662,0
