@relation oocytes_merluccius_states_2f
@attribute f1 real [-3.05892, 2.47673]
@attribute f2 real [-4.73035, 3.64581]
@attribute f3 real [-2.99402, 2.21294]
@attribute f4 real [-1.99935, 2.34809]
@attribute f5 real [-2.45775, 5.13878]
@attribute f6 real [-2.05616, 3.06778]
@attribute f7 real [-1.95363, 2.82166]
@attribute f8 real [-2.40908, 2.92083]
@attribute f9 real [-1.461, 5.31553]
@attribute f10 real [-4.19306, 2.4015]
@attribute f11 real [-2.92548, 2.35745]
@attribute f12 real [-1.13426, 4.53328]
@attribute f13 real [-6.51916, 1.32584]
@attribute f14 real [-0.666154, 6.35137]
@attribute f15 real [-2.52155, 1.79074]
@attribute f16 real [-3.56173, 3.23523]
@attribute f17 real [-1.18336, 3.73698]
@attribute f18 real [-6.40546, 1.69934]
@attribute f19 real [-0.772652, 5.98908]
@attribute f20 real [-2.66978, 1.61479]
@attribute f21 real [-3.29138, 2.34214]
@attribute f22 real [-1.12365, 4.08418]
@attribute f23 real [-6.6032, 1.1249]
@attribute f24 real [-0.69322, 6.35116]
@attribute f25 real [-2.55023, 1.80594]
@attribute clase {0, 1, 2}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25
@outputs clase
@data
-1.17938, -2.18788, 1.34687, 2.29522, 1.57012, -0.179462, -0.874232, -1.43843, -1.03586, -2.10831, -0.00477764, 0.308829, 0.0152126, -0.139392, 0.770803, -0.161931, 0.625664, -0.06147, 0.154245, 0.953174, 0.0190807, 0.32742, -0.0143929, -0.118442, 0.762846, 2
0.496807, -0.239263, 0.696079, 0.867805, -0.621596, -0.949335, -0.719118, 0.323372, 0.259803, 0.442224, 0.811223, 1.68412, -2.37651, 1.81855, 0.966977, 0.722326, 2.16994, -2.98272, 2.66246, 0.997202, 0.799529, 1.64941, -2.39232, 1.87406, 0.965877, 2
-0.949725, -1.4289, 1.13861, 1.68543, 0.731312, -0.541795, -0.732901, -0.178463, -0.378485, -1.40679, 0.200202, 0.730263, -0.95903, 0.473478, 0.748614, 0.290458, 1.17394, -1.46057, 1.00365, 0.904647, 0.197503, 0.739428, -1.01349, 0.514058, 0.740187, 2
-1.49666, -2.45075, 0.65328, 1.62138, 2.14883, 0.719098, -0.445082, -1.62764, -1.17512, -2.57249, -0.554698, -0.359494, 0.42963, -0.505982, 0.261872, -0.764756, -0.247569, 0.554408, -0.478886, 0.460315, -0.506052, -0.423223, 0.502894, -0.538166, 0.176044, 2
-1.21565, -1.46236, -0.462993, -0.293146, 0.519116, 0.42863, 0.69357, 0.465582, 0.371058, -0.810623, -2.41832, -0.843867, 0.322122, -0.5315, -1.12702, -1.9617, -0.969365, 0.362003, -0.65274, -1.3327, -2.68542, -0.711982, 0.0883069, -0.349269, -1.03434, 0
-0.745385, 0.453518, -1.01113, -0.784846, -0.247209, 0.708993, 1.02245, 0.158123, 0.230157, 0.134244, -1.31806, -0.77529, 0.650412, -0.63281, -0.751572, -0.841588, -0.978321, 0.656558, -0.75609, -1.08572, -1.49918, -0.937521, 0.673001, -0.677598, -0.994343, 0
-1.59941, -1.99292, -1.15374, -0.744915, 1.30517, 2.8532, 1.1488, -1.24194, -0.750782, -1.75702, -1.8813, -0.986997, 0.641456, -0.65274, -1.35147, -1.43818, -1.07782, 0.665514, -0.763196, -1.51463, -2.22192, -1.00316, 0.707544, -0.683005, -1.38864, 0
-0.273676, 0.932693, -0.415247, -0.497087, -0.288169, 0.541835, 0.800458, 0.562545, -0.358654, -0.106008, -2.2016, -0.934342, 0.656489, -0.643835, -1.1272, -1.82765, -1.03106, 0.679777, -0.75586, -1.26088, -2.49429, -0.934353, 0.69564, -0.671291, -1.05575, 0
-0.161121, 0.894052, -0.716329, -1.11344, -1.47777, 0.238423, 0.711202, 1.84188, 0.719268, 1.10622, -2.10206, -0.863197, 0.483273, -0.546802, -1.35134, -1.64595, -1.02477, 0.564144, -0.711342, -1.64114, -2.34534, -0.920669, 0.487172, -0.552689, -1.49031, 0
-1.25543, -1.07092, -0.985608, -0.479305, 0.416726, 1.09177, 1.1626, 0.168607, -0.0697058, -0.764566, -1.68983, -0.770852, 0.75612, -0.618477, -1.03668, -1.32991, -0.871053, 0.822667, -0.725275, -1.25171, -1.90393, -0.896041, 0.75627, -0.671021, -1.08763, 0
-0.743636, -0.57198, -0.501894, -0.810033, -0.294506, 0.886866, 1.07605, 0.432308, 0.219193, -0.0992214, -1.44874, -0.7344, 0.687593, -0.63336, -0.977741, -1.07828, -0.922258, 0.702716, -0.753451, -1.25477, -1.79784, -0.924527, 0.702766, -0.681606, -1.13417, 0
-0.177533, -1.21442, 0.545263, 1.97507, 1.47262, -1.47262, -1.20133, -0.708023, -0.697188, -0.701647, -0.0935742, 0.135614, 0.0537537, -0.192516, 0.666134, -0.493878, 0.341143, -0.0443384, -0.073454, 0.805286, -0.295055, 0.202711, 0.0565024, -0.16233, 0.710332, 2
-1.6989, -2.81415, -0.0830294, 1.63393, 1.84921, 0.419745, 0.0801107, -1.12189, -0.675819, -2.37877, 1.46735, -0.545093, 0.16283, -0.430439, -0.243411, 0.984508, -0.32658, 0.256554, -0.44925, 0.303591, 1.00571, -0.494318, 0.312027, -0.478326, -0.0427392, 2
-1.56276, -0.507082, -2.34453, -1.70888, -1.7976, 0.560636, 1.42806, 2.43959, 3.85859, -0.352527, 2.14319, -0.873412, 0.270548, -0.5105, -1.96038, 2.25206, 0.0455277, -0.146648, -0.380214, -1.2076, 1.96093, -0.647133, 0.301043, -0.501524, -1.12969, 1
-1.60514, -0.260312, -1.94536, -1.43514, -0.153545, 0.580036, 1.07772, 2.15258, 1.45499, -0.338484, 1.65892, -0.641506, 0.20506, -0.474897, -0.793871, 0.990325, -0.636968, 0.274216, -0.57219, -0.174954, 1.20346, -0.69419, 0.259093, -0.493578, -0.822068, 1
-1.07491, -1.52536, 0.675829, 1.42772, 0.996012, 0.220322, -0.18479, -1.09798, -0.461534, -1.82504, 0.504433, 0.212746, 0.159472, -0.206939, 0.704415, 0.14398, 0.00157922, 0.544483, -0.307899, 0.570461, 0.485402, -0.0929345, 0.278214, -0.351258, 0.476826, 2
-0.649452, -1.47585, 1.52977, 1.48213, 0.702706, 0.125269, -0.374007, -0.695939, -0.712051, -1.85078, 0.12293, 0.801468, -0.34637, 0.249648, 1.01356, -0.304331, 0.630271, 0.0606902, 0.155474, 0.949985, -0.0909454, 0.606893, -0.170616, 0.105648, 0.937821, 2
-0.178103, 0.900379, -0.308029, -0.299913, 0.0472669, 0.267269, 0.152795, 0.403382, -0.166838, -0.229857, -0.627313, 0.0966928, -0.189237, 0.257204, 0.546483, -1.00955, 0.77554, -0.590391, 0.473578, 0.63263, -0.805895, 0.616448, -0.438965, 0.341123, 0.708763, 2
-0.275735, 0.0277265, -0.42819, 0.302921, 1.76122, -0.827345, -1.44824, 0.0573119, -0.283481, -0.175484, -0.195584, 0.069716, -0.177663, -0.0843386, 0.554879, -0.361253, 0.413637, -0.406101, 0.136393, 0.819439, -0.415566, 0.139222, -0.0832092, -0.1013, 0.638467, 2
0.311388, 0.61249, -0.462534, 0.156393, 1.64257, -1.42089, -1.95363, 0.293866, -0.261402, 0.746335, 0.745525, -0.0361322, 0.0358125, -0.193435, 0.524383, 0.362133, 0.337485, -0.117443, 0.0166319, 0.815871, 0.472429, 0.0894263, 0.168398, -0.200102, 0.643365, 2
0.375546, 0.580126, -0.761917, -0.260792, 0.436706, -0.982159, -0.994123, 0.640436, 0.634299, 0.750313, 1.26523, 0.310518, -0.854881, 0.401973, 0.46991, 1.05804, 0.905846, -1.37827, 0.89816, 0.752342, 1.09234, 0.452269, -0.777269, 0.38845, 0.609342, 2
0.795051, 1.26496, -0.389409, -0.159292, 0.933663, -1.32275, -1.66379, 0.379024, -0.151446, 1.21982, 1.0096, 0.296715, -0.541545, 0.258614, 0.65436, 0.46914, 0.659147, -0.605703, 0.505173, 0.943608, 0.642705, 0.432298, -0.417516, 0.310588, 0.799658, 2
0.815721, 1.13144, -0.354207, -0.0886467, 0.95977, -1.40537, -1.49972, 0.441384, -0.104019, 1.00298, 0.602495, 1.00736, -1.40218, 1.03299, 0.974693, -0.40762, 1.61523, -1.71634, 1.72615, 1.22982, -0.222021, 1.63742, -2.0155, 1.72624, 1.21715, 2
0.155524, 0.341993, -0.620916, -0.423393, 0.372018, -0.792092, -0.942918, 0.935672, 0.63269, 0.705365, 1.40031, 0.0211098, -0.637138, 0.208168, 0.220112, 1.12865, 0.582285, -1.15073, 0.568262, 0.651921, 1.07272, 0.200392, -0.594399, 0.202751, 0.456047, 2
1.5, 1.11146, -0.102, 0.749123, 0.238063, -1.67676, -1.73054, 0.0681866, -0.0457575, 1.14274, 0.16405, 1.25522, -0.766295, 0.855441, 1.19941, -0.250347, 1.71003, -0.883857, 1.30614, 1.23322, -0.0883267, 1.52415, -0.792542, 0.946507, 1.24947, 2
