@relation oocytes_merluccius_states_2f
@attribute f1 real [-3.05892, 2.47673]
@attribute f2 real [-4.73035, 3.64581]
@attribute f3 real [-2.99402, 2.21294]
@attribute f4 real [-1.99935, 2.34809]
@attribute f5 real [-2.45775, 5.13878]
@attribute f6 real [-2.05616, 3.06778]
@attribute f7 real [-1.95363, 2.82166]
@attribute f8 real [-2.40908, 2.92083]
@attribute f9 real [-1.461, 5.31553]
@attribute f10 real [-4.19306, 2.4015]
@attribute f11 real [-2.92548, 2.35745]
@attribute f12 real [-1.13426, 4.53328]
@attribute f13 real [-6.51916, 1.32584]
@attribute f14 real [-0.666154, 6.35137]
@attribute f15 real [-2.52155, 1.79074]
@attribute f16 real [-3.56173, 3.23523]
@attribute f17 real [-1.18336, 3.73698]
@attribute f18 real [-6.40546, 1.69934]
@attribute f19 real [-0.772652, 5.98908]
@attribute f20 real [-2.66978, 1.61479]
@attribute f21 real [-3.29138, 2.34214]
@attribute f22 real [-1.12365, 4.08418]
@attribute f23 real [-6.6032, 1.1249]
@attribute f24 real [-0.69322, 6.35116]
@attribute f25 real [-2.55023, 1.80594]
@attribute clase {0, 1, 2}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25
@outputs clase
@data
-1.39212, -1.15397, 0.0577917, 0.909154, 2.55336, 0.680807, -0.859089, -1.15355, -1.21517, -2.19692, -0.0943438, -0.0268667, 0.304491, -0.290927, 0.559966, -0.141241, -0.0703955, 0.281272, -0.324181, 0.534548, 0.0236285, -0.126248, 0.30698, -0.380753, 0.419105, 2
-2.0204, -1.05094, -2.8051, -1.96459, -2.29231, 1.19851, 1.7764, 2.44548, 4.96263, -0.936751, 2.27306, -1.012, 0.461694, -0.61346, -2.22967, 2.82495, -0.182321, -0.537217, -0.310578, -1.66438, 2.34214, -0.812312, 0.412408, -0.589791, -1.72557, 1
-0.787295, -1.14937, 0.684025, 1.31302, 1.1263, 0.627783, -0.0886966, -1.81963, -1.10012, -1.57436, -0.0126138, -0.289488, 0.421833, -0.4483, 0.341383, -0.269958, -0.309279, 0.502604, -0.478506, 0.399924, 0.0531741, -0.353827, 0.483983, -0.487091, 0.262042, 2
-0.28674, -0.360643, 0.69391, 0.106947, 0.160122, 0.610481, 0.419475, -0.994323, -0.69461, -0.296405, -1.91125, -0.561545, 0.414037, -0.504393, -0.0483561, -1.55544, -0.817929, 0.515228, -0.675699, -0.398355, -2.37516, -0.539656, 0.483004, -0.534668, -0.0133836, 2
-0.113874, 0.125379, -0.0425192, -0.582315, -0.0226689, 0.349749, 0.976182, -0.0495758, -0.415886, 0.172706, -1.72425, -0.902838, 0.654669, -0.640666, -0.934352, -1.31797, -1.01672, 0.679417, -0.75546, -1.08551, -1.95514, -0.946597, 0.709343, -0.675339, -1.05373, 0
-0.752841, -0.970585, -0.131206, -0.470739, 1.04798, 1.50539, 0.261752, -1.15028, -0.595898, -0.913583, -2.3202, -0.800248, 0.553479, -0.603844, -0.657818, -1.86579, -0.916551, 0.594319, -0.71518, -0.812602, -2.58244, -0.824766, 0.598517, -0.628692, -0.733601, 0
-0.740797, -0.452788, -1.11903, -1.21491, -1.61727, 0.935172, 2.3508, 0.497956, 1.69588, -0.00920543, -2.92548, -1.08088, 0.624994, -0.659497, -2.31626, -2.55973, -1.1454, 0.661306, -0.767794, -2.50065, -3.29138, -1.07355, 0.708763, -0.687004, -2.26438, 0
0.322082, -0.30676, 0.983739, 0.892313, 0.100731, -0.791532, -0.723446, -0.0890365, -0.248148, -0.0947735, 0.57264, 0.503194, -0.150556, 0.06161, 0.843997, 0.365191, 0.193125, 0.229068, -0.0882168, 0.682436, 0.770193, 0.20413, -0.0697857, -0.0682864, 0.666833, 2
-1.24202, -2.07757, 1.07352, 1.05474, 1.41486, 1.0176, -0.0185609, -1.61188, -1.10047, -2.01279, -0.205469, -0.344671, 0.635099, -0.46983, 0.283431, -0.779388, -0.243131, 0.624234, -0.465742, 0.473148, -0.0799708, -0.271587, 0.652521, -0.483043, 0.38746, 2
0.222491, -0.324981, 1.00102, 1.13623, -0.26506, -0.618197, -0.706514, -0.683815, -0.333537, 0.317555, -0.123789, 0.542804, -0.424792, 0.261082, 0.87972, -0.0455077, 0.284581, -0.333127, 0.153125, 0.721147, -0.114414, 0.488921, -0.415556, 0.283191, 0.834441, 2
0.0236085, -0.0947436, -0.12349, 0.372897, 1.5602, -0.710402, -1.44694, -0.0988916, -0.402133, -0.159852, 0.0973823, 0.271477, -0.386321, 0.088107, 0.672441, -0.0284161, 0.664315, -0.774661, 0.478726, 0.913693, -0.0401403, 0.332807, -0.343662, 0.110536, 0.729413, 2
0.431639, 0.442503, 0.157113, 0.849983, 0.385991, -1.00335, -1.1854, 0.257824, -0.134004, 0.0176015, 0.134094, 0.929345, -1.12535, 0.721017, 0.946827, -0.53184, 1.59785, -0.713071, 1.2043, 1.1557, -0.370219, 1.3614, -0.751092, 0.760618, 1.16729, 2
1.37315, 1.70598, -0.410089, 0.172166, -0.0868575, -1.56847, -1.25826, 0.621026, 0.236564, 1.2979, 0.668043, 1.82078, -2.41585, 1.95634, 1.12465, 0.0189108, 2.35589, -2.37681, 2.61075, 1.24792, 0.0566224, 2.18689, -2.25389, 2.22925, 1.30958, 2
0.862558, 2.65105, -0.233246, -0.925807, -1.81532, -0.474558, 0.982639, 0.785235, 0.391248, 1.69437, -0.623065, -0.773841, 0.750373, -0.609731, -0.904407, -0.390709, -0.975702, 0.732071, -0.745405, -1.26569, 0.129926, -0.900629, 0.728134, -0.666504, -1.03067, 0
0.943938, 0.524523, -0.229118, 0.537846, 0.321063, -1.53144, -1.45472, 0.411848, 0.0562125, 1.10945, -0.217853, 0.650861, -0.358314, 0.195265, 0.911194, -0.315306, 1.28272, -0.970635, 0.813272, 0.994433, -0.466641, 0.91918, -0.533569, 0.342652, 0.977551, 2
0.312277, -0.399284, 0.730433, 1.04489, 0.0355026, -0.764875, -0.775131, -0.445062, -0.0403402, -0.0477765, -0.0790313, 0.509101, -0.527662, 0.22466, 0.79728, 0.065398, 0.575458, -0.921279, 0.381093, 0.790923, -0.0199202, 0.533399, -0.59193, 0.246829, 0.779948, 2
0.324591, 0.343692, 0.187218, -0.916081, -1.19704, 0.130736, 0.437196, 0.625594, 0.59226, 1.1033, 0.132145, -0.774331, 0.654629, -0.602275, -0.616728, 0.659647, -0.94011, 0.63353, -0.727614, -0.87817, 0.779449, -0.859799, 0.667393, -0.644714, -0.807125, 2
-0.378864, -1.27746, 1.51416, 1.68128, 0.682896, -0.0502653, -0.465002, -1.11563, -0.845626, -1.58583, 0.261092, 0.299943, -0.0656478, -0.0517745, 0.778919, -0.00345827, 0.272357, -0.0610502, -0.0869774, 0.790583, 0.0850684, 0.360803, -0.10236, -0.0371117, 0.792162, 2
