@relation oocytes_merluccius_states_2f
@attribute f1 real [-3.05892, 2.47673]
@attribute f2 real [-4.73035, 3.64581]
@attribute f3 real [-2.99402, 2.21294]
@attribute f4 real [-1.99935, 2.34809]
@attribute f5 real [-2.45775, 5.13878]
@attribute f6 real [-2.05616, 3.06778]
@attribute f7 real [-1.95363, 2.82166]
@attribute f8 real [-2.40908, 2.92083]
@attribute f9 real [-1.461, 5.31553]
@attribute f10 real [-4.19306, 2.4015]
@attribute f11 real [-2.92548, 2.35745]
@attribute f12 real [-1.13426, 4.53328]
@attribute f13 real [-6.51916, 1.32584]
@attribute f14 real [-0.666154, 6.35137]
@attribute f15 real [-2.52155, 1.79074]
@attribute f16 real [-3.56173, 3.23523]
@attribute f17 real [-1.18336, 3.73698]
@attribute f18 real [-6.40546, 1.69934]
@attribute f19 real [-0.772652, 5.98908]
@attribute f20 real [-2.66978, 1.61479]
@attribute f21 real [-3.29138, 2.34214]
@attribute f22 real [-1.12365, 4.08418]
@attribute f23 real [-6.6032, 1.1249]
@attribute f24 real [-0.69322, 6.35116]
@attribute f25 real [-2.55023, 1.80594]
@attribute clase {0, 1, 2}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25
@outputs clase
@data
-1.17938, -2.18788, 1.34687, 2.29522, 1.57012, -0.179462, -0.874232, -1.43843, -1.03586, -2.10831, -0.00477764, 0.308829, 0.0152126, -0.139392, 0.770803, -0.161931, 0.625664, -0.06147, 0.154245, 0.953174, 0.0190807, 0.32742, -0.0143929, -0.118442, 0.762846, 2
0.496807, -0.239263, 0.696079, 0.867805, -0.621596, -0.949335, -0.719118, 0.323372, 0.259803, 0.442224, 0.811223, 1.68412, -2.37651, 1.81855, 0.966977, 0.722326, 2.16994, -2.98272, 2.66246, 0.997202, 0.799529, 1.64941, -2.39232, 1.87406, 0.965877, 2
-0.949725, -1.4289, 1.13861, 1.68543, 0.731312, -0.541795, -0.732901, -0.178463, -0.378485, -1.40679, 0.200202, 0.730263, -0.95903, 0.473478, 0.748614, 0.290458, 1.17394, -1.46057, 1.00365, 0.904647, 0.197503, 0.739428, -1.01349, 0.514058, 0.740187, 2
0.51068, -0.678828, 1.14941, 1.11935, -0.085898, -0.0698557, 0.0430189, -1.12261, -0.908545, -0.339534, 0.145669, -0.236934, 0.348459, -0.372448, 0.370109, 0.0779319, -0.273616, 0.566243, -0.467991, 0.415007, 0.331478, -0.343172, 0.456866, -0.457736, 0.274655, 2
-1.49666, -2.45075, 0.65328, 1.62138, 2.14883, 0.719098, -0.445082, -1.62764, -1.17512, -2.57249, -0.554698, -0.359494, 0.42963, -0.505982, 0.261872, -0.764756, -0.247569, 0.554408, -0.478886, 0.460315, -0.506052, -0.423223, 0.502894, -0.538166, 0.176044, 2
-0.227649, -0.14374, -0.363062, 0.412488, -0.457236, -0.948456, -0.34718, 1.26892, 0.966797, 0.098192, 0.763036, 0.565923, -1.25665, 0.548881, 0.341783, 1.08678, 1.27586, -3.09131, 1.73745, 0.313707, 0.71484, 0.644405, -1.45521, 0.660337, 0.282242, 2
0.982909, 0.131845, 0.901759, 1.09506, -0.165679, -1.57179, -1.32308, -0.0617598, -0.0832891, 0.877031, 0.922089, 1.46439, -2.17429, 1.6645, 1.01109, 0.806905, 1.22725, -2.10357, 1.57234, 0.994563, 0.932813, 1.19636, -1.83631, 1.3397, 0.931584, 2
-1.65471, -0.626653, -2.0837, -1.52029, -0.792922, 0.578677, 1.56725, 2.35467, 1.92071, -0.0725344, 2.0268, -1.02201, 0.523933, -0.640236, -1.87808, 1.04989, -0.831583, 0.373627, -0.644794, -0.875281, 1.48618, -0.881878, 0.466192, -0.61299, -1.50211, 1
-1.21565, -1.46236, -0.462993, -0.293146, 0.519116, 0.42863, 0.69357, 0.465582, 0.371058, -0.810623, -2.41832, -0.843867, 0.322122, -0.5315, -1.12702, -1.9617, -0.969365, 0.362003, -0.65274, -1.3327, -2.68542, -0.711982, 0.0883069, -0.349269, -1.03434, 0
0.0390409, -0.371028, 0.63382, -0.402483, -1.37413, -0.505882, 0.97985, 1.20023, 0.481144, 0.944218, -2.22962, -1.02297, 0.574998, -0.645624, -1.59938, -1.79063, -1.11231, 0.620706, -0.760618, -1.80377, -2.55607, -1.00646, 0.631311, -0.667443, -1.5562, 0
-0.725675, 1.53148, 0.0884867, -1.40244, -1.56772, 0.595798, 1.32899, 1.60614, 0.275025, 0.852623, -2.6381, -1.03268, 0.624984, -0.65249, -1.78279, -2.32177, -1.11054, 0.663055, -0.763566, -1.93108, -2.94025, -1.02754, 0.690252, -0.678838, -1.71699, 0
-0.494578, -0.444702, 0.200672, -0.520655, 0.324691, 0.491379, 0.494098, 0.125229, -0.390119, -0.149027, -1.76142, -0.910204, 0.605134, -0.636138, -0.914382, -1.26999, -1.01656, 0.617887, -0.746385, -1.1105, -1.99801, -0.92005, 0.642825, -0.658927, -0.988286, 0
-0.745385, 0.453518, -1.01113, -0.784846, -0.247209, 0.708993, 1.02245, 0.158123, 0.230157, 0.134244, -1.31806, -0.77529, 0.650412, -0.63281, -0.751572, -0.841588, -0.978321, 0.656558, -0.75609, -1.08572, -1.49918, -0.937521, 0.673001, -0.677598, -0.994343, 0
-0.976402, -0.253096, -0.999411, -0.987376, 0.32773, 1.17784, 0.842807, 0.876521, -0.0140431, -0.664245, -1.57882, -1.03586, 0.608932, -0.657968, -1.51509, -1.10534, -1.10893, 0.641796, -0.766545, -1.63038, -1.72667, -1.02596, 0.686854, -0.685074, -1.46867, 0
-1.0938, 0.276155, -0.375256, -0.16306, 1.61892, 1.06469, -0.355916, -0.330258, -1.1172, -1.21049, -1.54226, -0.588542, 0.602445, -0.565713, -0.087457, -1.35745, -0.675609, 0.421473, -0.639427, -0.220552, -1.92374, -0.630801, 0.536397, -0.59292, -0.246929, 2
-1.32661, -1.42262, -0.675619, -0.454497, 1.18598, 1.84476, 0.386791, -0.728973, -0.642985, -1.15039, -2.00087, -1.00519, 0.624914, -0.656708, -1.34809, -1.70516, -1.08578, 0.660466, -0.765255, -1.47302, -2.1756, -1.01422, 0.702166, -0.685874, -1.39906, 0
-0.385781, -0.200902, 0.236074, -0.726874, 1.254, 1.75269, -0.256414, -1.56602, -0.9594, -0.772702, -1.9044, -0.501814, 0.622745, -0.527182, -0.0226087, -1.59413, -0.616258, 0.564144, -0.617128, -0.174235, -2.32083, -0.542015, 0.623415, -0.553569, -0.0466873, 0
0.129327, -0.325241, -0.132455, -0.46928, 0.493388, 1.74269, 0.0522544, -1.08625, -0.892713, -0.543504, -1.75773, -0.611091, 0.657608, -0.581985, -0.202461, -1.39349, -0.822097, 0.648452, -0.707823, -0.447481, -2.11059, -0.724276, 0.677608, -0.626163, -0.346221, 0
-0.893343, -0.846945, -1.01554, -1.05511, 0.381153, 2.13517, 0.944518, -0.522604, -0.215584, -0.718448, -1.7179, -0.79693, 0.703196, -0.630891, -0.890434, -1.36716, -0.976112, 0.69359, -0.753911, -1.09817, -2.05592, -0.942928, 0.710682, -0.678828, -1.06886, 0
-1.53304, -1.85212, -0.963029, -0.770103, 1.1072, 2.11409, 0.783466, -0.430169, -0.556138, -1.10614, -2.00584, -1.01405, 0.631811, -0.654889, -1.50728, -1.62448, -1.09752, 0.659327, -0.764026, -1.67113, -2.39462, -1.01641, 0.702906, -0.683265, -1.47433, 0
-1.5822, -1.98589, -1.34823, -0.945257, 0.984168, 3.06778, 1.46419, -1.00218, -0.546452, -1.78618, -2.0446, -1.03016, 0.625514, -0.657428, -1.59013, -1.61759, -1.09845, 0.654349, -0.765115, -1.66443, -2.36625, -1.02991, 0.700607, -0.685514, -1.56872, 0
-1.59941, -1.99292, -1.15374, -0.744915, 1.30517, 2.8532, 1.1488, -1.24194, -0.750782, -1.75702, -1.8813, -0.986997, 0.641456, -0.65274, -1.35147, -1.43818, -1.07782, 0.665514, -0.763196, -1.51463, -2.22192, -1.00316, 0.707544, -0.683005, -1.38864, 0
-1.74351, -1.36467, -0.824806, -0.716209, -0.0825996, 2.36724, 1.29788, -0.304071, 0.273686, -1.35236, -1.81232, -0.999511, 0.641216, -0.65406, -1.46254, -1.46295, -1.09468, 0.669102, -0.765445, -1.70598, -2.0778, -1.04187, 0.700907, -0.687753, -1.6836, 0
0.116773, 0.468501, -0.260692, -0.717708, 0.563694, 1.05137, 0.323302, -0.843177, -0.697318, -0.190177, -1.56949, -0.739268, 0.651241, -0.614069, -0.431239, -1.01386, -0.89919, 0.643375, -0.730462, -0.675759, -1.84209, -0.806065, 0.672641, -0.649042, -0.552789, 0
-0.799888, -0.494428, -0.892863, -0.891573, -0.281162, 0.747524, 1.07509, 0.245, 0.831863, -0.170506, -2.15992, -0.906426, 0.507462, -0.617687, -1.06532, -1.6411, -0.945457, 0.495787, -0.708313, -1.15473, -2.42906, -0.881688, 0.507732, -0.613859, -1.16092, 0
