@relation ecoli
@attribute f1 real [-2.56923, 2.00346]
@attribute f2 real [-2.29487, 3.3748]
@attribute f3 real [-0.174882, 5.70114]
@attribute f4 real [-0.0545545, 18.2757]
@attribute f5 real [-4.08602, 3.10495]
@attribute f6 real [-2.17926, 2.31666]
@attribute f7 real [-2.38638, 2.34118]
@attribute clase {0, 1, 2, 3, 4, 5, 6, 7}
@inputs f1, f2, f3, f4, f5, f6, f7
@outputs clase
@data
0.307965, -0.67496, -0.174882, -0.0545545, -0.0819587, -0.603373, -0.189733, 0
-1.49028, -1.07994, -0.174882, -0.0545545, 0.0814723, -1.02052, -0.524005, 0
-0.411334, -1.7549, -0.174882, -0.0545545, 0.571766, -1.06687, -0.619511, 0
-0.565469, -1.21493, -0.174882, -0.0545545, -0.327105, -1.20592, -0.715017, 0
-1.38753, -0.67496, -0.174882, -0.0545545, -0.899114, -1.02052, -0.571758, 0
-0.514091, -0.33748, -0.174882, -0.0545545, -0.98083, -1.29862, -2.38638, 0
-0.719605, -0.742456, -0.174882, -0.0545545, -0.163674, -1.29862, -1.28805, 0
-0.514091, -1.41742, -0.174882, -0.0545545, -0.653968, -0.696073, -0.285239, 0
-1.33615, -1.01244, -0.174882, -0.0545545, -1.55284, -1.43767, -0.90603, 0
-1.07925, 0.134992, -0.174882, -0.0545545, -0.653968, -0.974171, -0.524005, 0
-0.87374, -0.33748, -0.174882, -0.0545545, 0.163188, -0.835122, -0.428499, 0
-1.13063, -0.809953, -0.174882, -0.0545545, -2.43201E-4, -0.788772, -0.380746, 0
0.564858, -0.33748, -0.174882, -0.0545545, -0.163674, -0.696073, -0.428499, 0
-1.07925, -1.34992, -0.174882, -0.0545545, -0.408821, -2.17926, -1.57457, 0
-1.38753, 0.539968, -0.174882, -0.0545545, -1.06255, 0.138221, 0.431057, 0
-0.719605, -0.607464, -0.174882, -0.0545545, -0.163674, -0.139877, 0.192291, 0
-0.770983, -0.134992, -0.174882, -0.0545545, 0.49005, -0.464324, -0.0942271, 0
-0.462712, -0.472472, -0.174882, -0.0545545, -0.408821, -0.881471, -0.428499, 0
0.102451, -0.404976, -0.174882, -0.0545545, -1.06255, -0.649723, -0.380746, 0
-1.02788, -0.33748, -0.174882, -0.0545545, -1.14426, -1.34497, -0.858277, 0
-0.976497, -0.202488, -0.174882, -0.0545545, -1.71627, -1.02052, -0.524005, 0
-0.770983, -0.877449, -0.174882, -0.0545545, -1.63455, -0.742422, -0.332993, 0
0.359344, 0.269984, -0.174882, -0.0545545, -1.06255, -1.02052, -0.810523, 0
0.0510727, -0.269984, -0.174882, -0.0545545, 0.653481, -0.881471, -0.428499, 0
-1.33615, -1.07994, -0.174882, -0.0545545, -0.98083, -0.927821, -0.476252, 0
-0.616848, -1.34992, -0.174882, -0.0545545, -0.572252, -0.974171, -0.524005, 0
-0.462712, 0.067496, -0.174882, -0.0545545, 0.653481, -1.39132, -0.90603, 0
0.0510727, -0.067496, -0.174882, -0.0545545, 0.244903, -1.66942, -1.1448, 0
-1.28477, -1.61991, -0.174882, -0.0545545, -0.899114, -0.835122, -0.380746, 0
0.564858, -0.944945, -0.174882, -0.0545545, -0.0819587, -0.696073, -0.285239, 0
-0.822362, 0.067496, -0.174882, -0.0545545, -0.490536, -0.603373, -0.189733, 0
-1.13063, -1.14743, -0.174882, -0.0545545, -0.408821, -1.29862, -0.810523, 0
-1.38753, -1.07994, -0.174882, -0.0545545, -0.572252, -1.11322, -0.619511, 0
-0.514091, -0.607464, -0.174882, -0.0545545, 0.408335, -1.29862, -0.810523, 0
-0.308577, -1.01244, -0.174882, -0.0545545, -0.490536, 0.0918717, 0.431057, 0
-1.18201, -0.539968, -0.174882, -0.0545545, -1.06255, -0.557024, -0.332993, 0
0.667615, -0.202488, -0.174882, -0.0545545, 0.0814723, 1.48236, 1.62488, 1
-0.20582, 0.742456, -0.174882, -0.0545545, -0.163674, 1.66776, 1.76814, 1
-0.514091, -3.74678E-15, -0.174882, -0.0545545, 1.22549, 1.48236, 1.62488, 1
1.74656, -0.404976, -0.174882, -0.0545545, -0.163674, 0.972515, 1.14735, 1
-0.103063, -0.607464, -0.174882, -0.0545545, 0.0814723, 1.85316, 1.8159, 1
-0.87374, 0.404976, -0.174882, -0.0545545, -1.38941, 1.29696, 1.43387, 1
1.23278, -0.404976, -0.174882, -0.0545545, 0.408335, 1.76046, 1.86365, 1
0.667615, 0.269984, -0.174882, -0.0545545, 1.22549, 1.34331, 1.48163, 1
-1.54166, -0.269984, -0.174882, -0.0545545, 0.571766, 1.29696, 1.48163, 1
1.02726, -0.269984, -0.174882, -0.0545545, 0.49005, 1.29696, 1.0996, 1
0.410722, -1.07994, -0.174882, -0.0545545, 0.49005, 1.71411, 1.48163, 1
-3.05824E-4, 0.472472, -0.174882, -0.0545545, 1.71578, 0.509019, 0.765329, 1
0.513479, -0.269984, -0.174882, -0.0545545, -0.408821, 1.43601, 1.57713, 1
-0.565469, -0.607464, -0.174882, -0.0545545, 0.163188, 1.01886, 1.19511, 1
-0.976497, -0.944945, -0.174882, -0.0545545, 0.653481, 2.03856, 2.10242, 1
-0.719605, -0.33748, -0.174882, -0.0545545, -0.98083, 1.34331, -1.57457, 1
-2.05545, -0.067496, -0.174882, -0.0545545, -0.735683, 0.787117, -1.38356, 1
-1.02788, 0.067496, -0.174882, -0.0545545, -0.653968, 0.509019, -0.76277, 1
0.667615, 1.6874, -0.174882, -0.0545545, 1.14377, 1.06521, 0.765329, 1
1.28416, 0.33748, 5.70114, 18.2757, -0.817399, -0.139877, -0.953783, 6
1.48967, -0.607464, -0.174882, -0.0545545, 1.30721, 1.43601, 1.57713, 3
1.69518, -0.134992, -0.174882, -0.0545545, 1.22549, 1.20426, 1.38612, 3
1.48967, -0.944945, -0.174882, -0.0545545, -0.327105, 1.48236, 0.956341, 3
1.28416, -0.877449, -0.174882, -0.0545545, 1.14377, 0.926166, 1.14735, 3
0.82175, -0.134992, -0.174882, -0.0545545, 0.326619, 0.926166, 1.14735, 3
1.59243, -0.404976, -0.174882, -0.0545545, -0.653968, 0.787117, 0.860835, 3
1.9007, -0.067496, -0.174882, -0.0545545, 0.898628, 1.20426, 1.38612, 3
1.1814, -1.61991, -0.174882, -0.0545545, 0.571766, 1.15791, 1.33837, 3
-0.0516843, 0.742456, 5.70114, -0.0545545, 0.49005, 0.972515, 1.14735, 3
1.43829, 1.21493, -0.174882, -0.0545545, 2.69637, -0.464324, -1.00154, 4
0.564858, 1.6874, -0.174882, -0.0545545, 0.0814723, -0.788772, -0.810523, 4
1.1814, 2.29487, -0.174882, -0.0545545, 2.94152, 0.36997, -1.00154, 4
1.23278, 1.88989, -0.174882, -0.0545545, 2.04265, 0.184571, -1.67008, 4
0.924507, 1.7549, -0.174882, -0.0545545, 2.77809, -0.232576, -1.09704, 4
0.82175, -0.067496, 5.70114, -0.0545545, 0.326619, 0.27727, -0.667264, 5
1.02726, 0.742456, -0.174882, -0.0545545, 0.49005, 0.0918717, -0.332993, 2
0.82175, 2.42986, -0.174882, -0.0545545, -1.30769, -0.417975, -0.667264, 2
1.1814, 1.88989, -0.174882, -0.0545545, 0.653481, 0.045522, -0.90603, 2
0.718993, 1.48491, -0.174882, -0.0545545, -0.0819587, -0.371625, -1.47907, 2
-0.925119, -0.742456, -0.174882, -0.0545545, 0.244903, -1.02052, -0.571758, 2
1.02726, 0.944945, -0.174882, -0.0545545, -0.24539, 0.045522, -0.14198, 2
0.667615, 2.42986, -0.174882, -0.0545545, -0.899114, -0.139877, -0.76277, 2
1.23278, -0.202488, -0.174882, -0.0545545, -2.43201E-4, 0.32362, -0.380746, 2
1.28416, 2.29487, -0.174882, -0.0545545, -1.22598, 0.0918717, -0.810523, 2
0.718993, 1.07994, -0.174882, -0.0545545, -0.735683, -0.510674, -1.43131, 2
0.82175, 1.41742, -0.174882, -0.0545545, -0.735683, -8.27673E-4, -0.715017, 2
0.924507, 1.14743, -0.174882, -0.0545545, -0.0819587, -0.464324, -0.76277, 2
1.23278, 0.404976, -0.174882, -0.0545545, -0.24539, 0.833466, -0.953783, 2
