@relation ecoli
@attribute f1 real [-2.56923, 2.00346]
@attribute f2 real [-2.29487, 3.3748]
@attribute f3 real [-0.174882, 5.70114]
@attribute f4 real [-0.0545545, 18.2757]
@attribute f5 real [-4.08602, 3.10495]
@attribute f6 real [-2.17926, 2.31666]
@attribute f7 real [-2.38638, 2.34118]
@attribute clase {0, 1, 2, 3, 4, 5, 6, 7}
@inputs f1, f2, f3, f4, f5, f6, f7
@outputs clase
@data
-0.0516843, -1.41742, -0.174882, -0.0545545, 0.49005, -1.20592, -0.715017, 0
-1.54166, -0.404976, -0.174882, -0.0545545, -0.327105, 0.045522, 0.335551, 0
-0.411334, -0.67496, -0.174882, -0.0545545, 0.49005, -1.48402, -0.953783, 0
0.0510727, -3.74678E-15, -0.174882, -0.0545545, -0.327105, -0.835122, -0.715017, 0
-1.28477, -0.67496, -0.174882, -0.0545545, -0.327105, -0.278926, 0.0967853, 0
-1.02788, -2.29487, -0.174882, -0.0545545, 0.49005, -1.80846, -1.28805, 0
-1.28477, -0.67496, -0.174882, -0.0545545, -0.24539, -0.788772, -0.380746, 0
-0.359955, -0.877449, -0.174882, -0.0545545, 0.244903, -0.696073, -0.285239, 0
0.770372, -0.202488, -0.174882, -0.0545545, 0.735197, -0.927821, -0.476252, 0
-1.02788, -0.877449, -0.174882, -0.0545545, 0.735197, -0.417975, -0.046474, 0
-1.6958, -0.809953, -0.174882, -0.0545545, -0.408821, -0.371625, 0.0012791, 0
-0.308577, -1.01244, -0.174882, -0.0545545, 0.408335, 0.230921, 0.526563, 0
-0.359955, -0.67496, -0.174882, -0.0545545, -0.899114, -1.02052, -0.524005, 0
-0.411334, -1.01244, -0.174882, -0.0545545, 0.653481, -1.62307, -1.09704, 0
-1.38753, -1.14743, -0.174882, -0.0545545, -0.572252, -0.788772, -0.332993, 0
-0.154441, -0.202488, -0.174882, -0.0545545, -2.28828, -1.57672, -1.1448, 0
-0.411334, -0.809953, -0.174882, -0.0545545, 0.326619, -0.742422, -0.332993, 0
-1.33615, -0.472472, -0.174882, -0.0545545, 0.326619, 0.0918717, 0.431057, 0
-1.28477, -0.877449, -0.174882, -0.0545545, -0.735683, -0.788772, -0.380746, 0
-1.28477, -0.877449, -0.174882, -0.0545545, -0.572252, -1.11322, -0.667264, 0
-0.103063, -0.539968, -0.174882, -0.0545545, -0.408821, -1.15957, -0.715017, 0
-1.07925, -0.202488, -0.174882, -0.0545545, -0.735683, -1.25227, -0.76277, 0
-0.514091, -0.269984, -0.174882, -0.0545545, 0.163188, -0.0471773, 0.287798, 0
-3.05824E-4, 0.067496, -0.174882, -0.0545545, -1.8797, -1.25227, -0.76277, 0
-0.822362, -0.269984, -0.174882, -0.0545545, 0.163188, -0.696073, -0.285239, 0
-0.616848, -0.67496, -0.174882, -0.0545545, 1.06206, -1.15957, -0.715017, 0
-1.33615, 0.472472, -0.174882, -0.0545545, 1.06206, -0.742422, -0.332993, 0
-0.87374, -0.202488, -0.174882, -0.0545545, 0.244903, -1.48402, -1.00154, 0
-1.23339, -3.74678E-15, -0.174882, -0.0545545, -0.490536, -0.835122, -0.428499, 0
-0.308577, -0.067496, -0.174882, -0.0545545, -0.899114, -0.557024, -0.476252, 0
-0.154441, -1.48491, -0.174882, -0.0545545, 0.49005, -1.39132, -1.19255, 0
-0.925119, -1.14743, -0.174882, -0.0545545, 0.816912, -2.04021, -1.43131, 0
-0.616848, -0.404976, -0.174882, -0.0545545, -0.572252, -1.39132, -0.90603, 0
