@relation oocytes_trisopterus_nucleus_2f
@attribute f1 real [-2.51247, 2.15115]
@attribute f2 real [-2.6723, 1.2818]
@attribute f3 real [-2.58489, 2.6911]
@attribute f4 real [-1.65841, 3.7547]
@attribute f5 real [-1.01396, 4.05536]
@attribute f6 real [-1.4892, 3.43224]
@attribute f7 real [-2.30128, 4.70638]
@attribute f8 real [-3.84345, 1.81617]
@attribute f9 real [-2.8186, 8.857]
@attribute f10 real [-2.69667, 1.60812]
@attribute f11 real [-3.39624, 3.39081]
@attribute f12 real [-1.11036, 4.88541]
@attribute f13 real [-6.51233, 3.55649]
@attribute f14 real [-0.686613, 7.41656]
@attribute f15 real [-3.23953, 2.48591]
@attribute f16 real [-3.53228, 2.50386]
@attribute f17 real [-0.945881, 5.20394]
@attribute f18 real [-7.37687, 4.76302]
@attribute f19 real [-0.615952, 6.40925]
@attribute f20 real [-2.42377, 2.17324]
@attribute f21 real [-3.20692, 2.03018]
@attribute f22 real [-0.925672, 5.91291]
@attribute f23 real [-10.1453, 3.03094]
@attribute f24 real [-0.574974, 12.6856]
@attribute f25 real [-2.19253, 2.54906]
@attribute clase {0, 1}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25
@outputs clase
@data
1.06957, 1.02609, -0.58262, -1.49064, -0.939545, -1.29981, -1.24074, 1.42859, 1.38262, 1.33908, 2.16953, -0.0564591, -1.22487, 0.117615, 0.165409, 0.889682, -0.12772, -1.26713, 0.0681124, -0.306852, -0.886554, -0.27392, -0.34592, -0.238559, -0.100345, 1
0.36375, 0.117735, 0.948829, 0.0679428, -0.231503, -0.0504022, 0.222978, -0.0712409, -0.519765, 0.0838142, 0.749899, -0.171156, -0.0247864, -0.265165, 0.449463, -0.219949, 0.212703, -0.760343, 0.037879, 0.738085, -1.08801, 0.211064, -0.575864, 0.0455752, 0.678977, 1
0.639369, 0.776474, -0.150607, -1.27831, -0.809146, -1.09286, -0.681906, 1.17964, 1.18889, 1.13789, 1.08157, -0.991056, -0.0660638, -0.63756, -1.65386, 0.60078, -0.860418, 0.021598, -0.574385, -1.74368, -0.307571, -0.844947, 0.295768, -0.543012, -1.6606, 1
0.260627, 0.424237, 0.403489, -0.203708, -0.36521, -0.299626, 0.122983, 0.115437, 0.131388, 0.296797, 0.608166, -0.502215, 0.117885, -0.395253, -0.241228, 0.172915, -0.570917, 0.0445554, -0.424387, -0.368688, -0.771777, -0.576984, 0.223917, -0.403888, -0.450303, 0
0.126071, 0.303823, 0.572646, -0.0969068, -0.275739, -0.00396772, 0.545801, 0.0678328, -0.09113, 0.0363602, 0.47471, -0.599871, 0.0784969, -0.553596, -0.195423, -0.140703, -0.554116, 0.0692419, -0.501915, -0.122613, -1.29233, -0.574355, 0.283195, -0.472311, -0.303653, 1
-0.124582, 0.0732598, 1.91588, 0.823198, -0.167948, 0.0574686, 0.450993, -0.463915, -0.810115, -0.249693, 0.868204, -0.0291141, -0.0395583, -0.340333, 0.72824, -0.108021, 0.213942, -0.0526712, -0.184179, 0.958314, -0.937506, 0.165109, 0.100445, -0.193953, 0.909361, 1
-0.469762, -0.423178, 2.55283, 1.62686, -0.0585879, 0.0670333, 0.0607767, -0.697627, -0.795773, -0.484544, 0.628825, 1.43758, -0.756215, 0.821009, 1.60851, -0.771826, 1.10733, -0.0861928, 0.632593, 1.49819, -1.4285, 1.20335, -0.242987, 0.643127, 1.63773, 1
0.456559, 0.202879, 0.842897, 0.475259, -0.339514, -0.215881, -0.575804, 0.0132927, 0.12846, -0.0212782, 1.20604, 2.78626, -3.61002, 3.02319, 1.74432, -0.0402578, 2.69366, -2.85713, 2.7289, 1.82165, -1.33969, 1.87307, -1.87244, 1.47027, 1.76266, 0
0.512239, 0.577733, -0.630974, -0.810495, -0.556955, -0.670392, -0.702754, 1.06652, 0.719165, 0.771577, 0.194153, -0.569648, 0.432783, -0.4204, -0.595933, -0.0988757, -0.640279, 0.320664, -0.488252, -0.863586, -1.24143, -0.670372, 0.424217, -0.484984, -0.92903, 1
0.464745, 0.0551397, 0.730359, 0.430774, -0.326781, -0.143301, -0.526591, -0.0580981, 0.0776774, 0.0291941, 0.923193, 2.13524, -2.42228, 1.76564, 1.7059, -0.317726, 2.28651, -2.22973, 1.91055, 1.70897, -1.63551, 1.49119, -1.30456, 0.903704, 1.60436, 0
