@relation oocytes_trisopterus_nucleus_2f
@attribute f1 real [-2.51247, 2.15115]
@attribute f2 real [-2.6723, 1.2818]
@attribute f3 real [-2.58489, 2.6911]
@attribute f4 real [-1.65841, 3.7547]
@attribute f5 real [-1.01396, 4.05536]
@attribute f6 real [-1.4892, 3.43224]
@attribute f7 real [-2.30128, 4.70638]
@attribute f8 real [-3.84345, 1.81617]
@attribute f9 real [-2.8186, 8.857]
@attribute f10 real [-2.69667, 1.60812]
@attribute f11 real [-3.39624, 3.39081]
@attribute f12 real [-1.11036, 4.88541]
@attribute f13 real [-6.51233, 3.55649]
@attribute f14 real [-0.686613, 7.41656]
@attribute f15 real [-3.23953, 2.48591]
@attribute f16 real [-3.53228, 2.50386]
@attribute f17 real [-0.945881, 5.20394]
@attribute f18 real [-7.37687, 4.76302]
@attribute f19 real [-0.615952, 6.40925]
@attribute f20 real [-2.42377, 2.17324]
@attribute f21 real [-3.20692, 2.03018]
@attribute f22 real [-0.925672, 5.91291]
@attribute f23 real [-10.1453, 3.03094]
@attribute f24 real [-0.574974, 12.6856]
@attribute f25 real [-2.19253, 2.54906]
@attribute clase {0, 1}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25
@outputs clase
@data
0.470672, 0.831544, -0.0809656, -0.906693, -0.738285, -0.912619, -0.432493, 1.03002, 0.812084, 0.928331, 0.712939, -0.812214, 0.098466, -0.596083, -0.924243, 0.45618, -0.842368, 0.120094, -0.590406, -1.33993, -0.672401, -0.834472, 0.358263, -0.553146, -1.39264, 0
0.69303, 0.440988, 0.130288, -0.175814, -0.27281, -0.0205986, -0.231153, 0.0626856, 0.0757185, 0.020309, 0.691231, 0.438749, -0.295698, 0.448294, 0.867894, 0.0837041, 0.518355, -1.43324, 0.705193, 0.74686, -0.945901, 0.614093, -1.5323, 0.880447, 0.750328, 1
-0.406627, -0.362321, 1.65378, 1.48554, 0.132097, 0.423738, 0.2183, -1.03338, -1.08809, -0.560472, 0.465475, 1.6764, -0.813694, 1.12013, 1.76625, -0.880617, 1.74288, -0.129299, 1.27851, 1.76067, -1.7627, 1.51619, -0.169417, 0.829585, 1.79539, 1
0.961772, 0.993505, -0.840709, -1.44044, -0.868663, -1.28863, -1.28854, 1.42852, 1.58996, 1.2625, 3.39081, -0.590576, -0.977984, -0.0350409, -3.23953, 1.96686, -0.133897, -1.02569, 0.150167, -0.158053, 0.395943, -0.412394, -0.45504, -0.101444, -0.667214, 1
0.642098, 0.781191, -0.502814, -1.10937, -0.781231, -1.07493, -0.89297, 1.18285, 1.19034, 1.11592, 0.839509, -0.370017, 0.104233, -0.352727, -0.312738, 0.344341, -0.723483, -0.0375295, -0.486543, -0.976174, -0.545401, -0.707872, 0.140483, -0.412174, -1.05674, 0
0.688552, 0.719046, -0.352976, -0.995604, -0.732038, -0.92964, -1.04936, 1.19626, 0.831993, 1.04042, -0.301625, -0.859818, 0.153186, -0.596953, -1.31187, -0.591155, -0.858889, 0.165409, -0.60182, -1.59025, -1.732, -0.826317, 0.384039, -0.558493, -1.39878, 1
0.666794, 0.380311, 0.352906, -0.299516, -0.343302, 0.0247465, 0.551917, 0.294299, -0.243736, 0.0309832, 0.554806, -0.337455, 0.166249, -0.460478, 0.298586, -0.357394, 0.257658, -0.807417, 0.00919475, 0.657529, -1.34535, 0.257139, -0.543232, -0.019719, 0.618111, 1
0.115896, 0.271811, 1.42152, 0.267773, -0.275809, -0.0777772, 0.508231, -0.0249663, -0.539804, -0.0495327, 0.931899, -0.331678, 0.0536306, -0.478438, 0.354016, 0.0425967, -0.240978, 0.102963, -0.427036, 0.488922, -0.771627, -0.27286, 0.314418, -0.415772, 0.385198, 1
0.552077, 0.611135, -0.230444, -0.409415, -0.435621, -0.377123, -0.605628, 0.717177, 0.411314, 0.361322, -0.439299, -0.617072, 0.0374594, -0.592875, -0.124142, -0.613323, -0.650413, 0.174354, -0.572006, -0.342062, -1.97325, -0.682086, 0.385938, -0.543222, -0.561902, 1
0.678438, 0.671482, -0.587947, -1.08257, -0.704324, -0.870582, -0.847145, 1.17932, 0.885824, 1.02815, 0.153416, -0.741233, 0.276328, -0.512409, -1.02399, -0.368278, -0.777294, 0.188157, -0.563241, -1.29364, -1.41937, -0.72934, 0.411344, -0.499476, -1.17626, 1
0.82103, 0.800721, -0.629215, -1.18067, -0.810405, -1.04021, -1.0872, 0.991846, 1.24369, 1.18298, 3.15536, -0.617022, -0.475809, -0.500965, -1.58808, 1.46148, -0.416112, -0.296677, -0.315977, -0.332657, -0.0450253, -0.546121, 0.00852536, -0.386248, -0.595753, 1
1.06864, 1.04441, -1.21874, -1.6287, -1.00513, -1.46523, -1.42068, 1.81617, 1.49923, 1.5769, 0.122523, -1.11036, -0.0447155, -0.686613, -2.36413, -0.29157, -0.945881, 0.115497, -0.615952, -2.42377, -1.10603, -0.925672, 0.368078, -0.574974, -2.19253, 1
-0.1094, -0.238149, 1.42062, 1.25512, -0.0041478, 0.0597573, -0.389646, -0.609276, -0.633902, -0.330479, 1.13938, 2.25565, -1.78572, 1.66208, 1.64011, -0.370786, 2.29104, -1.03156, 1.97522, 1.84664, -1.29092, 2.06902, -1.06192, 1.57079, 1.95967, 0
0.67515, 0.977164, -0.113708, -1.12953, -0.742073, -0.778553, 0.285284, 1.1006, 0.493179, 0.825217, 0.378542, -0.979892, -0.0279647, -0.662936, -1.4731, -0.147609, -0.864726, 0.130308, -0.606827, -1.44635, -1.02051, -0.842848, 0.380911, -0.566019, -1.4045, 1
0.763931, 0.987318, -0.573266, -1.35028, -0.844837, -1.14618, -0.830104, 1.32567, 1.06428, 1.24676, 0.763531, -1.07285, -0.0293139, -0.681136, -2.04017, 0.252671, -0.908202, 0.117475, -0.611884, -1.86468, -0.683215, -0.89255, 0.375994, -0.572286, -1.79979, 1
0.58335, 0.598632, -0.54765, -0.782441, -0.56583, -0.669333, -1.33802, 0.771717, 0.6927, 0.908652, -0.192404, -0.500416, 0.0906902, -0.361142, -0.628565, -0.610525, -0.348129, -0.403499, -0.276249, -0.527491, -1.70129, -0.360093, -0.137025, -0.271411, -0.465045, 1
0.141093, 0.00978461, 0.855051, 0.56577, -0.0470643, 0.0433663, 0.0827546, -0.366389, -0.522003, -0.18246, 1.30216, 1.51462, -1.55121, 1.04671, 1.41526, -0.465035, 1.16251, -0.191295, 0.730189, 1.48234, -1.2874, 0.938765, -0.192294, 0.475299, 1.48169, 1
1.24565, 1.12097, -0.257409, -1.26961, -0.83906, -0.987558, -0.657709, 1.36275, 1.15718, 0.800431, 2.43588, 0.193364, -0.900776, -0.116926, 0.209555, 0.103193, 3.04876, 0.385718, 1.66307, 0.736726, -1.23931, 1.5996, 0.117975, 0.324472, 0.921644, 1
0.577963, 0.390256, 0.25473, -0.349298, -0.405308, -0.333997, -0.170566, 0.34716, 0.023677, 0.392865, 0.586548, -0.0845437, 0.21781, -0.344151, 0.470872, -0.407017, -0.150997, -0.188527, -0.321474, 0.484734, -1.24607, -0.133557, -0.0434461, -0.258498, 0.395593, 0
0.817671, 0.87544, -0.597122, -1.38918, -0.843757, -1.27523, -1.08942, 1.324, 1.23393, 1.34838, 0.989897, -0.969678, -0.00391787, -0.667044, -1.32154, 1.42762, -0.899477, 0.117365, -0.612664, -1.6604, 1.67008, -0.877539, 0.369947, -0.571456, -1.64302, 1
-0.181491, -0.184059, 1.90093, 0.847385, -0.147459, -0.337295, -0.67452, -0.472521, 0.136465, -0.076298, 1.73348, -0.20092, -0.21882, -0.326901, 0.301395, 1.24382, 0.0574284, -0.496188, -0.0297239, 0.520315, 1.4693, 0.0294536, -0.591785, -0.0213381, 0.194113, 0
-0.304703, -0.239579, 2.33778, 1.34966, -0.0932089, -0.113228, -0.252821, -0.916007, 0.00691624, -0.43681, 1.53159, 0.450093, -0.651882, 0.114547, 0.89234, 0.843747, 0.740653, -0.641818, 0.449803, 1.12348, 0.900946, 0.789996, -0.949359, 0.439069, 0.941373, 0
0.216491, 0.307022, 1.07074, 0.186488, -0.320914, -0.481346, -0.630394, -0.0641548, 0.29102, 0.222508, 2.00413, -0.312089, -0.0722704, -0.504833, 0.242187, 1.46364, -0.297357, 0.00923481, -0.441338, 0.334567, 1.67414, -0.331808, 0.0694819, -0.432163, -0.0874821, 0
0.817931, 0.830464, -0.279347, -1.12395, -0.717846, -0.864975, -0.52891, 0.91139, 0.825387, 0.94797, 1.39549, -0.40157, 0.16424, -0.54695, -0.076618, 1.16554, -0.706962, 0.174604, -0.586958, -0.672751, 1.35467, -0.670232, 0.349748, -0.542252, -0.571457, 0
0.574645, 0.581461, 0.366389, -0.411154, -0.523583, -0.431523, -0.3094, -0.245855, 1.1099, 0.344851, 2.47289, 0.212243, -1.26887, 0.138784, 0.0999051, 1.30213, 1.074, -0.471691, 0.700535, 0.968819, 1.12491, 0.549738, -0.405078, 0.167918, 0.523563, 0
