@relation conn-bench-sonar-mines-rocks
@attribute f1 real [-1.20326, 4.69473]
@attribute f2 real [-1.14796, 5.93034]
@attribute f3 real [-1.10159, 6.81969]
@attribute f4 real [-1.03362, 8.0061]
@attribute f5 real [-1.23312, 5.86471]
@attribute f6 real [-1.59664, 4.69889]
@attribute f7 real [-1.91699, 4.06477]
@attribute f8 real [-1.51845, 3.80731]
@attribute f9 real [-1.44021, 4.26395]
@attribute f10 real [-1.4653, 3.73722]
@attribute f11 real [-1.56071, 3.7541]
@attribute f12 real [-1.61789, 3.25389]
@attribute f13 real [-1.80833, 3.11995]
@attribute f14 real [-1.63714, 4.25861]
@attribute f15 real [-1.54362, 3.3092]
@attribute f16 real [-1.55722, 2.66629]
@attribute f17 real [-1.44526, 2.21489]
@attribute f18 real [-1.58613, 2.09415]
@attribute f19 real [-1.76524, 1.91942]
@attribute f20 real [-1.89393, 1.66362]
@attribute f21 real [-2.16377, 1.51634]
@attribute f22 real [-2.3541, 1.46835]
@attribute f23 real [-2.36104, 1.41111]
@attribute f24 real [-2.71313, 1.36898]
@attribute f25 real [-2.65967, 1.3252]
@attribute f26 real [-2.56195, 1.26517]
@attribute f27 real [-2.66247, 1.21244]
@attribute f28 real [-2.8063, 1.29001]
@attribute f29 real [-2.61259, 1.48981]
@attribute f30 real [-2.35393, 1.89841]
@attribute f31 real [-2.1322, 2.15533]
@attribute f32 real [-1.86947, 2.30523]
@attribute f33 real [-1.78933, 2.822]
@attribute f34 real [-1.6521, 2.42805]
@attribute f35 real [-1.42889, 2.34409]
@attribute f36 real [-1.4268, 2.32906]
@attribute f37 real [-1.37011, 2.44211]
@attribute f38 real [-1.415, 3.10059]
@attribute f39 real [-1.45021, 3.31484]
@attribute f40 real [-1.67639, 3.46182]
@attribute f41 real [-1.48004, 3.56639]
@attribute f42 real [-1.61617, 3.23779]
@attribute f43 real [-1.77377, 3.78981]
@attribute f44 real [-1.60607, 4.21728]
@attribute f45 real [-1.30076, 3.33821]
@attribute f46 real [-1.1993, 4.24502]
@attribute f47 real [-1.40827, 4.94231]
@attribute f48 real [-1.46474, 3.88479]
@attribute f49 real [-1.44431, 4.06551]
@attribute f50 real [-1.49462, 4.54269]
@attribute f51 real [-1.33812, 7.02263]
@attribute f52 real [-1.30997, 5.96636]
@attribute f53 real [-1.44598, 4.00701]
@attribute f54 real [-1.36161, 3.3228]
@attribute f55 real [-1.22613, 4.99597]
@attribute f56 real [-1.36358, 5.43545]
@attribute f57 real [-1.29984, 4.78435]
@attribute f58 real [-1.18226, 5.57216]
@attribute f59 real [-1.26854, 4.60393]
@attribute f60 real [-1.17415, 7.43241]
@attribute clase {0, 1}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49, f50, f51, f52, f53, f54, f55, f56, f57, f58, f59, f60
@outputs clase
@data
0.988915, 0.496465, 1.05048, -0.472669, 0.730801, -0.20929, -0.308258, -0.863149, -0.2661, 0.561994, 0.332973, 0.416777, -0.0539527, 0.507871, 1.17998, 0.254088, -0.585122, -1.27106, 0.630992, 1.43594, 0.675437, -0.348108, 0.135605, 1.02354, 0.350621, 0.514837, 0.753267, -0.358044, -1.43756, -2.13196, -1.74154, -1.7663, -1.54092, -0.0113871, -0.100224, -1.05954, -0.718207, 0.250467, 0.517396, -0.316838, -1.01777, -0.347857, -0.421904, -0.52798, 0.114542, 0.562714, -0.114463, -1.05779, -0.651634, -0.192026, -0.905088, -0.552232, 0.182833, -0.882213, 0.396411, 0.25773, 0.117502, -0.502182, -0.508195, -0.239953, 1
-0.733505, -0.228658, -0.700847, -0.485564, -0.709287, -1.59664, -1.67584, -0.903078, -0.555828, -0.928159, -1.36554, -1.18169, -0.501591, -0.248478, -0.648413, -0.753435, -1.02278, -0.640151, 0.300744, 0.798596, 0.683194, 0.888003, -0.462775, -1.28538, -0.318967, 0.538022, 1.21244, 0.73054, -0.04984, -0.551883, -0.516259, -0.850886, -0.656229, -0.601679, -0.45101, -0.435587, 0.148359, 0.553791, 0.342588, -0.330271, -0.649005, -0.846884, -1.40253, -1.35324, -0.711161, -0.556461, -0.405426, -0.751786, -1.07162, 0.0933743, 0.227443, -0.0124759, 2.23656, 1.56957, -0.266716, 0.623831, -0.90229, 0.193353, -1.13912, -0.418842, 1
-0.87704, -0.978052, -0.482257, -0.107297, 0.801006, 0.919202, 0.282472, -0.423936, -0.69689, -0.139561, -0.349747, 0.0319753, 0.950573, 0.0135689, -0.146531, 0.662426, -0.0522729, -1.12882, -0.784576, -0.656177, -0.988527, -0.705302, -0.0222844, -0.888916, -0.304269, 0.712959, 0.53874, 0.307248, -0.557645, -0.538746, 0.156662, 0.461738, -0.158923, -0.186529, 1.34151, 1.48134, 0.0916721, -1.28165, 0.213993, 1.68023, 0.360865, -0.279107, -0.194555, 0.682905, -0.0232952, -0.0271114, -0.857396, -0.602788, -1.03824, -0.997002, 0.219116, -0.78059, -0.171257, 1.15866, -0.182062, 1.21657, 1.37928, -0.409444, 1.77285, 0.734001, 1
-0.0941216, -0.887033, -0.763301, -0.560788, -0.612081, -0.488452, -0.309877, -0.246606, -0.832885, -0.418546, -0.516282, -0.808307, -0.973349, -0.985371, -0.515032, 0.674461, 1.01267, 0.411739, -0.757831, -0.915454, -0.644098, -0.261741, -0.274907, -0.231496, 0.562522, 1.18887, 1.14039, 0.938391, 0.417174, 0.872809, 1.60204, 1.38888, 1.21, 0.886808, 0.892706, 0.803997, 0.865705, 0.866507, -0.167774, -0.882153, -0.519849, -0.445647, -0.185921, -0.272149, -0.408447, -0.174195, -0.546882, -0.708529, -0.540381, -0.184708, -0.96338, -0.521092, -1.37517, -1.25204, -0.351371, -0.753409, 0.722463, 0.811606, -0.152287, 0.455728, 1
0.788836, 0.37814, 0.990623, 1.53258, 1.85587, 3.42489, 2.89787, 1.19082, 1.73158, 1.24718, 0.498001, 0.290414, -0.306503, -0.945243, -0.788609, -0.582362, 0.119149, 0.55092, 0.657349, 0.890352, 0.86433, 0.613659, 0.861895, 0.26868, -1.0747, -1.85588, -1.47749, -1.329, -0.804471, 0.213691, 1.12352, 1.37762, 1.71021, 1.65959, 0.818998, 0.761592, 1.14497, 1.82296, 1.52104, 1.23358, 0.687554, -0.587888, -0.604646, 0.28978, -0.0457184, 0.0273914, -0.713639, -1.12989, -0.231653, -0.21398, -0.447079, 0.610319, 0.154506, -0.621968, -0.718207, -0.491907, -0.504744, 0.0387894, -0.831747, -0.756744, 1
-0.768301, -0.711062, -0.786721, -0.994935, -0.973903, 0.020807, -0.314732, -1.06631, -0.717163, -1.0033, -1.22085, -1.34232, -1.19043, -1.08387, -0.720945, -0.516168, -0.351882, -0.27002, -0.312074, -0.53815, -0.636728, -0.847164, -1.26461, -1.13524, -0.934254, -0.750614, 0.215932, 1.08047, 1.48981, 1.48346, 1.51325, 1.49158, 1.49618, 0.916647, 0.676986, 0.722595, 0.702728, 0.129325, -0.798191, -1.25716, -1.3129, -0.528621, 0.156541, 0.559865, 0.243146, 0.0460568, -0.240969, 0.449815, 0.513744, -0.272524, -0.447079, -0.448432, -1.29018, -0.348025, -0.407807, -0.980043, -0.850436, -0.656745, -0.152287, -0.478472, 1
-0.833544, -0.331813, -0.646199, -0.360908, -0.60488, -1.42914, -1.46221, -0.818523, 0.0979592, 0.435521, 0.765512, 0.556705, -0.21357, -1.03219, -0.936594, 0.282026, 0.999392, 0.966552, 1.13101, 1.43556, 1.46087, 0.762164, -0.272109, -0.139072, 0.117898, -0.0521286, -1.19701, -2.16251, -1.81342, -0.857207, -0.585887, -1.10131, -0.941925, -0.298965, 0.0224937, 0.465137, 0.79026, -0.0209285, -0.268741, -0.466842, -0.495888, -0.472317, -1.17302, -0.924857, -0.39064, 0.255109, -0.0155589, -0.114137, 0.193891, 0.312913, -0.355477, -0.479572, -0.0437847, -1.00549, -0.0691888, -0.613941, 0.670609, -0.919503, 0.187443, -0.14057, 1
-0.859641, -0.662518, -0.104929, -0.386699, -0.127851, -0.574739, -0.319587, -0.534326, -1.18174, -0.561386, -0.796604, -1.59148, -1.482, -1.37023, -0.972616, -1.31866, -1.11342, -0.831334, -0.528751, -0.651989, -0.452102, 0.996646, 1.25362, 0.861279, 0.061555, -0.0259934, -0.548549, -0.168743, 0.574927, 0.799876, 0.369754, 0.903031, 1.90584, 2.16512, 1.82196, 1.07773, 0.162114, -0.482019, -0.287829, 0.307807, 0.218852, -0.345486, 0.381732, 0.0482028, -0.533753, -0.725196, -0.873496, -0.788636, -0.960363, -0.235934, -0.222238, 0.0705635, 1.18845, 0.487499, -0.393698, 0.815599, 2.39907, 0.116071, -0.039044, 1.13153, 1
0.1799, -0.495648, -0.438018, -0.124491, -0.131451, -0.109469, -0.606051, -0.206677, -0.862449, -0.864922, -0.666993, -1.41371, -1.14503, -1.21337, -0.98722, -0.905594, -0.954892, -1.26876, -1.76524, -1.55584, -1.01064, -0.0378102, 1.06975, 1.103, 0.785038, 0.747525, 0.623411, 0.797996, 1.48981, 1.12649, 0.727243, 0.519889, 0.747558, 1.22239, 1.11885, 0.489747, -0.370163, -0.957196, -0.857465, -0.260866, -0.525109, -0.533362, 0.201867, -0.367429, -0.921543, -0.680399, -0.72054, -0.734163, -1.38591, -0.997002, -1.03833, -1.16465, -1.06357, -0.676756, -0.548898, -0.335007, 1.12001, 0.811606, -0.459662, -0.478472, 1
0.506115, 0.815034, -0.107531, 0.139866, -0.460871, 1.30495, -0.0638739, -0.380484, -1.01111, 0.0694924, 0.074504, 0.592401, 0.251094, -0.21443, 0.0145967, -0.023153, 0.0163716, 0.3215, 0.780611, 0.976778, 1.06447, 0.80359, 0.45538, 0.367376, 0.658469, 0.803589, 0.256639, -0.439835, -1.40843, -2.2588, -1.05506, 1.33682, 1.86904, 1.73743, 1.44725, 1.3704, 1.08995, -0.782526, -0.171792, 1.05839, 1.36022, 1.20968, 1.10695, 1.3026, -0.211914, -0.869293, -0.645786, -0.795044, -0.123181, 0.225098, -0.788504, -0.74945, 0.310306, 1.02169, -0.337261, 2.0185, 2.08795, 0.347916, -0.152287, -0.200199, 1
