@relation conn-bench-sonar-mines-rocks
@attribute f1 real [-1.20326, 4.69473]
@attribute f2 real [-1.14796, 5.93034]
@attribute f3 real [-1.10159, 6.81969]
@attribute f4 real [-1.03362, 8.0061]
@attribute f5 real [-1.23312, 5.86471]
@attribute f6 real [-1.59664, 4.69889]
@attribute f7 real [-1.91699, 4.06477]
@attribute f8 real [-1.51845, 3.80731]
@attribute f9 real [-1.44021, 4.26395]
@attribute f10 real [-1.4653, 3.73722]
@attribute f11 real [-1.56071, 3.7541]
@attribute f12 real [-1.61789, 3.25389]
@attribute f13 real [-1.80833, 3.11995]
@attribute f14 real [-1.63714, 4.25861]
@attribute f15 real [-1.54362, 3.3092]
@attribute f16 real [-1.55722, 2.66629]
@attribute f17 real [-1.44526, 2.21489]
@attribute f18 real [-1.58613, 2.09415]
@attribute f19 real [-1.76524, 1.91942]
@attribute f20 real [-1.89393, 1.66362]
@attribute f21 real [-2.16377, 1.51634]
@attribute f22 real [-2.3541, 1.46835]
@attribute f23 real [-2.36104, 1.41111]
@attribute f24 real [-2.71313, 1.36898]
@attribute f25 real [-2.65967, 1.3252]
@attribute f26 real [-2.56195, 1.26517]
@attribute f27 real [-2.66247, 1.21244]
@attribute f28 real [-2.8063, 1.29001]
@attribute f29 real [-2.61259, 1.48981]
@attribute f30 real [-2.35393, 1.89841]
@attribute f31 real [-2.1322, 2.15533]
@attribute f32 real [-1.86947, 2.30523]
@attribute f33 real [-1.78933, 2.822]
@attribute f34 real [-1.6521, 2.42805]
@attribute f35 real [-1.42889, 2.34409]
@attribute f36 real [-1.4268, 2.32906]
@attribute f37 real [-1.37011, 2.44211]
@attribute f38 real [-1.415, 3.10059]
@attribute f39 real [-1.45021, 3.31484]
@attribute f40 real [-1.67639, 3.46182]
@attribute f41 real [-1.48004, 3.56639]
@attribute f42 real [-1.61617, 3.23779]
@attribute f43 real [-1.77377, 3.78981]
@attribute f44 real [-1.60607, 4.21728]
@attribute f45 real [-1.30076, 3.33821]
@attribute f46 real [-1.1993, 4.24502]
@attribute f47 real [-1.40827, 4.94231]
@attribute f48 real [-1.46474, 3.88479]
@attribute f49 real [-1.44431, 4.06551]
@attribute f50 real [-1.49462, 4.54269]
@attribute f51 real [-1.33812, 7.02263]
@attribute f52 real [-1.30997, 5.96636]
@attribute f53 real [-1.44598, 4.00701]
@attribute f54 real [-1.36161, 3.3228]
@attribute f55 real [-1.22613, 4.99597]
@attribute f56 real [-1.36358, 5.43545]
@attribute f57 real [-1.29984, 4.78435]
@attribute f58 real [-1.18226, 5.57216]
@attribute f59 real [-1.26854, 4.60393]
@attribute f60 real [-1.17415, 7.43241]
@attribute clase {0, 1}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49, f50, f51, f52, f53, f54, f55, f56, f57, f58, f59, f60
@outputs clase
@data
-0.555173, -0.64128, -0.237644, -1.00783, -1.01711, -0.633955, -0.261324, -0.764502, -0.690977, -1.36263, -1.17489, -1.03248, -1.04074, -1.26201, -1.46233, -1.13985, -0.505858, -0.49294, -0.701627, -0.493985, -0.00876624, 0.55074, 1.09253, 1.25147, 1.00143, 0.2303, 0.515944, 0.829195, 0.369723, 0.492287, 0.366483, 0.255395, -0.518707, -1.61145, -1.42078, -1.03758, -0.852006, -0.951092, -1.28695, -1.48889, -1.3281, -0.807175, -0.624791, -0.567743, -1.05542, -0.685625, -0.411176, -0.642841, -1.18843, -0.0456669, -0.355477, -0.458812, 1.64169, 0.953201, -0.125625, -0.247839, -0.798582, -0.687658, -0.378774, -0.498348, 1
-1.09887, -0.975018, -0.745085, -0.436131, -0.795692, -1.28872, -1.32949, -1.26361, -1.23073, -1.2131, -1.40774, -1.07531, -0.928656, -1.07718, -1.25301, -1.23699, -1.13124, -1.18311, -1.48267, -1.72336, -1.64597, -0.987853, -0.834514, -0.42638, -0.0409248, 0.201214, 0.257453, 0.68079, 1.37326, 1.54552, 1.14829, 1.32181, 1.73587, 0.874699, 0.422676, 0.246298, 0.128769, 0.415276, 0.58722, 0.356502, -0.537966, -1.3465, -1.20324, -0.65402, -0.289736, -0.684132, -0.945949, -0.609196, -0.810171, -0.960412, -0.821814, -0.74945, 0.182833, -0.786333, -0.52068, 0.187996, -0.625736, -1.18226, -0.427307, -0.577855, 1
-0.720456, -0.714096, 0.527421, 2.56421, 3.26356, 2.56034, 2.79915, 3.24362, 2.7055, 2.85488, 2.61624, 2.08235, 1.94304, 1.42777, 0.865995, 1.37551, 1.56713, 1.26786, 1.22753, 1.42109, 1.51634, 1.16508, 0.547316, -0.525495, -0.895059, -0.453852, -0.640547, -1.25185, -2.30541, -1.55121, -1.4205, -1.78365, -0.788424, -0.874986, -1.38798, -0.871372, -1.01123, -0.446334, -0.0436998, 0.0464189, 0.0926186, -1.15389, -0.862932, -0.569994, -0.55156, -0.814043, -1.32432, -1.01934, -0.409658, -0.60915, -0.0640172, -0.438053, -1.02108, -0.156266, 0.396411, -1.32871, 1.77682, 0.224265, 0.591883, -0.0411866, 1
1.6196, 0.578383, 1.05048, -0.358759, -0.529276, -0.464766, -0.722579, -0.256001, 0.483981, -0.181966, 0.383461, 1.16139, 0.648364, -0.59686, -0.176226, 0.109235, 0.636069, 0.867519, 0.402299, -0.294102, -1.10334, -1.653, -1.75387, -2.10799, -1.74348, -1.79687, -1.64357, -0.963468, 0.236945, 0.754123, 1.36044, 1.68385, 1.2313, 1.25828, 1.35618, 1.63581, 2.19827, 3.10059, 2.76027, 2.21029, 2.28535, 1.8462, 1.54869, 1.12404, -0.316776, -0.291413, 0.0936959, 0.454621, 0.163296, 0.225098, -0.213911, 0.0705635, 1.17429, -0.909607, -0.802861, -0.980043, -0.936859, 1.2753, 0.47864, 0.276839, 1
-0.837894, 0.30229, -0.362553, -0.519952, -0.180054, 0.052953, 1.85398, 1.21783, -1.44021, -0.149232, -0.68131, -0.435641, 0.314231, -0.988411, -0.502863, -0.570327, -0.595741, -0.66424, -1.06598, -1.89393, -1.80344, -1.97893, -1.91935, -2.06742, -1.74674, -1.86684, -2.43655, -0.667923, 0.29272, 0.218221, -0.134937, 0.761874, 1.47003, 0.952108, 0.694352, 1.39123, 2.11491, 2.74937, 3.2405, 3.46182, 3.56639, 3.03925, 2.2552, 0.523104, 1.60569, 2.91231, 3.5726, 3.18947, 4.06551, 4.20607, 1.95955, 0.402721, 0.593579, 0.0765853, 1.53925, 0.989933, -0.850436, 1.24438, 0.430107, 1.37005, 1
-0.39424, -1.08728, -0.781517, -1.02502, -1.11431, -1.51374, -1.09482, -1.33642, -1.077, -0.733241, -1.14475, -1.11386, -1.08473, -1.54777, -1.54362, -1.55722, -1.34097, -0.916219, -0.624879, -0.691965, -0.878759, -0.577901, -0.062656, 0.333084, 0.784221, 0.75427, 0.358, 0.597312, 1.33622, 1.72581, 1.9586, 2.11624, 2.68061, 2.42805, 1.5306, 0.552218, -0.383501, -0.677818, -0.946377, -0.0039557, 0.524502, 0.783548, 0.640017, 0.643142, 0.511565, 0.311852, -0.208767, -0.738969, -0.507005, -0.601832, -0.73854, -0.271974, -0.525348, -0.635665, -0.887516, -1.24154, -1.2307, -0.857678, -0.362596, -0.418842, 1
-0.498629, -0.255963, -0.391177, -0.311475, -0.219657, -0.879279, -0.85691, -0.839662, -0.976481, -1.09332, -0.512514, 0.695206, 1.29676, 1.35116, 1.51197, 1.46836, 0.376661, -0.269638, -0.93187, -0.870147, -0.475374, 0.150557, 0.367442, 1.03985, 1.3252, 0.316715, -0.581522, -0.323894, 0.921649, 0.354575, -0.128395, 0.277905, -0.407818, -0.413564, -0.405087, -0.614293, -1.18546, -1.3117, -1.10963, -1.40269, -0.796278, -1.06676, -0.591696, -0.17987, -0.570686, 0.231964, 0.278854, -0.8367, -0.45416, 0.481226, 0.0608944, -0.334253, 0.211161, -0.89591, -0.252607, 0.728432, 0.359487, -0.347619, -0.767037, -0.915757, 1
-0.903137, -0.70196, -0.383371, -0.229804, 0.358179, -0.496912, -1.30036, -1.27888, -0.919043, -0.245203, -0.293984, -0.953232, -0.744919, -1.30822, -0.497995, 0.574311, 1.16475, 1.24377, 0.455015, -0.810753, -0.914443, -1.415, -1.07674, 0.265334, 0.783404, 0.516102, 0.305488, 0.388618, -0.319975, -0.984953, -0.705985, -0.246394, -0.388449, -1.01164, -0.501177, -0.247415, -0.93787, -1.10275, -0.792163, -0.672818, -1.00433, -1.0964, -1.15791, -0.892596, -0.650486, -0.485533, -0.918348, -0.812668, -1.14949, -0.184708, -0.871779, 1.05666, 0.0978516, 0.364225, 0.339975, -0.387307, -0.349182, -0.749483, -0.119932, -0.398965, 1
-0.420337, -0.51992, -0.989698, -0.749921, -0.779491, -0.803144, -0.345482, -0.798559, -0.919887, -1.36933, -1.2299, -1.33018, 0.190794, 0.540095, 0.761822, 0.351229, -0.373499, -0.138869, 0.534863, 1.66362, 0.985345, -0.402821, -1.32457, -0.323919, 0.399207, -0.403268, -1.07733, -0.612693, -0.707905, 0.192853, -0.557849, -1.31328, -0.136164, 0.545606, -0.16274, 0.239104, 0.16795, 0.767433, 1.61598, 1.33265, 0.383073, -0.447425, -0.419745, -0.972122, -0.433508, -0.0121792, -0.761941, -0.476219, -0.490317, 1.21302, 0.835346, 0.236642, -0.468694, 2.21334, 1.55336, 0.118262, 0.290348, 0.239722, -0.94499, -0.239953, 1
-0.733505, -1.09941, -0.630586, -0.715533, -1.02971, -0.936804, -1.91699, -1.11564, -0.835419, -1.19598, -0.91039, -1.41514, -1.09324, -0.621788, -0.663017, -0.734092, -0.835807, -1.10626, -1.48461, -1.75649, -1.83719, -1.20592, -0.729388, -0.343157, 0.00888611, 0.472262, 0.640101, 0.96453, 0.818423, 0.647214, 0.582845, 0.37076, 0.221198, 0.528741, 0.471299, 0.0304876, -0.983304, -1.40185, -1.20507, -1.10884, -0.927187, -0.608038, 0.13136, -0.139357, -0.868123, -0.76626, -1.0414, -0.982494, -0.687792, -0.953094, -0.0973269, -0.0955152, 0.381124, -1.14246, -0.774643, -1.11951, 0.601471, -0.332162, -0.524372, 0.117826, 1
