@relation ionosphere
@attribute f1 real [-2.8659, 0.347937]
@attribute f2 real [-3.2978, 0.720619]
@attribute f3 real [-2.36586, 2.16482]
@attribute f4 real [-3.0798, 0.767382]
@attribute f5 real [-2.42158, 1.9186]
@attribute f6 real [-3.14642, 0.913227]
@attribute f7 real [-2.14952, 1.6911]
@attribute f8 real [-2.98156, 0.9627]
@attribute f9 real [-2.44155, 1.69196]
@attribute f10 real [-2.61968, 0.929584]
@attribute f11 real [-2.33428, 1.70762]
@attribute f12 real [-2.25142, 0.963054]
@attribute f13 real [-2.20948, 1.83196]
@attribute f14 real [-2.05898, 1.00462]
@attribute f15 real [-2.33683, 2.02646]
@attribute f16 real [-2.23609, 1.00005]
@attribute f17 real [-2.00576, 2.02032]
@attribute f18 real [-2.17062, 1.0229]
@attribute f19 real [-1.88022, 1.97278]
@attribute f20 real [-2.19192, 1.08769]
@attribute f21 real [-1.94589, 1.91387]
@attribute f22 real [-2.25662, 1.05591]
@attribute f23 real [-1.78706, 2.00473]
@attribute f24 real [-2.41358, 1.04394]
@attribute f25 real [-1.82659, 2.10658]
@attribute f26 real [-2.98649, 0.887941]
@attribute f27 real [-1.69167, 1.94452]
@attribute f28 real [-2.39361, 1.0793]
@attribute f29 real [-1.91367, 2.02354]
@attribute f30 real [-2.36667, 1.13299]
@attribute f31 real [-1.93975, 1.95452]
@attribute f32 real [-2.58171, 1.24485]
@attribute f33 real [-2.16613, 2.1043]
@attribute clase integer [0, 1]
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33
@outputs clase
@data
1.0,0.9976951134264497,0.47055563403286044,0.9262148242531806,0.5115301669516011,0.9169900732748438,0.3114606495826195,1.0,0.5187997609779582,0.9262148434154236,0.4112254137905441,0.7987751650814411,0.27527316995922246,0.8026788745267006,0.3088852677681291,0.9217799600758929,0.3072904661606326,0.791060647811819,0.3390410070075266,0.7848552114428241,0.35162963500321265,0.6847298590503331,0.26321552617629146,0.784054177560795,0.2441445449853426,0.7053897720723379,0.26916002739130795,0.6063304260692042,0.32955087485808476,0.7113353868661527,0.22756511489958325,0.59320486285332,0.27349938999117185,1
1.0,1.0,0.40585563314999074,0.9651750294111379,0.31921947937643136,0.44565943787723417,0.032015664137561115,1.0,0.47725468185634007,0.7543697510244377,0.16128553403102505,0.6721601730174205,0.15146333979967538,0.24157527092309705,0.012426403012405761,0.5274951021896457,0.18881641696141155,0.6655452917157244,0.0,0.4342449254636985,0.2734993885630194,0.40971945914452096,0.32133029519039824,0.39834042897799576,0.3671547377814841,0.3976609726692771,0.40799518176992955,0.40480029715713906,0.44203585787905647,0.41686992450695215,0.4685604747487976,0.43131010620505106,0.4877642766653476,0
1.0,1.0,0.4831755939505769,1.0,0.5024250146307295,1.0,0.4396904666434065,0.9448248847692596,0.5059898246284635,0.8654098427166871,0.5267302506247062,0.9272151524635135,0.5041341699988124,0.7729537145841494,0.5014949728301351,0.9188749559660584,0.43178029249294597,0.8776757308549814,0.45730080456786926,0.8544351310064308,0.3624896366613468,0.7169248278506157,0.4396902254607982,0.787639117054999,0.2988996153230091,0.7949198992058446,0.3892750378830589,0.7155005744462136,0.4131758275530134,0.8021804975340462,0.37910031918690795,0.7802247972068908,0.3088094173186307,1
1.0,0.5116863124527332,0.49704062083395867,0.4503816039896215,0.4402550124649208,0.49618599843779515,0.4408803786888575,0.5735296354702784,0.5331846300117817,0.5189295583535064,0.4684903139612559,0.500000311092888,0.4999992576903283,0.47713931322626973,0.4223001450740152,0.4982849938506987,0.44902038707626274,0.44212467747188056,0.47293093693226057,0.5091898122032803,0.5183450007254338,0.5075947991414418,0.5044401193104049,0.5175649020106897,0.4923250202762657,0.48380007283650167,0.5461153020056707,0.4607052874966526,0.5036607648563323,0.5,0.5000005058714471,0.4998050468305737,0.5600541397470513,0
1.0,0.9879400331324335,0.44699051797964107,0.9730049163257677,0.39599993548654666,0.9640301238014044,0.3582504908061719,0.9299800216010101,0.3632900367968143,0.8988300109543836,0.26035527845815093,0.8911249554359438,0.24617957955580191,0.8731387909648779,0.1928200967618471,0.7897247955898077,0.159569606167786,0.6892603459505499,0.1317960031144563,0.6816200401877053,0.11718863349016516,0.6594898461296954,0.1012345092950823,0.6139597167912262,0.09182923697678967,0.5682948025142273,0.08744867567426343,0.5230305421102188,0.08802680070405182,0.4786899298789025,0.09340903429911128,0.4308402324803479,0.09512391023854738,1
0.0,0.5000001244270447,0.5000006621522597,0.49999974006948467,0.5,1.0,0.0,0.5,0.4999997580748565,0.0,0.0,0.500000311092888,0.4999992576903283,0.4999993471732602,0.5,1.0,1.0,0.0,0.0,0.5,0.4999999740916534,0.4999996981159415,0.5000000000000001,1.0,1.0,1.0,1.0,0.5000005758859285,0.5000007619608808,1.0,1.0,0.5000000000000001,0.4999992740777861,0
1.0,0.9817751707823401,0.4640104796630969,1.0,0.4283349999308784,1.0,0.39343543490373944,1.0,0.3191307145742964,0.962850044403572,0.282154432321433,0.9725500968432159,0.29665911160378483,0.9519584802193498,0.2680958634424941,0.9915247795212816,0.3237153757501093,0.9226859390265287,0.16990137555151832,0.8767301599885353,0.19705370282090076,0.8481849220988187,0.17887593985953867,0.925528991878572,0.17279954845582568,0.7878848790957949,0.15143873119941476,0.6271754810807075,0.1804069379078078,0.7255701982478298,0.13610509800296333,0.6944748546997827,0.13289996557723696,1
1.0,1.0,0.5332755789417924,1.0,0.4080600343764544,1.0,0.36340044055386894,1.0,0.284465260759016,1.0,0.29325564709666246,0.9811599036109796,0.24062957757630948,0.9535536623580102,0.2049164735784236,0.9461497339422893,0.1676295552994476,0.849380620757033,0.14501686997145086,0.8532252310488139,0.11839855327792403,0.8154051435005872,0.09728123129181733,0.7793343205534603,0.05435818945023988,0.7360549200643914,0.06749922308790247,0.7015155877923701,0.08162632930425351,0.6549802266505889,0.0545339691392739,0.6149750689914701,0.05420999758806487,1
1.0,1.0,0.22895017966397982,1.0,0.0,1.0,0.0,1.0,0.6810845988034383,1.0,0.29440609614290314,1.0,1.0,1.0,0.0,1.0,0.3532304375471923,1.0,0.03200622891253571,1.0,1.0,1.0,1.0,1.0,0.29555956137161626,1.0,0.18627464461428034,1.0,0.0,1.0,0.0,1.0,0.0,0
1.0,1.0,0.41842063443015176,1.0,0.44915510416618665,0.9999950734632839,0.424015393347949,1.0,0.4036148454945071,0.9702749640488844,0.32424602291001764,0.978674893621787,0.35107412209509486,0.9685934847891369,0.32794038443468115,0.9724298083519255,0.359470502324842,0.9506860768055312,0.283085907085388,0.9302151780242164,0.26345938607581815,0.9149351100216451,0.24390037422958552,0.9203990143224046,0.2643145350951014,0.8811198341124155,0.20814973915004442,0.8286157717879242,0.15603180932690916,0.8435705182789185,0.1773143618701323,0.8236345438200368,0.1638687438969846,1
1.0,1.0,0.06649553709376962,1.0,0.6114002184241206,0.927460195430785,0.3005204888793997,1.0,0.43954992246299157,1.0,0.6757351740518074,1.0,0.538859267983689,1.0,0.42616511852294936,1.0,0.0,1.0,0.0,0.8091550519726431,0.5790150164777085,1.0,0.8117432663728741,1.0,0.4149398576720559,1.0,0.6796207018885152,1.0,0.16752979902011828,1.0,0.9421406322622725,1.0,0.4058694323522456,0
1.0,1.0,0.5369005756310311,1.0,0.5170999820283951,1.0,0.47218548046929926,1.0,0.543819659321013,1.0,0.5982552265023876,1.0,0.6016392671918921,1.0,0.5639249282078431,1.0,0.5528052100306005,1.0,0.6354360238774981,1.0,0.7237903392957076,1.0,0.7087496934165658,1.0,0.6001652610998254,1.0,0.6837156474221644,0.9780155546789293,0.7432064837791227,1.0,0.6624607436053485,1.0,0.7335591497811698,1
0.0,0.5000001244270447,0.5000006621522597,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
