@relation monks-3
@attribute f1 real [0.490585, 2.58893]
@attribute f2 real [0.428121, 2.41681]
@attribute f3 real [0.821904, 2.22531]
@attribute f4 real [0.418876, 2.38577]
@attribute f5 real [0.237339, 2.60343]
@attribute f6 real [0.779683, 2.14334]
@attribute clase integer [0, 1]
@inputs f1, f2, f3, f4, f5, f6
@outputs clase
@data
0.0,0.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.3333350238853874,0.0,1
0.0,0.0,0.0,0.0,0.6666653987526262,0.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.49999847475257947,0.0,0.0,1
0.0,0.0,1.0,0.0,1.0,1.0,0
0.0,0.0,1.0,0.49999847475257947,0.3333350238853874,1.0,1
0.0,0.0,1.0,0.49999847475257947,1.0,1.0,0
0.0,0.0,1.0,1.0,0.0,0.0,1
0.0,0.0,1.0,1.0,0.0,1.0,1
0.0,0.0,1.0,1.0,0.6666653987526262,0.0,1
0.0,0.0,1.0,1.0,0.6666653987526262,1.0,1
0.0,0.5000022627972498,0.0,0.49999847475257947,0.3333350238853874,1.0,1
0.0,0.5000022627972498,0.0,0.49999847475257947,0.6666653987526262,0.0,0
0.0,0.5000022627972498,0.0,1.0,0.0,1.0,1
0.0,0.5000022627972498,0.0,1.0,0.3333350238853874,1.0,1
0.0,0.5000022627972498,0.0,1.0,0.6666653987526262,1.0,1
0.0,0.5000022627972498,1.0,0.0,0.6666653987526262,0.0,1
0.0,0.5000022627972498,1.0,0.0,1.0,1.0,0
0.0,0.5000022627972498,1.0,0.49999847475257947,0.0,0.0,1
0.0,0.5000022627972498,1.0,0.49999847475257947,0.3333350238853874,0.0,1
0.0,0.5000022627972498,1.0,0.49999847475257947,0.3333350238853874,1.0,1
0.0,0.5000022627972498,1.0,1.0,0.0,0.0,1
0.0,1.0,0.0,0.0,0.3333350238853874,0.0,0
0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,1.0,0.0,0.49999847475257947,0.6666653987526262,1.0,0
0.0,1.0,0.0,0.49999847475257947,1.0,0.0,0
0.0,1.0,0.0,1.0,0.0,0.0,0
0.0,1.0,0.0,1.0,0.6666653987526262,0.0,0
0.0,1.0,1.0,0.0,0.0,0.0,0
0.0,1.0,1.0,0.0,1.0,1.0,0
0.0,1.0,1.0,0.49999847475257947,0.6666653987526262,1.0,0
0.0,1.0,1.0,0.49999847475257947,1.0,1.0,0
0.500001191415139,0.0,0.0,0.0,0.0,0.0,1
0.500001191415139,0.0,0.0,0.0,1.0,0.0,0
0.500001191415139,0.0,0.0,0.49999847475257947,0.0,0.0,1
0.500001191415139,0.0,0.0,0.49999847475257947,0.0,1.0,1
0.500001191415139,0.0,0.0,1.0,0.6666653987526262,1.0,1
0.500001191415139,0.0,0.0,1.0,1.0,0.0,0
0.500001191415139,0.0,1.0,0.0,0.3333350238853874,1.0,1
0.500001191415139,0.0,1.0,1.0,0.0,1.0,1
0.500001191415139,0.5000022627972498,0.0,0.0,0.6666653987526262,1.0,1
0.500001191415139,0.5000022627972498,0.0,0.0,1.0,1.0,0
0.500001191415139,0.5000022627972498,0.0,0.49999847475257947,0.0,1.0,1
0.500001191415139,0.5000022627972498,0.0,1.0,0.0,0.0,1
0.500001191415139,0.5000022627972498,0.0,1.0,0.3333350238853874,1.0,1
0.500001191415139,0.5000022627972498,0.0,1.0,0.6666653987526262,1.0,0
0.500001191415139,0.5000022627972498,0.0,1.0,1.0,1.0,0
0.500001191415139,0.5000022627972498,1.0,0.0,0.3333350238853874,1.0,1
0.500001191415139,0.5000022627972498,1.0,0.49999847475257947,0.0,1.0,1
0.500001191415139,0.5000022627972498,1.0,0.49999847475257947,0.6666653987526262,0.0,1
0.500001191415139,0.5000022627972498,1.0,0.49999847475257947,0.6666653987526262,1.0,1
0.500001191415139,0.5000022627972498,1.0,1.0,1.0,0.0,0
0.500001191415139,1.0,0.0,0.0,0.6666653987526262,0.0,1
0.500001191415139,1.0,0.0,0.49999847475257947,0.0,0.0,0
0.500001191415139,1.0,0.0,0.49999847475257947,0.3333350238853874,0.0,0
0.500001191415139,1.0,0.0,0.49999847475257947,0.3333350238853874,1.0,0
0.500001191415139,1.0,0.0,0.49999847475257947,0.6666653987526262,1.0,0
0.500001191415139,1.0,0.0,1.0,0.6666653987526262,0.0,0
0.500001191415139,1.0,1.0,0.0,0.0,1.0,0
0.500001191415139,1.0,1.0,0.0,0.3333350238853874,1.0,0
0.500001191415139,1.0,1.0,0.0,1.0,0.0,0
0.500001191415139,1.0,1.0,0.49999847475257947,1.0,1.0,0
0.500001191415139,1.0,1.0,1.0,0.0,0.0,0
0.500001191415139,1.0,1.0,1.0,0.3333350238853874,0.0,0
0.500001191415139,1.0,1.0,1.0,1.0,1.0,0
1.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,0.0,0.0,0.3333350238853874,0.0,1
1.0,0.0,0.0,0.0,0.6666653987526262,0.0,1
1.0,0.0,0.0,0.49999847475257947,1.0,1.0,0
1.0,0.0,0.0,1.0,1.0,1.0,0
1.0,0.0,1.0,0.0,0.3333350238853874,0.0,1
1.0,0.0,1.0,0.49999847475257947,0.6666653987526262,1.0,1
1.0,0.0,1.0,0.49999847475257947,1.0,1.0,0
1.0,0.0,1.0,1.0,0.0,0.0,1
1.0,0.5000022627972498,0.0,0.0,0.3333350238853874,1.0,1
1.0,0.5000022627972498,0.0,0.0,1.0,0.0,0
1.0,0.5000022627972498,0.0,0.49999847475257947,0.6666653987526262,0.0,1
1.0,0.5000022627972498,0.0,1.0,0.0,1.0,1
1.0,0.5000022627972498,1.0,0.0,0.3333350238853874,1.0,1
1.0,0.5000022627972498,1.0,0.49999847475257947,0.0,1.0,1
1.0,0.5000022627972498,1.0,1.0,0.0,0.0,1
1.0,0.5000022627972498,1.0,1.0,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,1
1.0,1.0,0.0,0.49999847475257947,1.0,1.0,0
1.0,1.0,0.0,1.0,0.0,0.0,0
