@relation wine-quality-red
@attribute f1 real [-2.13638, 4.35379]
@attribute f2 real [-2.27757, 5.87614]
@attribute f3 real [-1.39104, 3.7424]
@attribute f4 real [-1.16233, 9.19281]
@attribute f5 real [-1.60344, 11.1236]
@attribute f6 real [-1.42206, 5.36561]
@attribute f7 real [-1.2302, 7.37285]
@attribute f8 real [-3.53762, 3.6789]
@attribute f9 real [-3.69924, 4.52687]
@attribute f10 real [-1.9359, 7.9162]
@attribute f11 real [-1.89832, 4.20114]
@attribute clase {0, 1, 2, 3, 4, 5}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11
@outputs clase
@data
-0.528194, 0.961576, -1.39104, -0.453077, -0.24363, -0.466047, -0.379014, 0.5581, 1.28824, -0.579025, -0.959946, 2
-0.528194, 0.738187, -1.39104, -0.524002, -0.264878, -0.274845, -0.196617, 0.5581, 1.28824, -0.579025, -0.959946, 2
0.333332, -1.71909, 1.07301, -0.524002, -0.222383, 1.25477, 0.411372, 0.0282519, 0.51097, -0.756009, -0.959946, 3
-0.241019, -0.546301, -0.313015, -0.665853, 0.393782, -0.561648, -0.287816, -0.0777177, -0.914026, 1.48579, -0.866108, 2
-0.413324, -0.657996, -0.159011, -0.524002, -0.158642, -1.13525, -1.0782, -0.289657, -0.201528, -0.402042, -0.866108, 2
-0.93024, 0.821958, -1.0317, -0.0984486, 0.0325815, 0.107558, 1.08016, -0.501596, 0.25188, -0.697015, -0.303081, 2
-0.585629, -0.434607, 0.457001, 2.38395, -0.286125, -0.370446, 1.23216, 0.5581, 0.122335, 1.01383, 0.072271, 2
-2.13638, -0.0436754, -0.621021, -0.311225, -0.711066, -0.752849, 0.563369, -1.77323, 3.81437, -0.579025, 2.51206, 1
-1.10255, -0.713843, -0.210346, -0.665853, -0.456101, -1.03965, -1.0478, -0.501596, 0.187107, -0.579025, -1.14762, 2
0.275897, -0.713843, 0.662339, -0.2403, -0.179889, 0.29876, 0.168176, 0.664069, 0.834832, -0.107068, -1.14762, 2
-0.643065, 1.10119, -1.13437, 1.49738, -0.0311597, -1.13525, -1.0782, -0.289657, 0.640515, -1.58193, 0.447623, 2
-0.987675, 0.989499, -1.0317, -0.665853, -0.24363, -0.944051, -0.956604, -0.289657, 0.834832, -0.461036, 0.259947, 2
0.275897, -0.657996, 1.89436, -0.2403, 0.11757, -0.657248, -0.135818, 0.981978, 1.48256, 0.0109208, 0.072271, 2
-0.585629, 0.794034, -0.0563426, -0.524002, 6.66167, 0.0119576, 0.137777, 0.0812367, -0.978798, 2.84266, -0.959946, 2
-0.81537, 0.123866, -0.621021, -0.2403, -0.24363, 0.29876, -0.196617, -0.342642, 0.640515, -0.402042, -0.303081, 2
0.161027, -0.211217, 0.0463262, -0.453077, 0.47877, 0.394361, 2.72173, 0.240191, -2.46857, 7.62123, -0.490756, 3
-2.07894, 0.403103, -0.518352, -0.169374, -0.626078, 0.107558, 1.80975, -1.8792, 3.49051, -0.343047, 2.32438, 3
-0.298454, -0.15537, 0.148995, -0.453077, -0.264878, -0.752849, -0.743808, -0.448611, -0.00721045, -0.579025, -0.0215669, 3
1.02255, -1.21647, 0.867677, -0.169374, -0.158642, 0.585563, -0.0142206, 1.08795, 0.0575621, 0.0699155, -0.678432, 3
-0.0112787, 0.0680191, 0.0463262, -0.453077, -0.222383, -0.466047, -0.196617, 0.5581, 0.51097, -0.284052, -0.396918, 3
-0.126149, 4.47996, -1.39104, -0.524002, -0.116148, -1.23085, -1.0478, -0.183687, 1.48256, -1.05098, 0.447623, 2
-1.56203, -0.15537, -0.929027, -0.169374, -0.817301, 0.107558, 1.59695, -1.61428, 2.06551, -0.166063, 2.41822, 2
-1.56203, -0.15537, -0.929027, -0.169374, -0.817301, 0.107558, 1.59695, -1.61428, 2.06551, -0.166063, 2.41822, 2
-1.79177, -1.04893, -1.39104, -0.524002, -0.796054, 1.06357, 0.50257, -2.72696, 2.38937, 0.777851, 3.3566, 3
0.505637, -0.0436754, 3.7424, 0.610807, 11.1023, 1.54157, 0.684967, 1.51183, -3.69924, 7.9162, -0.959946, 1
-0.7005, -0.546301, 0.765008, 2.10025, -0.349866, 1.15917, 2.47853, 0.293176, 0.705287, 0.305894, 0.072271, 2
-0.7005, -0.546301, 0.765008, 2.10025, -0.371113, 1.25477, 2.50893, 0.293176, 0.705287, 0.364889, 0.072271, 2
-0.413324, 0.849881, -1.28837, -0.87863, -0.328619, -0.657248, -0.804607, -0.130702, -0.914026, 2.48869, -1.14762, 1
-0.872805, 0.626492, -0.877693, -0.311225, -0.0524068, 0.203159, 1.65775, -0.607566, 0.187107, -0.815004, -0.209243, 2
-0.470759, -0.0436754, 0.765008, -0.169374, -0.00991264, -0.752849, -0.257416, 0.240191, 1.74165, -0.284052, 0.072271, 3
0.333332, -1.21647, 1.53502, -0.382151, 0.500017, 0.967966, 1.17136, 0.187206, -0.331073, -0.756009, -0.678432, 2
-0.355889, 0.989499, -0.877693, 0.0434026, -0.0736539, -0.657248, -0.62221, 0.45213, 0.51097, -0.991988, -0.678432, 2
-0.0687138, -0.15537, 0.405667, 0.256179, -0.222383, 0.489962, 2.44814, 0.45213, -0.525391, -0.225058, -0.959946, 2
-1.6769, 1.71551, -0.980362, -0.949556, -0.881043, -0.274845, 1.41455, -2.30308, 1.67688, 1.13182, 2.41822, 4
-0.81537, 3.13962, -1.08303, -0.311225, -0.562337, -0.370446, -0.470212, -1.03144, 1.28824, -1.34596, 0.916812, 1
-0.298454, -0.490454, 0.0463262, 0.114328, 0.266299, 0.203159, 1.47535, -0.0777177, -0.590163, 0.0699155, -0.959946, 2
0.218462, 0.542721, -0.569687, -0.382151, 0.287546, -0.274845, 0.0769777, -0.289657, -1.10834, -0.520031, 0.54146, 2
-0.298454, -1.04893, 0.508336, -0.382151, -0.116148, 0.776764, 0.350573, -0.183687, 0.187107, -0.402042, -0.959946, 3
0.161027, 0.654416, -0.107677, -0.382151, -0.0949009, -0.752849, -0.561411, 0.743547, -0.201528, -0.343047, -0.396918, 3
