@relation wine-quality-red
@attribute f1 real [-2.13638, 4.35379]
@attribute f2 real [-2.27757, 5.87614]
@attribute f3 real [-1.39104, 3.7424]
@attribute f4 real [-1.16233, 9.19281]
@attribute f5 real [-1.60344, 11.1236]
@attribute f6 real [-1.42206, 5.36561]
@attribute f7 real [-1.2302, 7.37285]
@attribute f8 real [-3.53762, 3.6789]
@attribute f9 real [-3.69924, 4.52687]
@attribute f10 real [-1.9359, 7.9162]
@attribute f11 real [-1.89832, 4.20114]
@attribute clase {0, 1, 2, 3, 4, 5}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11
@outputs clase
@data
0.333332, 0.514797, -0.415683, 0.965435, 1.75359, 3.35799, 3.08652, 0.981978, -0.914026, 1.60378, -1.14762, 2
0.103591, -0.211217, -0.826359, -0.169374, -0.0736539, -0.657248, 0.624168, 0.0282519, -0.914026, -0.756009, -0.959946, 2
-1.79177, -1.16062, -0.107677, -0.524002, 0.330041, -0.274845, 0.107377, -0.554581, 0.446197, -0.63802, -1.14762, 2
-1.50459, 3.36301, -0.929027, -0.736779, 1.79609, -0.84845, -0.835006, -1.45532, 1.22347, -1.05098, -0.584594, 1
-0.585629, -0.434607, 0.457001, 2.38395, -0.286125, -0.370446, 1.23216, 0.5581, 0.122335, 1.01383, 0.072271, 2
0.275897, 0.45895, 0.148995, 0.185254, 0.0113344, 0.107558, -0.0142206, 0.45213, -0.331073, -0.873998, -1.05378, 1
-0.126149, 0.738187, -0.26168, -0.2403, -0.39236, -0.657248, -0.713408, 0.0282519, -0.071983, 3.19663, -0.115405, 2
-0.355889, 2.27399, 0.816342, -0.2403, 0.563758, 0.585563, 2.05294, 0.134222, -0.395846, 0.423883, -1.14762, 2
-0.987675, -0.15537, -1.1857, -0.311225, -0.413607, -0.944051, -0.987003, -0.66055, 0.51097, -0.107068, -0.959946, 3
-0.757935, 1.15704, -1.13437, -0.382151, -0.137395, -0.274845, 0.228975, -0.0777177, 0.51097, -0.520031, -0.584594, 2
-0.643065, 1.10119, -1.13437, 1.49738, -0.0311597, -1.13525, -1.0782, -0.289657, 0.640515, -1.58193, 0.447623, 2
0.563072, -1.16062, 1.53502, -0.382151, -0.286125, 1.06357, 0.563369, 0.0812367, -0.201528, 0.777851, 0.259947, 2
-0.183584, 0.989499, -1.13437, -0.453077, -0.286125, -0.752849, -0.835006, -0.289657, 0.187107, 1.72176, 0.072271, 3
0.792812, -1.16062, 1.38102, -0.027523, 0.138817, 1.15917, 1.11056, 0.876009, -0.201528, 0.954835, -0.77227, 2
0.275897, -0.657996, 1.89436, -0.2403, 0.11757, -0.657248, -0.135818, 0.981978, 1.48256, 0.0109208, 0.072271, 2
-0.298454, -0.546301, 2.20237, -0.453077, 8.00023, 0.585563, 0.624168, 0.346161, -1.17312, 3.66859, -0.959946, 2
-1.15998, -1.27232, 1.07301, -0.524002, -0.39236, 0.203159, 0.441771, -0.448611, 0.834832, 0.718856, -0.115405, 3
0.161027, -0.211217, 0.0976606, -0.382151, 0.47877, 0.29876, 2.63053, 0.240191, -2.46857, 7.79821, -0.584594, 2
-0.355889, -0.211217, -0.0563426, -0.453077, -0.54109, -0.657248, -0.470212, -0.0777177, 0.51097, -0.107068, -0.77227, 2
-0.872805, 1.38043, -1.39104, 0.327105, 0.308793, -0.752849, -0.713408, -0.130702, 0.899605, -0.579025, 0.259947, 2
-0.126149, 0.0959428, -0.467018, -0.453077, -0.158642, -0.274845, -0.348615, 0.240191, -0.071983, -0.402042, -1.3353, 3
-0.298454, 0.179714, -0.415683, -0.524002, 0.351288, -0.370446, 0.0161788, -0.183687, -0.784481, 1.60378, -0.866108, 2
0.275897, 0.123866, -1.1857, -0.2403, 0.669994, -0.179244, 0.289774, -0.289657, -0.654936, -0.343047, 0.447623, 3
-0.585629, 0.933652, -1.39104, -0.027523, -0.264878, -1.23085, -1.0174, 0.664069, 1.15869, -0.815004, -1.14762, 2
-0.298454, -0.15537, -0.518352, -0.665853, -0.116148, 0.489962, 1.68815, -0.395626, 0.51097, -1.05098, -0.866108, 2
0.390767, 0.514797, -1.1857, -0.453077, 1.24366, 1.06357, 1.32336, 0.876009, -0.978798, 0.246899, -0.959946, 2
-1.27485, -0.825538, -0.621021, -0.524002, -0.328619, -0.944051, -0.835006, -0.66055, 0.705287, -0.520031, -0.959946, 2
0.0461564, 1.21289, -0.826359, -0.453077, 0.0538286, 0.0119576, 0.50257, -0.130702, -0.784481, 0.954835, -0.77227, 2
-0.0112787, 1.04535, -0.621021, -0.524002, 0.0325815, -0.561648, 0.168176, 0.0282519, -0.525391, 0.659862, -0.866108, 2
-1.15998, -0.76969, -0.980362, -0.594928, -0.456101, -1.23085, -0.804607, -0.713535, 0.187107, -0.461036, -0.959946, 2
-1.44716, 0.849881, -1.28837, -0.524002, -0.00991264, 0.489962, 1.44495, -1.24338, 1.48256, -0.815004, -0.396918, 2
-0.81537, -0.211217, -0.877693, -0.169374, -0.286125, -0.370446, -0.500612, -0.448611, 0.705287, -0.461036, -0.209243, 3
-0.7005, -0.546301, 0.765008, 2.10025, -0.371113, 1.25477, 2.50893, 0.293176, 0.705287, 0.364889, 0.072271, 2
-0.298454, 0.0121718, -1.1857, -0.594928, -0.24363, 0.107558, -0.470212, -0.183687, 0.122335, -0.579025, -0.396918, 3
-0.585629, 0.123866, -1.23703, -0.665853, -0.328619, 0.107558, -0.135818, -0.607566, 0.381425, -1.05098, -1.3353, 1
-0.183584, -0.602148, -0.518352, -0.382151, -0.307372, -0.944051, -0.865405, 0.240191, -0.136755, -0.284052, -1.14762, 3
-0.872805, 0.45895, -0.364349, -0.524002, -0.222383, -0.466047, 0.563369, 0.187206, 1.48256, -0.461036, -1.05378, 2
-0.241019, -0.15537, 0.302998, -0.382151, -0.0736539, -0.0836433, 2.93453, 0.0282519, -0.719708, -0.63802, -0.866108, 2
-0.872805, 0.570645, -0.775024, 0.89451, 0.245052, 0.0119576, 2.41774, 0.0812367, -0.201528, -0.284052, -0.866108, 2
-0.413324, 0.123866, -0.313015, -0.2403, -0.349866, -0.84845, -0.561411, -0.183687, -0.201528, -0.63802, -0.678432, 2
-0.413324, 0.123866, -0.313015, -0.2403, -0.349866, -0.84845, -0.561411, -0.183687, -0.201528, -0.63802, -0.678432, 2
-0.298454, 0.347256, 0.302998, -0.382151, -0.286125, 0.776764, 2.23534, 0.0282519, -0.395846, -0.697015, -0.959946, 2
0.735377, -1.16062, 1.02168, -0.807705, -0.668572, -0.657248, -0.683009, 0.107729, -0.590163, 0.954835, -0.115405, 4
-0.872805, -0.15537, -0.826359, -0.736779, -0.264878, 0.0119576, 0.0769777, -0.687043, 0.316652, 0.777851, -0.866108, 2
-0.757935, -0.602148, 0.405667, -0.665853, 0.0113344, 0.0119576, -0.227017, -0.342642, 0.187107, -0.63802, -1.14762, 2
1.53947, -1.27232, 1.58636, -0.311225, -0.711066, -0.84845, -0.835006, 0.664069, -0.00721045, 1.3088, 0.072271, 4
-0.298454, 1.15704, -0.980362, -0.0984486, 0.0963227, -0.561648, -0.166218, 0.346161, -0.460618, 0.305894, -0.584594, 3
-0.757935, -0.211217, 1.12435, 2.17117, -0.583584, 0.967966, 2.26574, 0.346161, 0.187107, 0.600867, 0.072271, 2
-0.872805, 0.45895, -1.1857, -0.736779, -0.647325, -1.03965, -1.1086, -0.793012, 0.705287, -0.343047, -0.866108, 2
-0.81537, -0.0436754, -0.107677, 0.0434026, -0.137395, -0.561648, -0.287816, 0.0547443, 0.964377, -0.932993, 0.54146, 2
-1.79177, -0.267065, -1.1857, -0.665853, -0.711066, 0.29876, 1.80975, -2.14412, 1.48256, -0.225058, 1.66752, 4
-0.643065, 0.654416, -1.39104, -0.453077, 0.202558, -0.0836433, -0.227017, 0.00175953, 0.381425, -0.461036, -1.14762, 3
-0.643065, 0.570645, -1.39104, -0.453077, 0.202558, -0.179244, -0.257416, 0.00175953, 0.381425, -0.461036, -1.3353, 3
0.333332, 0.598568, 0.508336, -0.594928, 3.72957, -1.03965, 0.472171, 0.187206, -2.01516, 2.54769, -1.05378, 2
-0.355889, 0.291408, -0.877693, -0.524002, 0.308793, 1.15917, 1.90095, -0.581073, -1.49698, -0.991988, -0.584594, 3
-0.7005, 0.403103, -1.39104, -0.524002, -0.286125, 0.0119576, -0.379014, 0.240191, 1.02915, 0.246899, -0.490756, 3
-0.7005, 0.403103, -1.39104, -0.524002, -0.286125, 0.0119576, -0.379014, 0.240191, 1.02915, 0.246899, -0.490756, 3
