@relation image-segmentation
@attribute f1 real [-1.66857, 1.71856]
@attribute f2 real [-1.92222, 2.18857]
@attribute f3 real [-0.286499, 3.4738]
@attribute f4 real [-0.211099, 7.17738]
@attribute f5 real [-0.609564, 7.46463]
@attribute f6 real [-0.131496, 13.0421]
@attribute f7 real [-0.542744, 8.77775]
@attribute f8 real [-0.119503, 14.1153]
@attribute f9 real [-0.95899, 2.74977]
@attribute f10 real [-0.927608, 2.92402]
@attribute f11 real [-1.00472, 2.43988]
@attribute f12 real [-0.925444, 2.92148]
@attribute f13 real [-3.10152, 1.56992]
@attribute f14 real [-1.62175, 3.09231]
@attribute f15 real [-2.01432, 2.75173]
@attribute f16 real [-1.03824, 2.45172]
@attribute f17 real [-1.86172, 2.53711]
@attribute f18 real [-0.763466, 2.69675]
@attribute clase integer [0, 6]
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18
@outputs clase
@data
0.5537853581055349,0.4769878782423817,0.0,0.0,0.010893223521753375,1.0991683667845931E-4,0.014906827899894575,2.2444989228161455E-4,0.04311926358135874,0.05357137293632718,0.05081054403994658,0.024941485716900056,0.9567906255886837,0.15954803290581793,0.4322034598881674,0.05154729567101056,0.5456353166637492,0.26114959297338664,0
0.3346617933176465,0.376569467182707,0.0,0.0,0.05228757198551335,0.002249423771611032,0.028571339673626742,8.789724733106595E-4,0.1484639070740625,0.15503210590430855,0.1774676304941067,0.11145762172582564,0.8888886510369394,0.2952264078098285,0.2733051478687803,0.17746765005902648,0.4047927062423417,0.1802026231888414,0
0.06772990703043583,0.5606698469150699,0.0,0.0,0.015250562471003292,3.2337411895735204E-5,0.013664511773732168,2.6983162324058837E-4,0.02736898586050323,0.04058439703938179,0.026510189862393337,0.015588558547036547,0.9835382665730483,0.1118102018217842,0.4851696897850422,0.03681961970910842,0.6005294589697715,0.36324206350123805,0
0.08764942591515532,0.30962394089700523,0.0,0.0,0.05664478708339185,0.0018357174457148979,0.03975154106638554,6.94635535173897E-4,0.12522622116286847,0.13798684608170883,0.14506706148754572,0.09197192354202996,0.9444432551846969,0.24246276033822226,0.30508471375667484,0.14506699217183006,0.3997519795036408,0.21202907564152063,0
0.9083678512486973,0.47280379197185946,0.0,0.0,0.0348583400398851,1.29273738165343E-4,0.019875770533192772,2.458060009681906E-4,0.04105361360670413,0.0519479035877816,0.04712883934273937,0.02416216176872745,0.9609049886116487,0.15075412701577834,0.4427966974748482,0.05007449942119683,0.5458558298456634,0.27674601816765193,0
0.3784865062752242,0.3054398303002586,0.0,0.0,0.05882345655801681,0.0022299909607065528,0.03602480726879927,0.0016483895140663345,0.16627956513767406,0.17207762535738136,0.19882250479010627,0.12626659637674154,0.8765425650334802,0.31783961171474273,0.24788136926805218,0.1988223360726198,0.39879149682983883,0.17273979427873865,0
0.06772990703043583,0.5313810727378436,0.0,0.0,0.0348583400398851,9.824955919401199E-4,0.018633454407030358,2.1644135152414827E-4,0.04002065380342756,0.05357137293632718,0.04344684433606225,0.023382837820554822,0.9814810850615657,0.1369350411322724,0.4449153911520022,0.04860170317138307,0.5438716658747894,0.3092809813029013,0
0.3745026024982803,0.19246908745034413,0.0,0.0,0.07189534955439515,0.005953120165518967,0.04720490137110758,0.0012396378088267183,0.1833205707568028,0.1801944528391631,0.2282775939151135,0.13873733923519155,0.8024686178137791,0.385678799166748,0.2097460160929911,0.22827740146018866,0.4256914452252076,0.14676627123855854,0
0.5537853581055349,0.058577548354452585,0.0,0.0,0.03921555513776359,0.002559665561324334,0.024844713166490964,8.549468510382588E-5,0.8923332865971376,0.8603889056783262,0.9432996574348255,0.8690564201424307,0.3251010395081602,0.5954782077444921,0.34745753821298564,0.9433002097445242,0.17250496154659306,0.03269131175626029,1
0.6533870858219201,0.3682012459892138,0.0,0.0,0.03485846389125651,8.274126517922674E-4,0.01739124557131843,3.419787404153045E-4,0.6511745165500059,0.5771086927397973,0.782032746908204,0.5837895419821135,0.09259243402462623,0.9434669902377145,0.0,0.7820318857522722,0.33041808844624593,0.05989654981076325,1
0.5657376599067647,0.05439343775770595,0.0,0.0,0.05010890251088839,0.0015836222698798418,0.019875770533192772,8.228424376508759E-4,0.8897502130091999,0.8595762622973975,0.938881147303025,0.866719488089705,0.3395055914236295,0.5854274234948219,0.34957627385361045,0.9388818209950831,0.1693973170138423,0.033673620375144216,1
0.8964137780362726,0.301255719703512,0.0,0.0,0.0348583400398851,9.049161671573959E-4,0.02360239704032855,3.660043626877023E-4,0.6318095535974289,0.5446419020736166,0.7746704987516692,0.5643038437983179,0.0,1.0,0.0,0.7746679045032034,0.36206241205047707,0.05409633387048668,1
0.36653449970919333,0.07531399074143902,0.0,0.0,0.04793035688763485,0.0021459592354282006,0.031055864635501078,0.0011354565286221382,0.8956902037338625,0.8693175976496174,0.9462462985542587,0.8674993319337736,0.3662553730755399,0.5942223900417051,0.30720344939729965,0.9462429368817982,0.1664851790135104,0.043216377243501546,1
0.7091641005807277,0.376569467182707,0.0,0.0,0.01742935579699968,6.722538022268181E-4,0.013664511773732168,2.3779746021072433E-4,0.940616270667285,0.9236997965535613,0.9757010973697962,0.9197202752120915,0.4218099772232973,0.526382354064225,0.36440679388592234,0.9756988618780731,0.14110797643918951,0.0374759841582144,1
0.6892436959904109,0.16318031327311786,0.0,0.0,0.039215678989135014,0.0013265929819010697,0.021117979368904697,6.871187469190827E-4,0.7490320214842698,0.6915564016047241,0.833580096382744,0.7147305223602026,0.18312768653776995,0.7311553098602903,0.2648304151236349,0.8335797544957535,0.24733736016167934,0.035889378004147716,1
0.2111560524691996,0.3347286044774849,0.0,0.0,0.05664478708339185,0.0026889317085479173,0.018633454407030358,1.843369381367625E-4,0.022721610457403563,0.004058283925654282,0.05301979910584683,0.008573603221690906,0.7427977240422654,0.2701009321052341,0.4661016984714806,0.05302009192082432,0.944810324563577,0.0637945723619566,2
0.5537853581055349,0.47280379197185946,0.0,0.0,0.039215678989135014,7.756424289920539E-4,0.024844713166490964,7.587741115911478E-4,0.01755762033671631,0.001623209718072471,0.04050136445450852,0.008573603221690906,0.765431430137174,0.23115615838576517,0.5084747327451453,0.04050161033364281,0.9737657513475174,0.04883134463282061,2
0.2669327719928081,0.38493768837620024,0.0,0.0,0.026143785992756675,0.0010083807033402273,0.024844713166490964,6.94635535173897E-4,0.014975625276372714,8.116048590362211E-4,0.037555884572954785,0.004676463584931769,0.7798346976521159,0.22864367445471634,0.4978814741767292,0.03755601783401532,0.9876535351445725,0.06402750579732595,2
0.8964137780362726,0.4142264625534265,0.0,0.0,0.013071892996378337,1.551588495654482E-4,0.011180094102308313,1.5230277510689844E-4,0.011618977771546291,8.116048590362211E-4,0.029455669743947067,0.003117815688586533,0.8065838371037625,0.20351798661875328,0.5127119942090411,0.02945592499627503,0.9777781819256485,0.06949132655302442,2
0.406375013654628,0.4769878782423817,0.0,0.0,0.03703700951451005,0.0014446321262622601,0.018633454407030358,4.986370376885436E-4,0.012393630216029086,0.003246679066618061,0.025773965046739854,0.00701469537739764,0.8189294949737127,0.18090499484520775,0.5381357728097691,0.025773934371740675,0.9238092856509571,0.05437261720077591,2
0.0,0.2928874985100188,0.0,0.0,0.4771242801448665,0.46676518696945013,0.20621160208890219,0.14813432964263715,0.14872221443285624,0.10227259745749069,0.2025044997967834,0.13639910744272568,0.48559587621803985,0.42211087682379944,0.47457643121662596,0.20250432669715412,0.5952826092392749,0.017150374427492374,2
0.9123505740848448,0.47280379197185946,0.0,0.0,0.010893223521753375,1.8749626146118343E-4,0.006211151469010121,1.0952030737622466E-4,0.004647645034998236,0.0,0.013255530395401506,0.0,0.8559664685835632,0.1545230650437203,0.5444917699142896,0.013255739320794515,1.0,0.08090535388542218,2
0.08764942591515532,0.4937243206293681,0.0,0.0,0.019607777568881796,1.357260386609709E-4,0.00869556914043397,1.0952030737622466E-4,0.0036149548636202015,0.0,0.01030976020437787,0.0,0.8641969071635299,0.14447270505678758,0.552966292842081,0.010309573748696295,0.7777772725929395,0.08090535388542218,2
0.537849152527361,0.14225976028938478,0.0,0.0,0.047930233036263425,0.0026953308724512277,0.04596269253539565,0.0011009636030790164,0.36999778901843206,0.35146047333750824,0.4226812982639493,0.332034373437063,0.6172833216310174,0.4723620403643568,0.2542371565552187,0.4226807757108964,0.25936783190075546,0.08989178710230805,3
0.784861224694653,0.48535609943587493,0.0,0.0,0.09586046607252686,0.007653081208805857,0.19130466689855707,0.04294853957585504,0.28401786580959676,0.2775969018814901,0.31958842826452993,0.25253327073786747,0.7407401143972737,0.36306568011438123,0.3114407108611954,0.31958816146889935,0.2490000750199485,0.11538470430747676,3
0.9123505740848448,0.44351509077330636,0.0,0.0,0.12854026048915843,0.0016212733410072696,0.03229807347121301,6.208726597761837E-4,0.2721407424583958,0.24512951406522127,0.32989781106659694,0.23694481617001012,0.5884765725343791,0.47361849446125,0.2817796707965716,0.3298974773349838,0.33502635928189994,0.07871098220457913,3
0.8605574631029811,0.5732221787053098,0.0,0.0,0.08060997791234642,0.004453537211859237,0.02360239704032855,3.660043626877023E-4,0.20268553370937997,0.15665557525285412,0.2754057945770191,0.16991445632926463,0.46913499905810624,0.5326635638918469,0.30508471375667484,0.2754056206947931,0.483771366476995,0.0542968993843159,3
0.5537853581055349,0.2594146137360459,0.0,0.0,0.06753804776055665,0.0014446321262622601,0.01739124557131843,7.240001846179392E-4,0.32274749511966266,0.3336033490253991,0.3387342507112582,0.2954014688098855,0.8580240782285549,0.2726134160362829,0.34322027674908995,0.33873396829763097,0.17615593237292643,0.15740924843998177,3
0.9362557681577028,0.44351509077330636,0.0,0.0,0.030501124942006592,7.045153047049566E-4,0.028571339673626742,5.358697271750088E-4,0.3199074623324238,0.2889606680603631,0.3873352493758346,0.27825426236650375,0.5411515506995701,0.5351762599542645,0.22669485213121982,0.38733481186030794,0.3304774224055033,0.07996292716986453,3
0.4422316238231187,0.3305444938807383,0.0,0.0,0.28976068694906265,0.012121451120863278,0.028571339673626742,6.346417298504237E-4,0.45442843430149166,0.421265760867872,0.5287197352377634,0.40763867443183177,0.47530782799308136,0.604271052977688,0.1779649814836185,0.5287189537988974,0.278346060202372,0.07823326636256234,3
0.7490046145261623,0.5439334045280835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8930030140599043,0.10929644510252311,0.5826273329067048,0.0,0.0,0.4690525100167157,4
0.9083678512486973,0.38912179897294685,0.0,0.0,0.019607777568881796,9.559272957816535E-4,0.06335399175193933,0.0014724264185461504,0.1378778891057928,0.1193178572800904,0.17304941067177612,0.11847231710322326,0.7016455311424316,0.32412097003432283,0.4173729398558555,0.17304926130958526,0.37553281213413564,0.07048201615159284,4
0.16733045380602463,0.5899586210922962,0.0,0.0,0.07625267735702164,0.002979801414890817,0.027329130837914817,5.984627957267831E-4,0.010586287600168255,0.007304962992272343,0.019146490158508972,0.004676463584931769,0.8641969071635299,0.1557793070092447,0.5338985113458734,0.019146637783814147,0.6486777165746347,0.11077169748940528,4
0.2111560524691996,0.5104607630163546,0.0,0.0,0.06100212603264177,0.0017581380209321738,0.011180094102308313,2.4847551455401236E-4,0.03743865874308396,0.026785556652927034,0.05964727399407768,0.02416216176872745,0.7983533985237957,0.23241240035128957,0.4724576955760011,0.05964738850875085,0.6304717390760725,0.08950337204382616,4
0.8924310552001252,0.19665319804709072,0.0,0.0,0.013071892996378337,7.358658941719488E-4,0.009937885266596383,2.4833501383896895E-4,0.05809461922583288,0.04058439703938179,0.09352058294141555,0.03741222857535007,0.7386825047522819,0.30527676779676116,0.4110170056965412,0.09352055610952564,0.6222227274070605,0.08569262728107147,4
0.6334666812316032,0.4142264625534265,0.0,0.0,0.03267967056526013,0.0012063524644296063,0.009937885266596383,1.9634974927296094E-4,0.22050119177299152,0.1988634416407815,0.2606781629216745,0.19875308168292383,0.6481474877125684,0.37060325918634895,0.3940678339505461,0.2606780593473851,0.30744470688796793,0.06369833559523452,4
