@relation conn-bench-vowel-deterding
@attribute f1 real [-0.999053, 0.999053]
@attribute f2 real [-2.13401, 2.32336]
@attribute f3 real [-2.59209, 2.87575]
@attribute f4 real [-2.75034, 2.51024]
@attribute f5 real [-2.51375, 2.16546]
@attribute f6 real [-2.40678, 3.07514]
@attribute f7 real [-2.19099, 2.68606]
@attribute f8 real [-3.24353, 2.891]
@attribute f9 real [-2.87181, 2.10821]
@attribute f10 real [-2.17063, 2.54544]
@attribute f11 real [-2.84737, 2.64237]
@attribute clase integer [0, 10]
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11
@outputs clase
@data
0.0,0.3681500526094984,0.26654035231462514,0.46589805686825403,0.8855554676964702,0.49494666102387475,0.7786920371946155,0.3908157593165247,0.6142949225103513,0.25290867183905247,0.28153428031200023,0
0.0,0.4412178033234845,0.2788267396266167,0.45974417269578643,0.7705552860418746,0.4704393716070281,0.8754349453050512,0.3993192632524415,0.6078889241408669,0.33949305247801664,0.3875163486795367,1
0.0,0.6847771219351322,0.4856642842511851,0.25358990833710354,0.672499203925449,0.2713490893701477,0.5994314185829548,0.3299307363400293,0.5151714250143574,0.5208756443394605,0.28771125772805267,3
0.0,0.5524589612260145,0.5022048926084157,0.4441031217090131,0.6205547517636525,0.13618038935263554,0.5346194933412616,0.5965981093906134,0.3530005903590749,0.6334696049888997,0.42750330616750515,5
0.0,0.40491814679957017,0.5982982311113711,0.5266673256561063,0.6824991825543202,0.03334962932695113,0.549478885801868,0.6323123368864444,0.5876596479532211,0.6810395095916727,0.4271783363146524,6
0.0,0.5103042825702151,0.47463717299701524,0.3451288641176448,0.5961102408312514,0.32668006829723883,0.7024984365548845,0.327210071513221,0.6648680125782628,0.5458585220321157,0.2786088230043682,10
0.0,0.36487143764147917,0.25945162989407144,0.4838468381813412,0.8649985788199291,0.4813034484268285,0.822320870198173,0.40272066482680824,0.6169921004333316,0.27926048595546715,0.2818603431127886,0
0.0,0.7203732245696453,0.35097607098964123,0.21923057913766164,0.4249993054383112,0.3595249474636623,0.7701561394695564,0.3091826105667427,0.6763312195533352,0.24298409480775307,0.5373864700331892,2
0.0,0.6807958504678767,0.4817260197811202,0.2515388037060552,0.6638881349629533,0.2945931352518825,0.5191279564490829,0.4227885428875562,0.4352657218244104,0.5927441704639668,0.29908884573768524,3
0.0,0.47915686828780196,0.26496386141511086,0.38871854434301917,0.7266658260689305,0.4621017818574513,0.8716416686316522,0.44965938710871084,0.6797028927594668,0.38364104010330635,0.40799746436078943,1
0.0,0.28688554012792294,0.5669498375958331,0.6638467621440982,0.8449994764073423,0.028550215982721366,0.44641211388031693,0.40578186103906905,0.7741061280878391,0.7457204833685674,0.4665151719389261,7
0.0,0.3510540969226248,0.48676698659799844,0.33743655642533715,0.5711102942590737,0.34360771408557583,0.8011379830020195,0.40476140796442434,0.7461223047297,0.6064333226606051,0.4294540360745682,8
0.0,0.344496642639045,0.48928747000643763,0.28282052549338665,0.8322216784457207,0.5497721601190823,0.7834346582462759,0.34727843860898877,0.6743083361111,0.494181596117106,0.3764630018908,9
0.0,0.37166288641059636,0.2487399046058407,0.45615445445179054,0.8797211495102806,0.4883776122234545,0.7938671943080345,0.4299315513983956,0.6250838350046787,0.3545513531393724,0.2721057827875273,0
0.0,0.39063236841455834,0.41981678322701466,0.32487292275756663,0.5855548265626036,0.3431024166715311,0.7635168800811967,0.3938771185404587,0.8263641511479874,0.613962472991283,0.48829671350555764,8
0.0,0.16182636846391482,0.5521419792824954,0.6151289401548878,0.5338881563340822,0.40399166715311413,0.6582360238258783,0.5901355116039859,0.5175314556969651,0.607117790872485,0.7961652100099457,9
0.0,0.7632303353771395,0.43210408497688296,0.28512825581970047,0.4205549654749413,0.4984837429221877,0.3180529213356435,0.5068021511020404,0.5492240995016084,0.5184800055978812,0.412874015891463,3
0.0,0.30655767863112104,0.7655948235500672,0.7233346893308342,0.205556066088079,0.2627588509135485,0.34492613362585994,0.6795912645304529,0.7097095995598411,0.48870585042206754,0.7200923905321563,7
0.0,0.13138240711450924,0.5874286738456136,0.641026274669333,0.580554837248168,0.335270306753838,0.7176735936683036,0.5656457788942266,0.4480777185633793,0.6827506801213722,0.6365414391209784,9
0.0,0.17283510231369617,0.25945162989407144,0.8576924977854153,0.6466657833266727,0.7339563510594826,0.6664561568981249,0.7448981421559597,0.3631150075702507,0.24709132816094756,0.34232768765005267,0
0.0,0.7721302023390475,0.4327341326739626,0.2935912009702352,0.3877772102555773,0.48357728679002976,0.3442937841523052,0.5244892762770742,0.5131485415721222,0.5489386289855749,0.4014955170918842,3
0.0,0.5880559612506926,0.6465024580090127,0.5379493706017208,0.40027718354166625,0.29535108137294963,0.4034149742159707,0.4656457788942266,0.6109232493042197,0.6098556637200041,0.3754877280162631,4
0.0,0.6222480969719812,0.3766534865687365,0.7453854898129103,0.3852772155983596,0.3744314035958204,0.2706293763648107,0.5721083766808541,0.32569146308649366,0.7778913374907497,0.5698962063777155,5
0.0,0.5051521412851077,0.6896653888921402,0.506154492470412,0.36777703928654626,0.29686697361508374,0.35883700187613415,0.431292046823473,0.5906940333572958,0.8572879537411445,0.4460340562576734,6
0.0,0.20796344032467579,0.6501256437642652,0.7364111942029206,0.4494438163707122,0.2604850125503473,0.40056960662695684,0.5632648303945045,0.5262974847490572,0.5968509797352456,0.7587772827128425,8
0.0,0.5360654376908356,0.4395079226897641,0.6371801208231792,0.293333703766234,0.420161549238223,0.6386348304815411,0.6530606256714043,0.3769380444255244,0.4336065834476588,0.5354359040683165,10
0.0,0.17189732959121637,0.2394455580265699,0.9164103577932471,0.699165884839535,0.7097020751853365,0.5984830994146051,0.6670062743193039,0.34693033361311804,0.14305343220096392,0.37711330591248404,0
0.0,0.7648703159037729,0.25614319365599575,0.367692915990252,0.32805494944659463,0.5070739813787869,0.5573828441373371,0.5527205833209716,0.6075517769004944,0.45653616252515333,0.46619001992808407,2
0.0,0.740279581905922,0.2109315561538011,0.39718015884180075,0.3811104865992337,0.5581097498686591,0.7578249146512748,0.6564620272457711,0.7174641868908158,0.5420939468667768,0.41807553727498936,1
0.0,0.7571415431072583,0.44360368993972027,0.2564108900539484,0.36472160898955164,0.5310759733815889,0.3654762612644939,0.5013600063900576,0.46864410183091637,0.5270358582463789,0.42230178478397884,3
0.0,0.5768148033481627,0.7074658366009247,0.38743655642533714,0.3322216784457206,0.3372914964100169,0.5080624557878226,0.5119042534635905,0.5111256581298871,0.5667345904534921,0.2779585189826841,4
0.0,0.6697889113984256,0.44171336396090594,0.659744362788894,0.3705548586192969,0.4297622730722082,0.30382587834859187,0.4557817795332324,0.4470662768422617,0.8422309253255359,0.5338104172510901,5
0.0,0.49320837175284976,0.6600504038157664,0.584616144987815,0.3999993588661334,0.31076301733699135,0.2709455511015881,0.4448974901092667,0.5222517178645869,0.9192335991620141,0.5250327702222691,6
0.0,0.24613617447059585,0.7251090009949084,0.7082057491759464,0.5008326191814431,0.21222856225556005,0.4834022616130652,0.6870743153917251,0.47673583640226347,0.6498966300330571,0.5959041776113259,8
0.0,0.6487116842442966,0.230780344706502,0.42897494192655566,0.4622216143323339,0.6412333634930826,0.7815380199095765,0.6571422749583097,0.6925146886960294,0.5503075654093345,0.3628089854892946,1
0.0,0.7227154129004323,0.5081909858371861,0.531282710271491,0.796388706640651,0.288529566283346,0.4287073128223003,0.40578186103906905,0.8570467588483581,0.42539317694605894,0.5933033258405681,5
0.0,0.5060890166174223,0.45274057031661497,0.46179546741994226,0.8199995298351646,0.24709408382464534,0.25071159819973143,0.6238089959622009,0.681051481720957,0.75667239884056,0.6950589645411258,8
