@relation statlog-shuttle
@attribute f1 real [-1.7343, 6.3456]
@attribute f2 real [-61.6921, 64.9479]
@attribute f3 real [-7.22241, 7.14573]
@attribute f4 real [-96.0699, 93.3988]
@attribute f5 real [-10.2532, 18.4981]
@attribute f6 real [-77.1104, 73.2461]
@attribute f7 real [-6.47666, 5.17111]
@attribute f8 real [-18.8182, 10.2082]
@attribute f9 real [-14.4245, 9.82655]
@attribute clase {0, 1, 2, 3, 4, 5, 6}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9
@outputs clase
@data
0.550923, 0.00262502, 0.747417, -0.00640754, -1.59094, 0.137624, -0.0818048, 1.91491, 1.63891, 3
0.061232, 0.00262502, 1.64543, -0.00640754, 0.712847, 0.0986241, 1.13626, 0.00466555, -0.544463, 0
-0.265229, -0.0101721, 0.186161, -0.0551831, 0.436393, -0.029519, 0.4511, -0.368065, -0.544463, 0
-0.918151, 0.0538134, -0.599596, -0.00640754, -1.68309, -0.00723327, 0.4511, 1.49559, 1.01509, 0
-0.918151, 0.00262502, 2.31893, -0.00640754, 0.0677874, 0.00948106, 2.35433, 0.843308, -0.466485, 0
-0.59169, 0.0282192, -1.0486, -0.00640754, 0.344242, 0.0540526, -0.157934, -0.740795, -0.544463, 0
0.061232, 0.00262502, 1.08417, 0.0179802, 0.712847, 0.00390962, 0.679488, -0.228291, -0.544463, 0
-0.918151, 0.0282192, -1.0486, -0.00640754, 0.0677874, -0.00723327, 0.0704537, -0.55443, -0.466485, 0
0.632539, 0.0154221, 1.53317, -0.00640754, 0.712847, 0.0819098, 0.374971, -0.088517, -0.232552, 3
-0.59169, 0.0154221, 0.0739102, 0.042368, 0.344242, 0.0707669, 0.603358, -0.274882, -0.544463, 0
-0.101998, 0.0666105, -0.711847, -0.00640754, 0.528545, -0.00723327, -0.386322, -0.880569, -0.544463, 0
4.55007, 0.0922046, 2.20668, 0.164307, 1.63436, -0.00723327, -2.74633, -0.740795, 0.781156, 4
4.30522, -0.0357662, 1.86993, -0.103959, 1.72651, -0.00723327, -2.74633, -1.02034, 0.547223, 4
-0.918151, 0.00262502, -0.599596, -0.00640754, 0.0677874, 0.0763384, 0.4511, -0.321473, -0.466485, 0
-0.918151, 0.00262502, -0.936349, -0.00640754, 13.8905, 27.3485, 0.298841, -14.392, -12.1631, 0
-0.59169, 0.00262502, -0.711847, -0.00640754, 0.159939, -0.135376, 0.0704537, -0.461247, -0.466485, 0
-0.183614, -0.0357662, -0.599596, -0.00640754, 0.528545, -0.00723327, -0.234063, -0.787386, -0.544463, 0
-0.183614, -0.0485633, -1.0486, -0.0307953, 0.528545, -0.00723327, -0.61471, -1.02034, -0.544463, 0
0.224462, -0.0357662, -0.262843, -0.00640754, 0.712847, -0.0852335, -0.386322, -0.833977, -0.466485, 0
-0.918151, 0.00262502, -1.16085, -0.00640754, -0.024364, 0.0484811, 0.0704537, -0.461247, -0.466485, 0
-0.918151, 0.00262502, -1.16085, -0.00640754, -0.300818, 0.0819098, 0.0704537, -0.228291, -0.232552, 0
0.550923, 0.00262502, 1.19642, -0.00640754, 0.528545, 0.12091, 0.298841, -0.0419257, -0.232552, 3
0.550923, 0.00262502, -0.375094, 0.0179802, -2.0517, -0.00723327, -0.843097, 1.91491, 2.0288, 3
-0.918151, -0.0101721, -0.711847, -0.103959, 0.0677874, -0.0406619, 0.374971, -0.368065, -0.466485, 0
-0.346844, -0.0485633, -0.375094, -0.0795709, 0.436393, -0.00723327, 0.0704537, -0.601021, -0.544463, 0
0.061232, 0.0538134, -0.150592, -0.00640754, 0.712847, 0.00390962, -0.157934, -0.740795, -0.544463, 0
0.632539, 0.00262502, -0.375094, 0.0179802, 0.89715, -0.0740906, -0.843097, -1.06693, -0.466485, 0
-0.428459, 0.00262502, -0.487345, 0.0667558, 0.344242, -0.029519, 0.0704537, -0.507838, -0.466485, 0
0.550923, -0.0229692, 2.54343, -0.00640754, 0.89715, -0.0239476, 1.13626, 0.0978481, -0.466485, 0
-0.265229, -0.0101721, -0.824098, -0.0795709, 0.436393, -0.0350905, -0.310193, -0.787386, -0.466485, 0
-0.428459, 0.00262502, -0.487345, -0.00640754, 0.436393, 0.0763384, -0.00567557, -0.647612, -0.544463, 0
0.632539, 0.00262502, 1.19642, -0.00640754, 0.804999, -0.0239476, 0.222712, -0.321473, -0.388508, 3
0.550923, 0.00262502, -0.375094, -0.00640754, -3.52612, -0.0573762, -0.843097, 3.49901, 3.35442, 3
-0.918151, 0.00262502, -0.936349, -0.00640754, -1.86739, -0.113091, 0.298841, 1.58877, 1.17104, 0
-0.428459, 0.00262502, -0.150592, -0.00640754, 0.436393, 0.0651955, 0.298841, -0.461247, -0.544463, 0
0.550923, 0.00262502, -0.936349, -0.0551831, -0.300818, -0.00723327, -1.22374, -0.135108, 0.547223, 3
-0.918151, 0.00262502, 2.09443, -0.225898, -0.300818, -0.00723327, 2.2782, 1.12286, -0.232552, 0
-0.428459, -0.0357662, 0.0739102, -0.00640754, 0.344242, -0.0963763, 0.374971, -0.321473, -0.466485, 0
-0.59169, -0.0101721, -1.0486, -0.00640754, 0.159939, -0.140948, -0.157934, -0.647612, -0.466485, 0
-0.836535, 0.0282192, -0.599596, -0.00640754, 0.159939, 0.0150525, 0.374971, -0.461247, -0.544463, 0
-0.265229, 0.00262502, 0.0739102, -0.00640754, 0.436393, -0.0239476, 0.298841, -0.414656, -0.466485, 0
-0.346844, 0.00262502, -0.262843, -0.0307953, 0.436393, -0.00723327, 0.0704537, -0.55443, -0.544463, 0
0.387693, -0.0101721, 0.298412, -0.00640754, 0.89715, 0.0150525, -0.157934, -0.787386, -0.544463, 0
0.224462, 0.00262502, -0.262843, -0.00640754, 0.804999, 0.0986241, -0.462451, -0.92716, -0.544463, 0
2.83615, 0.00262502, 0.0739102, -0.00640754, -1.77524, -0.00723327, -2.59407, 1.91491, 2.88655, 4
-0.183614, 0.0282192, -0.824098, -0.00640754, 0.528545, 0.0429097, -0.386322, -0.880569, -0.544463, 0
-0.0203832, 0.0154221, 0.186161, -0.152734, 0.528545, -0.029519, 0.146583, -0.461247, -0.466485, 0
-0.918151, 0.00262502, -0.936349, 0.0179802, 0.0677874, -0.00723327, 0.298841, -0.461247, -0.544463, 0
0.877384, 0.00262502, 0.0739102, -0.00640754, 1.1736, 0.109767, -0.690839, -1.11352, -0.544463, 0
0.632539, 0.00262502, -0.824098, -0.00640754, 0.436393, -0.00166183, -1.14761, -0.787386, -0.0765973, 3
0.550923, -0.0357662, 1.19642, -0.00640754, 0.89715, -0.0239476, 0.298841, -0.414656, -0.466485, 0
0.550923, -0.0101721, -0.711847, -0.20151, -0.669424, -0.079662, -1.07148, 0.330804, 0.781156, 3
0.632539, 0.00262502, 0.0739102, -0.00640754, 0.989302, 0.0763384, -0.462451, -0.973751, -0.544463, 0
-0.918151, 0.00262502, -0.487345, -0.00640754, -0.761575, -0.152091, 0.527229, 0.563761, 0.157335, 0
