@relation cardiotocography-3clases
@attribute f1 real [-2.77454, 2.71279]
@attribute f2 real [-0.822195, 4.09297]
@attribute f3 real [-0.203162, 10.1042]
@attribute f4 real [-1.48212, 3.60941]
@attribute f5 real [-0.638287, 4.42892]
@attribute f6 real [-0.0574621, 17.3946]
@attribute f7 real [-0.268691, 8.20664]
@attribute f8 real [-2.03516, 2.32713]
@attribute f9 real [-1.28253, 6.41638]
@attribute f10 real [-0.535235, 4.41126]
@attribute f11 real [-1.45474, 7.5534]
@attribute f12 real [-1.73135, 2.81227]
@attribute f13 real [-1.47426, 2.21313]
@attribute f14 real [-2.34201, 4.12248]
@attribute f15 real [-1.37934, 4.72363]
@attribute f16 real [-0.458336, 13.7048]
@attribute f17 real [-4.72808, 3.02467]
@attribute f18 real [-3.95102, 3.03903]
@attribute f19 real [-4.22286, 3.31175]
@attribute f20 real [-0.649055, 8.63397]
@attribute f21 real [-2.16152, 1.11272]
@attribute clase integer [0, 2]
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21
@outputs clase
@data
0.2592590567726016,0.0,0.0,0.0,0.0,0.0,0.0,0.8133319884739436,0.04411754391206028,0.472527516958978,0.04733718614497555,0.34463313393285533,0.11009141967624793,0.034483772115047,0.11111114752325507,0.0,0.4724413917642127,0.5871566011688042,0.4036705284016028,0.27137544065646707,1.0,1
0.5185181499928015,0.15789461798332305,0.0,0.5333347736338585,0.200000118408425,0.0,0.0,0.053334372542861636,0.3235289151321421,0.0,0.45364858894288945,0.6440679458229341,0.027523532905388327,0.4137936635372628,0.6111106559593116,0.0,0.6062992099577569,0.5596336220770953,0.5504588160502004,0.04832702701974841,1.0,0
0.5185181499928015,0.05263160036336523,0.0,0.8666667976030781,0.5333326623522584,0.0,0.6000002831747809,0.22666764474622272,0.8970594538707428,0.0,0.0,0.830509593672006,0.0,0.6724149932941346,0.3333332787151174,0.2999996610920067,0.08661442713875721,0.3119276686146737,0.2660549119330662,0.7992561691905385,0.4999993891712275,2
0.296295283863008,0.0,0.0,0.13333418442000736,0.0,0.0,0.0,0.9600003667798335,0.04411754391206028,0.054944966082043946,0.26824449886436047,0.3672320968742985,0.11009141967624793,0.06896599731765385,0.0,0.0,0.48818896520589466,0.44954184877075276,0.42201918878349376,0.011152399137134722,1.0,2
0.8148152197881301,0.0,0.0,0.0666675832215464,0.06666670613614167,0.0,0.0,0.6933330888134444,0.2647059129149451,0.08791194573127031,0.5818537456123017,0.7175137885650649,0.05504435386547121,0.5517248847163504,0.27777770495348986,0.0,0.708661313727387,0.6880739050507507,0.6788991069212607,0.0371746278826137,1.0,1
0.46296249724365035,0.4736839963663479,0.46153632714170695,0.40000078561846825,0.13333335306807084,0.0,0.0,0.2133329054235275,0.19117641328447793,0.0,0.10650889084761117,0.4745768792284566,0.19266012003069918,0.3103452863257581,0.11111114752325507,0.0,0.6377952339492438,0.5871566011688042,0.5871560704535471,0.0371746278826137,1.0,0
0.44444401922246335,0.15789461798332305,0.9376261355718368,0.40000078561846825,0.2666668245445667,0.0,0.1999993864546411,0.14666608593193023,0.25000006494425836,0.0,0.17357001556370127,0.5423734819373099,0.0825678867708596,0.3103452863257581,0.3333332787151174,0.0,0.5748031343716745,0.4678905014985587,0.4770643736039424,0.13382889736912268,1.0,0
0.40740688094209754,0.0,0.0,0.0,0.0,0.0,0.0,0.9066659942369719,0.04411754391206028,0.0,0.1341223604428883,0.07344584274213072,0.5871554134496215,0.06896599731765385,0.0,0.0,0.5196850149946792,0.4678905014985587,0.440367185561031,0.003717430471209548,1.0,2
0.40740688094209754,0.0,0.0,0.20000078561846832,0.0,0.0,0.0,0.9866652606773046,0.014705977859203431,0.8681308684229944,0.05719926644124092,0.07344584274213072,0.5871554134496215,0.06896599731765385,0.0,0.0,0.535433104382316,0.48623915422636466,0.4770643736039424,0.0,1.0,2
0.33333278661935767,0.0,0.0,0.0,0.0,0.0,0.0,0.9866652606773046,0.02941195571840689,0.15384590502972306,0.09467459431136727,0.11864328442959578,0.6605498740301406,0.20689644504052138,0.055554918343036275,0.0,0.5196850149946792,0.48623915422636466,0.4587158459429221,0.0,0.0,2
