@relation yeast
@attribute f1 real [-2.84139, 3.6408]
@attribute f2 real [-2.98515, 4.03526]
@attribute f3 real [-3.3464, 5.7686]
@attribute f4 real [-1.90511, 5.38896]
@attribute f5 real [-0.0975571, 10.2435]
@attribute f6 real [-0.099098, 10.8677]
@attribute f7 real [-8.64905, 3.98146]
@attribute f8 real [-2.59365, 6.79685]
@attribute clase {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
@inputs f1, f2, f3, f4, f5, f6, f7, f8
@outputs clase
@data
0.581785, 0.888182, -0.346528, -0.95688, -0.0975571, -0.099098, -0.344059, -0.527741, 2
1.01879, 0.968876, -0.115769, -0.810999, -0.0975571, -0.099098, 0.521044, -0.527741, 2
0.581785, -0.483623, 0.80727, -0.95688, -0.0975571, -0.099098, 0.694064, -0.527741, 1
-0.146551, -0.402928, 1.03803, -0.446295, -0.0975571, -0.099098, 1.38615, 0.599119, 1
0.363284, 5.43763E-4, 1.84569, 0.720757, -0.0975571, -0.099098, -0.171039, -0.527741, 2
-0.729219, -0.645011, 0.80727, 0.647816, -0.0975571, -0.099098, 0.521044, -0.246026, 0
-0.292218, -0.483623, 0.230371, -1.10276, -0.0975571, -0.099098, 0.00198204, -0.527741, 0
-0.874886, 0.888182, 1.26879, -1.02982, -0.0975571, -0.099098, 0.521044, 1.81989, 0
1.74712, 1.37235, -0.346528, 0.574875, -0.0975571, -0.099098, -1.38218, -0.527741, 6
-0.729219, -0.402928, 0.80727, -0.592176, -0.0975571, -0.099098, 1.04011, -0.152121, 0
0.654619, 0.242627, -0.808048, 1.30428, -0.0975571, -0.099098, 0.00198204, -0.527741, 2
2.11129, 0.565405, -1.03881, 0.137231, -0.0975571, -0.099098, 1.55917, -0.527741, 4
-0.656386, 0.323321, -1.26957, -0.446295, -0.0975571, -0.099098, 0.175003, -0.527741, 3
0.436118, -0.160845, 0.92265, 0.0642901, -0.0975571, -0.099098, 0.175003, -0.527741, 0
1.01879, 0.726793, 0.69189, -0.227473, -0.0975571, -0.099098, -0.6901, -0.527741, 0
-0.874886, -0.0801506, 0.345751, -0.519236, -0.0975571, -0.099098, 0.00198204, -0.527741, 0
-0.365051, 0.646099, -0.231148, 2.98192, -0.0975571, -0.099098, 0.348023, -0.527741, 2
-0.510719, -1.20987, 0.230371, 1.88781, -0.0975571, -0.099098, 0.694064, -0.527741, 2
1.23729, 0.968876, -1.15419, 1.23134, -0.0975571, 10.8677, 0.00198204, -0.527741, 2
2.18412, 1.04957, -0.577288, 0.210172, -0.0975571, -0.099098, 0.175003, -0.527741, 6
-0.583552, -0.241539, 0.230371, 1.08546, -0.0975571, -0.099098, 0.521044, 0.411309, 0
-0.292218, -0.967789, -0.346528, -0.300414, -0.0975571, -0.099098, 0.348023, -0.0582161, 2
2.03846, 2.0179, -1.15419, 0.137231, -0.0975571, -0.099098, 0.521044, -0.527741, 2
-1.02055, 0.646099, -1.73109, -0.154532, -0.0975571, -0.099098, -1.03614, -0.527741, 3
-0.146551, -2.1782, 0.80727, 0.0642901, -0.0975571, -0.099098, -0.344059, 1.81989, 1
-0.437885, 0.726793, -1.61571, -0.738058, -0.0975571, -0.099098, 0.348023, -0.527741, 3
-1.45756, 0.48471, 0.57651, -0.592176, -0.0975571, -0.099098, 0.00198204, -0.527741, 0
-1.67606, 0.807488, -0.231148, -0.227473, -0.0975571, -0.099098, 0.867085, -0.527741, 0
-0.365051, -0.402928, -3.88746E-4, 2.47133, -0.0975571, -0.099098, -0.171039, -0.527741, 2
-0.219384, -0.725706, 1.84569, -0.00865065, -0.0975571, -0.099098, 0.521044, -0.527741, 2
0.363284, 0.242627, 0.57651, 1.45016, -0.0975571, -0.099098, 0.348023, -0.527741, 2
1.23729, 0.968876, 0.461131, 1.23134, -0.0975571, -0.099098, 0.521044, -0.527741, 2
0.217617, 0.0812382, 0.57651, -1.54041, -0.0975571, -0.099098, -0.863121, -0.246026, 1
0.87312, 0.0812382, 0.230371, 1.1584, -0.0975571, -0.099098, 0.694064, -0.0582161, 1
-0.802053, -0.241539, 0.69189, -0.738058, -0.0975571, -0.099098, -0.51708, -0.527741, 0
0.581785, -0.160845, 0.114991, 1.5231, -0.0975571, -0.099098, 0.867085, -0.527741, 1
-0.94772, -0.322234, -1.15419, 0.0642901, -0.0975571, -0.099098, -0.863121, -0.527741, 1
-0.510719, 0.565405, 0.345751, -0.738058, -0.0975571, -0.099098, 0.694064, -0.527741, 0
-1.60322, -1.04848, 1.26879, -1.24864, -0.0975571, -0.099098, 0.348023, 2.57113, 1
-0.802053, 0.404016, -0.231148, 0.356053, -0.0975571, -0.099098, 0.694064, 0.129594, 0
