@relation yeast
@attribute f1 real [-2.84139, 3.6408]
@attribute f2 real [-2.98515, 4.03526]
@attribute f3 real [-3.3464, 5.7686]
@attribute f4 real [-1.90511, 5.38896]
@attribute f5 real [-0.0975571, 10.2435]
@attribute f6 real [-0.099098, 10.8677]
@attribute f7 real [-8.64905, 3.98146]
@attribute f8 real [-2.59365, 6.79685]
@attribute clase {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
@inputs f1, f2, f3, f4, f5, f6, f7, f8
@outputs clase
@data
-0.583552, -0.483623, -0.231148, 2.03369, -0.0975571, -0.099098, -0.344059, -0.527741, 2
0.581785, -0.241539, 0.461131, -1.10276, -0.0975571, -0.099098, 0.175003, -0.152121, 1
-0.510719, 0.242627, 0.230371, -0.95688, -0.0975571, -0.099098, 0.867085, -0.527741, 0
-0.292218, 0.242627, 0.230371, -0.810999, -0.0975571, -0.099098, 1.38615, -0.527741, 0
0.945953, 1.37235, 0.80727, -0.154532, -0.0975571, -0.099098, -0.171039, -0.527741, 2
0.0719502, 0.0812382, -0.808048, 4.44073, -0.0975571, -0.099098, 0.348023, -0.527741, 2
-1.23905, 0.404016, 0.114991, 1.23134, -0.0975571, -0.099098, 0.175003, -0.527741, 1
0.508952, 0.242627, 0.345751, 0.574875, -0.0975571, -0.099098, 0.521044, -0.527741, 2
2.62113, 1.45304, -1.26957, -0.154532, -0.0975571, -0.099098, 0.694064, -0.527741, 4
-0.94772, -1.12918, 0.69189, -0.592176, -0.0975571, -0.099098, -0.344059, -0.152121, 7
1.74712, 2.0179, 0.92265, 1.5231, -0.0975571, -0.099098, -1.72822, 0.693024, 4
1.01879, 0.48471, 0.69189, -0.300414, -0.0975571, -0.099098, -0.863121, -0.527741, 0
0.217617, -0.483623, 0.114991, 0.501934, -0.0975571, -0.099098, 0.867085, -0.527741, 0
-0.656386, -0.322234, 1.03803, -0.519236, -0.0975571, -0.099098, 1.38615, -0.0582161, 1
-0.219384, -0.887095, 1.03803, -0.810999, -0.0975571, -0.099098, 1.21313, -0.527741, 0
0.581785, 0.0812382, -0.115769, 0.0642901, -0.0975571, -0.099098, 1.21313, 0.129594, 0
0.727452, 5.43763E-4, -0.692668, 2.54427, -0.0975571, -0.099098, -0.51708, -0.527741, 2
-8.83426E-4, 0.323321, 0.345751, 2.03369, -0.0975571, -0.099098, 0.175003, -0.0582161, 2
-0.146551, -0.402928, 0.57651, 1.74193, -0.0975571, -0.099098, 0.521044, -0.527741, 2
-8.83426E-4, 0.646099, -0.461908, 1.45016, -0.0975571, -0.099098, -0.6901, -0.527741, 2
-1.60322, 0.646099, -3.3464, -0.95688, -0.0975571, -0.099098, 0.175003, -0.527741, 3
-1.02055, -0.322234, 1.38417, 1.45016, -0.0975571, -0.099098, 0.175003, 0.505214, 0
-1.23905, -0.564317, 1.61493, -0.738058, -0.0975571, -0.099098, 0.348023, 2.28941, 1
