@relation statlog-vehicle
@attribute f1 real [-2.51121, 3.07506]
@attribute f2 real [-1.92252, 2.29151]
@attribute f3 real [-2.66865, 1.89654]
@attribute f4 real [-1.94015, 4.90136]
@attribute f5 real [-1.86275, 9.67339]
@attribute f6 real [-1.42731, 10.0914]
@attribute f7 real [-1.70971, 2.89249]
@attribute f8 real [-1.91176, 2.56878]
@attribute f9 real [-1.38216, 3.24723]
@attribute f10 real [-2.06665, 2.75573]
@attribute f11 real [-1.86735, 4.1846]
@attribute f12 real [-1.44834, 3.27172]
@attribute f13 real [-2.01875, 2.86657]
@attribute f14 real [-1.79808, 8.35288]
@attribute f15 real [-1.29659, 3.17646]
@attribute f16 real [-1.4107, 3.17993]
@attribute f17 real [-2.09811, 2.7689]
@attribute f18 real [-1.96704, 2.06587]
@attribute clase {0, 1, 2, 3}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18
@outputs clase
@data
1.25345, 0.832805, 1.51611, 1.19679, 0.545894, 0.311358, 1.14787, -1.14366, 0.932534, 0.688993, 1.09492, 1.10411, 1.39175, 0.0718348, 1.5499, -0.403, -0.151303, 0.0494182, 2
-1.05392, -0.139663, -0.766486, 1.07729, 5.23641, 9.43938, -0.596759, 0.520535, -0.610593, -0.275483, 1.66826, -0.650346, 0.408545, 7.28436, 0.533295, -0.179067, -1.44917, -1.69818, 0
-0.568159, -1.43629, -1.97119, -1.79077, -1.2289, -0.557978, -1.52923, 2.05672, -1.38216, -1.30885, -1.64439, -1.32383, -1.52715, 1.00679, -0.889946, 0.156833, -1.28694, -1.42932, 3
0.646248, -0.625897, -0.322648, 0.838281, 0.926206, -0.557978, 0.245473, -0.631603, 0.16097, -0.619939, 0.426016, 0.255181, -0.728291, -0.0617305, -0.483306, -0.291034, 1.47103, 0.452709, 0
0.646248, 1.31904, 1.4527, 1.49554, 0.545894, 0.528691, 1.05763, -1.14366, 0.932534, 1.17123, 1.03121, 1.0362, 1.51465, -0.595992, -1.29659, -0.7389, 0.335398, 0.72157, 2
-0.81104, -1.11213, 0.184595, 0.24077, -0.0879604, -0.12331, -0.145563, -0.119542, -0.224811, -1.30885, -0.0836219, -0.214561, -1.37352, -1.26382, -1.09327, 1.38846, 1.47103, 1.25929, 1
0.767689, 0.184493, 0.501622, 0.0913924, 0.672665, 0.0940239, -0.356121, 0.264505, -0.224811, 0.137864, -0.59326, -0.435283, 0.285643, -0.729557, 2.15986, -0.626933, 0.497632, 0.58714, 3
0.160485, 0.508649, 1.3893, 1.34617, 0.672665, 0.0940239, 1.08771, -1.14366, 0.932534, 0.206755, 1.22233, 1.0645, 0.838698, 0.2054, -0.279986, -0.403, -0.47577, -0.353873, 1
0.0390448, 0.670727, 0.311406, -0.954252, -0.975356, 0.528691, -0.326042, 0.264505, -0.224811, 0.964558, -0.338441, -0.418305, 0.347094, 0.338965, -0.279986, -0.850866, -0.962471, -0.219442, 3
3.07506, 1.48112, 1.51611, 1.52542, 0.419123, 0.746025, 1.32834, -1.27168, 1.31832, 1.30901, 1.09492, 1.3305, 1.76046, -0.863122, 2.76982, -1.29873, 0.497632, 0.856, 2
-0.568159, 0.346571, -0.0690264, -0.655496, 0.292352, 0.528691, -0.386201, 0.39252, -0.224811, 1.03345, -0.59326, -0.497538, 0.408545, 0.472531, -0.0766656, 0.044866, -0.800238, -0.353873, 3
0.889129, -0.463819, -1.27373, 0.181019, 0.672665, -0.557978, -0.596759, 0.264505, -0.610593, -0.619939, -0.625112, -0.559793, -0.298137, -0.996688, 0.126654, -0.179067, 2.11997, 1.79701, 0
0.0390448, -1.43629, -1.02011, -0.535994, -0.0879604, -0.12331, -1.07803, 1.16061, -0.996375, -0.895504, -1.1029, -0.989919, -1.7115, -1.39738, 0.533295, -1.0748, 1.95773, 1.66258, 3
0.403367, -0.139663, 0.882054, 0.77853, 0.165581, 0.0940239, 0.486111, -0.631603, 0.546752, -0.275483, 0.426016, 0.407989, -0.298137, -0.863122, -0.483306, -0.514967, 0.335398, 0.452709, 2
-0.568159, 0.346571, 0.12119, -1.07375, -0.848585, 0.528691, -0.356121, 0.39252, -0.224811, 0.826775, -0.625112, -0.486219, 0.0398412, 0.2054, -0.279986, -0.403, -1.1247, -0.488303, 3
1.61777, 1.31904, 1.32589, 1.55529, 0.545894, 0.528691, 1.20802, -1.14366, 1.31832, 1.03345, 1.06306, 1.20599, 1.14595, -0.863122, -1.29659, -1.29873, 0.335398, 0.72157, 1
-0.568159, -0.625897, -0.449459, -0.774999, -0.721814, -0.340644, -0.686998, 0.648551, -0.610593, -0.757721, -0.59326, -0.695622, -0.574664, 0.472531, 2.36318, -0.850866, -0.800238, -1.02602, 1
0.524807, 0.670727, 0.12119, 1.49554, 1.56006, -0.340644, 0.63651, -0.887634, 0.546752, 0.413428, 0.61713, 0.668328, 1.05378, 0.2054, -0.483306, -0.626933, 0.984333, -0.0850121, 0
-2.51121, -1.27421, -1.84438, -1.73102, -0.975356, -0.557978, -1.28859, 1.80069, -0.996375, -1.37774, -1.70809, -1.20498, -0.851192, 1.27392, -1.09327, 0.268799, -2.09811, -1.56375, 1
-0.568159, -0.463819, 0.438217, -0.655496, -0.0879604, 0.528691, -0.5366, 0.39252, -0.610593, -0.206592, -0.59326, -0.576772, -0.359587, -0.0617305, 0.939935, 1.16453, -0.313537, 0.452709, 3
0.889129, 1.31904, 1.32589, 1.01753, 0.165581, 0.0940239, 0.786909, -0.887634, 0.546752, 0.964558, 0.680835, 0.741902, 1.0845, -0.595992, -0.279986, -0.850866, 0.335398, 0.318279, 1
0.646248, 0.994884, 0.628433, 1.01753, 0.419123, -0.775311, 1.20802, -1.27168, 1.31832, 0.757884, 1.38159, 1.30786, 1.2074, 0.739661, -0.279986, -0.179067, 0.335398, -0.891594, 0
-0.932481, -1.27421, -1.40054, -1.61151, -0.975356, -0.775311, -1.49915, 1.9287, -1.38216, -1.10218, -1.51698, -1.30685, -1.40425, -0.0617305, -0.889946, -0.514967, -0.47577, -0.757164, 3
-1.66112, -1.27421, -1.59076, -1.58164, -0.848585, -0.557978, -1.31867, 1.67267, -0.996375, -1.58442, -1.48513, -1.19366, -1.31207, 1.14036, 0.329975, -0.850866, -1.77364, -1.56375, 1
-0.568159, -0.463819, -0.132432, -0.535994, 0.0388104, -0.557978, -0.747158, 0.648551, -0.610593, -0.619939, -0.720669, -0.746558, -0.144511, 0.2054, 2.15986, 0.044866, -0.638004, -0.891594, 2
-0.932481, -0.301741, -0.893296, -0.506119, 0.0388104, -0.340644, -0.566679, 0.39252, -0.610593, -0.413265, -0.306588, -0.582432, -0.328862, 0.338965, -0.483306, -0.403, -0.151303, -0.488303, 0
0.160485, 0.184493, 1.4527, 1.49554, 0.799435, 0.0940239, 0.967387, -1.01565, 0.932534, 8.14316E-5, 1.09492, 0.917348, 0.807973, -0.462426, -0.279986, 2.84403, 0.335398, 0.856, 1
0.160485, -0.463819, 0.184595, 0.151143, 0.545894, 0.0940239, -0.47644, 0.39252, -0.610593, -0.275483, -0.656965, -0.525836, -0.759016, -0.996688, 0.939935, -0.850866, 1.14657, 1.12486, 3
1.01057, 0.0224151, 0.0577843, 0.868157, 0.419123, -0.775311, 0.756829, -1.01565, 0.546752, -0.137701, 1.15862, 0.7702, -0.236686, 0.873227, -1.29659, 1.6124, 0.659865, -0.622733, 0
0.646248, 0.508649, -0.195837, 0.898032, 0.799435, -0.557978, 0.486111, -0.759619, 0.546752, 0.344537, 0.426016, 0.475904, -0.113785, 0.2054, -0.279986, -0.514967, 0.984333, -0.0850121, 0
-0.0823959, -0.301741, 0.184595, -1.07375, -0.975356, 0.311358, -0.416281, 0.39252, -0.610593, 0.344537, -0.46585, -0.503198, -0.298137, 0.338965, 1.14325, 0.044866, -0.800238, 0.0494182, 3
