@relation statlog-vehicle
@attribute f1 real [-2.51121, 3.07506]
@attribute f2 real [-1.92252, 2.29151]
@attribute f3 real [-2.66865, 1.89654]
@attribute f4 real [-1.94015, 4.90136]
@attribute f5 real [-1.86275, 9.67339]
@attribute f6 real [-1.42731, 10.0914]
@attribute f7 real [-1.70971, 2.89249]
@attribute f8 real [-1.91176, 2.56878]
@attribute f9 real [-1.38216, 3.24723]
@attribute f10 real [-2.06665, 2.75573]
@attribute f11 real [-1.86735, 4.1846]
@attribute f12 real [-1.44834, 3.27172]
@attribute f13 real [-2.01875, 2.86657]
@attribute f14 real [-1.79808, 8.35288]
@attribute f15 real [-1.29659, 3.17646]
@attribute f16 real [-1.4107, 3.17993]
@attribute f17 real [-2.09811, 2.7689]
@attribute f18 real [-1.96704, 2.06587]
@attribute clase {0, 1, 2, 3}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18
@outputs clase
@data
-0.446718, -0.301741, -1.02011, -0.356741, 0.419123, 0.0940239, -0.957716, 0.904582, -0.996375, -0.137701, -0.848079, -0.899366, -0.328862, -0.729557, -0.686626, -1.0748, 0.659865, 0.856, 3
-0.932481, -1.43629, -0.766486, -0.774999, -0.0879604, 0.0940239, -1.07803, 1.16061, -0.996375, -1.23996, -1.13475, -0.984259, -1.4657, -0.863122, -0.889946, -0.291034, 0.822099, 0.856, 3
-0.568159, -0.463819, 0.184595, -0.745123, -0.468273, 0.311358, -0.50652, 0.39252, -0.610593, -0.275483, -0.497703, -0.537155, -0.421038, -0.0617305, 0.329975, 0.044866, -0.313537, 0.183849, 3
-0.0823959, -1.59837, -1.02011, -0.446368, -0.341502, -0.557978, -0.807317, 0.648551, -0.996375, -1.37774, -0.848079, -0.769197, -1.68077, -1.13025, -0.279986, 0.044866, 1.3088, 0.856, 1
0.889129, 0.508649, 1.57951, 1.58517, 0.799435, 0.311358, 1.17795, -1.14366, 1.31832, 0.413428, 1.38159, 1.13807, 0.900149, -0.328861, -0.279986, 2.84403, 0.173164, 0.856, 1
-1.41824, -0.139663, -0.639675, -1.52189, -1.2289, -0.340644, -0.50652, 0.39252, -0.610593, -0.0688097, -0.46585, -0.565453, 0.0705665, 1.27392, -0.889946, -1.18677, -1.44917, -1.42932, 0
-0.446718, 0.508649, 0.248, 4.09472, 8.15214, 8.78738, -0.47644, 0.39252, -0.610593, 0.551211, 2.65568, -0.531496, 0.777248, 6.08227, -1.29659, 0.268799, -0.638004, -0.219442, 3
-0.325277, -0.301741, -0.766486, -1.07375, -0.848585, -0.12331, -1.16827, 1.28863, -0.996375, -0.137701, -0.943636, -1.05783, -0.574664, -0.328861, -1.09327, -0.514967, 0.173164, -0.219442, 3
-1.05392, -0.463819, -1.02011, -1.40239, -0.975356, -0.557978, -0.626839, 0.648551, -0.610593, -0.482157, -0.529555, -0.695622, -0.0216094, 2.07531, -0.0766656, 0.156833, -1.44917, -1.83261, 0
-0.325277, 0.0224151, -0.195837, 0.210895, -0.341502, 0.0940239, -0.175643, -0.119542, -0.224811, 8.14316E-5, -0.147327, -0.203242, 0.132017, -1.39738, -1.29659, -0.291034, 1.63327, 1.66258, 2
