@relation statlog-vehicle
@attribute f1 real [-2.51121, 3.07506]
@attribute f2 real [-1.92252, 2.29151]
@attribute f3 real [-2.66865, 1.89654]
@attribute f4 real [-1.94015, 4.90136]
@attribute f5 real [-1.86275, 9.67339]
@attribute f6 real [-1.42731, 10.0914]
@attribute f7 real [-1.70971, 2.89249]
@attribute f8 real [-1.91176, 2.56878]
@attribute f9 real [-1.38216, 3.24723]
@attribute f10 real [-2.06665, 2.75573]
@attribute f11 real [-1.86735, 4.1846]
@attribute f12 real [-1.44834, 3.27172]
@attribute f13 real [-2.01875, 2.86657]
@attribute f14 real [-1.79808, 8.35288]
@attribute f15 real [-1.29659, 3.17646]
@attribute f16 real [-1.4107, 3.17993]
@attribute f17 real [-2.09811, 2.7689]
@attribute f18 real [-1.96704, 2.06587]
@attribute clase {0, 1, 2, 3}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18
@outputs clase
@data
0.160485, 0.508649, 0.0577843, 0.270646, 1.30652, 0.311358, -0.205723, 0.136489, -0.224811, 0.757884, -0.402146, -0.344731, 0.285643, -0.328861, -0.0766656, 0.380766, -0.313537, 0.183849, 3
-0.325277, -0.625897, 0.12119, -0.83475, -0.595044, 0.0940239, -0.596759, 0.520535, -0.610593, -0.344374, -0.59326, -0.622048, -0.513214, -0.0617305, 0.533295, 0.156833, 0.0109306, 0.452709, 3
-0.0823959, -0.625897, -0.00562104, -0.29699, 0.165581, 0.0940239, -0.747158, 0.648551, -0.610593, -0.344374, -0.911784, -0.740899, -1.4657, -1.26382, -0.0766656, -0.291034, 1.63327, 1.52815, 3
-0.446718, -1.76044, -1.02011, -0.984128, -0.848585, -0.557978, -1.37883, 1.67267, -1.38216, -2.06665, -1.29401, -1.22196, -1.74223, -0.996688, -0.279986, 1.50043, 1.14657, 0.856, 2
0.0390448, -0.301741, -1.14692, 0.121268, 0.926206, -0.340644, -0.566679, 0.264505, -0.610593, -0.413265, -0.625112, -0.542815, 0.0705665, -0.595992, 0.533295, -1.29873, 1.63327, 1.39372, 0
-1.2968, -1.43629, -1.78097, -1.49201, -0.595044, -0.557978, -1.22843, 1.54466, -0.996375, -1.58442, -1.45327, -1.14273, -1.09699, 1.27392, -0.0766656, -1.0748, -1.61141, -1.69818, 2
1.61777, 1.48112, 1.00887, 1.01753, 0.419123, 0.528691, 1.47874, -1.27168, 1.7041, 1.30901, 1.28603, 1.44935, 1.26885, -0.0617305, -1.09327, 1.72436, -0.313537, 0.452709, 2
1.01057, 0.0224151, 0.184595, 0.718779, 0.292352, -0.557978, 0.696669, -1.01565, 0.546752, -0.137701, 0.903802, 0.736243, -0.359587, 0.472531, -0.0766656, -0.626933, 0.984333, -0.353873, 0
-1.66112, -1.11213, -1.21032, -1.19326, -0.848585, -0.340644, -0.686998, 0.648551, -0.610593, -1.23996, -0.656965, -0.712601, -0.513214, 1.40749, 0.533295, 0.828632, -1.44917, -1.42932, 2
-0.689599, -0.463819, -0.322648, -0.535994, -0.468273, -0.12331, -0.867477, 0.776566, -0.996375, -0.413265, -0.752522, -0.831452, -0.513214, -1.13025, 0.736615, -0.179067, 1.47103, 1.25929, 2
