@relation pittsburg-bridges-type
@attribute f1 real [-2.17116, 1.82835]
@attribute f2 real [-1.8346, 1.91747]
@attribute f3 real [-1.76219, 1.35629]
@attribute f4 real [-4.23494, 0.651529]
@attribute f5 real [-1.55201, 1.30695]
@attribute f6 real [-1.65273, 2.64983]
@attribute f7 real [-3.46688, 0.577813]
@attribute clase {0, 1, 2, 3, 4, 5}
@inputs f1, f2, f3, f4, f5, f6, f7
@outputs clase
@data
-0.837993, 0.257903, -1.76219, 0.651529, 0.353966, -0.218542, -1.44453, 0
-0.837993, 0.546524, -1.76219, 0.651529, -1.55201, -0.218542, -1.44453, 0
-0.837993, 0.257903, -1.76219, 0.651529, 0.353966, -0.218542, -1.44453, 0
0.495178, -0.968734, -0.722695, -0.977293, 0.353966, -0.218542, 0.577813, 2
1.82835, 1.41239, 0.316798, 0.651529, -1.55201, -0.218542, 0.577813, 2
-0.837993, 0.113593, 0.316798, -2.60612, 0.353966, -0.935635, -1.44453, 0
0.495178, -0.247183, 0.316798, 0.651529, -1.55201, -0.218542, 0.577813, 2
1.82835, 1.62885, 0.316798, 0.651529, -1.55201, -0.218542, 0.577813, 1
-0.837993, 0.835144, 0.316798, -0.977293, 1.30695, -0.218542, 0.577813, 2
0.495178, -0.752269, 0.316798, -0.977293, 1.30695, -0.218542, 0.577813, 2
0.495178, -1.40166, 0.316798, -0.977293, 0.353966, -0.218542, 0.577813, 2
-0.837993, 0.185748, 0.316798, -0.977293, -0.59902, 1.21564, 0.577813, 2
-2.17116, -1.8346, 0.316798, 0.651529, 0.353966, -1.65273, 0.577813, 2
1.82835, 1.70101, 0.316798, -0.977293, 0.353966, -0.218542, 0.577813, 4
0.495178, -1.11304, 0.316798, -0.977293, 1.30695, -1.65273, 0.577813, 2
-0.837993, 0.835144, 0.316798, -0.977293, 1.30695, -0.218542, -1.44453, 5
-0.837993, 0.402213, 0.316798, -0.977293, 1.30695, -0.218542, 0.577813, 2
-0.837993, 0.257903, 0.316798, 0.651529, -0.59902, 1.21564, 0.577813, 3
-0.837993, 0.113593, 0.316798, 0.651529, -0.59902, 1.21564, 0.577813, 1
0.495178, -0.391493, 0.316798, 0.651529, 1.30695, -0.218542, 0.577813, 4
0.495178, -1.04089, 0.316798, 0.651529, 0.353966, 1.21564, -1.44453, 5
-2.17116, 1.91747, 1.35629, 0.651529, -1.55201, -1.65273, 0.577813, 3
0.495178, -0.175028, 1.35629, 0.651529, 0.353966, -0.218542, 0.577813, 2
-0.837993, 0.835144, 1.35629, 0.651529, 1.30695, 1.21564, -1.44453, 5
0.495178, -1.76244, 1.35629, 0.651529, 0.353966, 2.64983, 0.577813, 3
0.495178, -1.32951, 1.35629, 0.651529, -0.59902, 2.64983, 0.577813, 3
