@relation twonorm
@attribute f1 real [-3.92819, 3.29556]
@attribute f2 real [-3.59169, 3.92282]
@attribute f3 real [-4.10306, 4.0739]
@attribute f4 real [-3.58913, 3.91046]
@attribute f5 real [-3.5751, 5.13502]
@attribute f6 real [-3.67089, 3.63621]
@attribute f7 real [-3.37608, 4.00822]
@attribute f8 real [-4.1779, 3.51879]
@attribute f9 real [-3.49258, 3.87505]
@attribute f10 real [-3.8336, 3.76606]
@attribute f11 real [-3.54722, 3.71819]
@attribute f12 real [-3.5548, 3.97594]
@attribute f13 real [-3.66768, 3.49084]
@attribute f14 real [-3.50284, 3.74389]
@attribute f15 real [-3.40202, 3.27723]
@attribute f16 real [-3.41115, 3.94795]
@attribute f17 real [-3.61461, 3.39206]
@attribute f18 real [-3.67506, 3.67115]
@attribute f19 real [-3.78069, 3.96626]
@attribute f20 real [-3.47346, 3.90706]
@attribute clase {0, 1}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20
@outputs clase
@data
-1.15483, 0.985937, -1.33123, -1.57451, 0.402533, -0.894055, -0.527853, 0.0740137, 0.0867576, -1.77972, 1.69058, -0.825328, 0.913728, -1.5987, -0.613649, 0.574433, -0.637778, -0.820884, 0.0686583, 1.00433, 1
-0.101249, -0.663044, -1.56272, -0.17363, -1.22668, -1.46988, -0.670025, 0.0351617, -0.65817, -0.932206, -0.708837, -0.0516584, 0.97719, -1.45505, -0.972945, 1.18492, -0.0723894, -0.539193, -0.489963, 0.18673, 1
-1.24425, 0.631369, -0.33807, -1.64115, 0.522749, -0.206788, -2.20415, -0.00369018, -0.0168948, -1.09516, -0.304312, -1.27308, -0.823188, -0.453912, -0.669875, -0.128442, -0.192852, -1.08964, 0.490973, 0.15176, 1
-1.30848, 0.475663, 0.355302, -0.540786, -0.0587222, -1.77543, -1.99243, -1.30769, -1.0663, 1.18278, -0.832651, -0.794478, 0.107991, 0.0015866, -0.345144, 0.743272, -1.43111, -0.927626, 1.58345, -0.487413, 1
0.310145, -0.195203, -0.0332181, 0.20724, -2.34858, 0.150274, 0.708938, 0.80609, 0.016895, -1.11424, -0.599526, 0.846895, 1.03009, -0.12117, -0.674023, 0.536718, -0.127959, -1.34401, 0.848252, -0.634527, 0
-0.342105, -0.0114496, 0.232975, -1.23892, 1.66334, 0.364291, -0.648014, -0.166759, 0.0483103, -0.405548, -0.105539, -0.397406, -0.542565, 0.387211, -0.475202, -1.08244, -0.00731397, -0.0887955, -1.88413, -0.338102, 1
0.818988, 1.24496, 0.773552, 0.86083, -0.0549825, 0.975653, 1.59526, 0.890542, -0.309678, 1.81018, -0.0524246, 1.77176, 0.478294, 0.393935, -0.818829, -0.0736757, 0.571876, -0.335388, -0.86091, 0.753582, 0
1.11189, 1.56633, 0.602533, 0.936673, 0.0634096, 1.20602, -0.222218, 1.4321, -0.065479, 0.427105, 1.29249, 0.834666, -2.1961, -0.79983, -0.147337, 1.58218, 0.537419, -0.135473, 1.26607, -0.413719, 0
0.1385, -0.180546, -0.246485, -0.866063, -0.193988, -1.21531, -0.692127, 0.357195, -0.281186, -0.271865, 0.536824, 0.261849, -1.26103, -1.0309, -0.0509224, -1.72796, -1.0934, -1.55749, -0.309718, -1.53781, 1
-0.195746, 1.95093, -1.27214, 0.041656, 0.127531, -2.48581, -0.892936, -0.633347, -0.406847, -0.111298, -1.13004, -0.357105, 0.917526, -0.344603, 0.350314, -0.971057, 0.824592, 0.526238, 0.610219, -1.02634, 1
-0.886938, -2.66976, -1.72223, -0.371981, -2.20009, -0.0668495, 0.735731, -0.964044, -0.175707, 0.140012, 0.981593, -2.18932, -2.3637, -1.37527, 0.132505, -0.835301, -0.508633, -0.268448, -0.273394, -0.947522, 1
1.53177, -0.355704, -0.18951, -0.208054, 0.30065, 1.09001, -0.58225, 0.840929, 2.17076, 0.399304, 0.914701, 1.50393, 0.386853, 0.407928, 1.00872, 1.27462, 1.55843, -1.43348, 1.53346, 2.9787, 0
-0.323741, -0.165708, -0.582448, -0.72938, 1.88617, 1.18346, -0.247026, -0.627966, 0.058082, 1.28673, 0.0802719, -0.108542, 0.202211, 0.503517, -0.289563, -0.293573, -0.538977, -0.272157, -0.714146, 1.41189, 0
0.243794, -1.00612, -0.963236, 0.807998, 0.107282, -0.449944, -0.503947, 0.210087, 0.718991, -0.402153, -0.07019, -1.25455, 0.00404256, -1.83313, 0.427741, 0.00694411, -0.708794, -0.335569, -0.687178, -1.47116, 1
-1.71443, -0.752795, -0.777398, -0.0976036, -0.693461, -1.74273, 2.04487, 0.894282, 0.348491, 0.754477, 0.815722, -2.93585, 0.0146968, -0.464907, -1.86824, -0.27819, -1.48358, -1.96583, -0.576829, -1.08209, 1
-0.0742101, 2.18273, 0.459496, 0.82024, 1.11289, 1.80779, -0.586219, 0.379722, 1.0157, -0.910369, 2.37581, 2.32345, 1.60848, -0.324795, 0.966133, 0.0499413, 0.39502, -1.08439, -0.793123, -0.028036, 0
-1.03394, -1.82745, -1.51661, 0.424091, -0.887649, 0.581871, -0.853424, 1.20792, 0.0588126, 1.29086, -0.966979, 0.457791, 0.0925189, -0.161968, -0.256656, -0.00992118, 1.38322, -0.270619, -0.383926, -0.223853, 1
