@relation pendigits
@attribute f1 real [-1.12191, 1.87911]
@attribute f2 real [-5.02595, 0.909323]
@attribute f3 real [-1.52367, 2.28498]
@attribute f4 real [-4.22075, 0.871269]
@attribute f5 real [-1.4567, 1.4064]
@attribute f6 real [-2.37585, 1.27681]
@attribute f7 real [-1.6777, 1.58175]
@attribute f8 real [-1.45468, 1.80696]
@attribute f9 real [-1.69624, 1.27285]
@attribute f10 real [-1.24068, 2.40098]
@attribute f11 real [-1.65408, 1.0391]
@attribute f12 real [-1.30136, 2.33555]
@attribute f13 real [-2.42037, 2.00445]
@attribute f14 real [-1.07757, 1.93234]
@attribute f15 real [-1.12718, 1.28062]
@attribute f16 real [-0.797669, 1.99476]
@attribute clase {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16
@outputs clase
@data
-1.12191, -1.04932, 0.342565, 0.00562609, 1.4064, 1.27681, 0.962454, 1.15463, 0.0852138, 0.944315, -0.57681, 0.153402, -0.960176, -0.475589, 0.0044853, -0.797669, 1
1.87911, 0.909323, 1.82794, 0.820349, -0.0537776, 0.327116, -1.12359, 0.0782897, -1.69624, -0.658016, -0.657606, -1.30136, 0.809753, -0.595985, -0.645619, -0.239182, 6
-1.12191, -2.71119, -1.4475, -1.0637, -1.14175, -2.19322, 0.375754, -1.45468, 1.27285, 0.325232, 0.74285, 2.29918, -0.827431, 1.93234, -1.12718, 0.794017, 0
0.318579, 0.671912, 0.837689, -0.910937, 1.06283, -1.38963, -0.993213, -1.45468, -1.07273, -0.0389338, 0.473532, 1.13537, 2.00445, 1.93234, -1.12718, 1.5759, 8
-1.12191, 0.0190318, -0.0763864, 0.871269, 0.862414, 0.838488, 1.15802, 0.176139, 0.797796, -0.803683, -0.0920369, -1.30136, -0.0752113, -0.415391, 1.28062, -0.127485, 7
1.8491, -0.277732, 0.875776, 0.871269, -0.740921, 0.400169, 0.897265, 0.763233, 1.27285, 1.01715, 0.958305, -0.464874, -0.0309631, -1.07757, -1.12718, -0.35088, 9
-0.761788, -0.45579, -0.761943, -1.0637, 0.776521, -0.914787, -0.0479739, -1.45468, -1.66655, -0.6216, -1.65408, 1.02626, -1.40266, 1.87214, 1.28062, 1.99476, 5
-0.791798, 0.909323, -1.52367, -0.707256, -1.02723, -0.805207, 1.15802, 0.0782897, 1.27285, 1.1264, 0.338873, 1.13537, 0.721257, -0.0843007, 0.461966, -0.797669, 4
-0.0415433, 0.434501, -1.25707, 0.00562609, -1.4567, -1.02437, -0.830241, -1.45468, 0.589959, -1.02218, 1.0391, 0.371617, 1.29648, 1.60125, -0.260372, 1.99476, 0
0.258558, 0.909323, -1.14281, 0.00562609, -0.483242, -0.0381496, 1.58175, 1.05678, 0.411814, 1.74548, -0.334424, 0.66257, -1.44691, -0.264895, -1.12718, -0.797669, 4
1.87911, -0.0403209, -0.342992, 0.871269, -1.4567, 0.838488, -1.41694, 0.828466, -1.25088, 0.689399, -1.25011, -0.028444, -2.42037, -0.565886, -1.12718, -0.797669, 1
0.0784974, 0.84997, 0.418738, -0.860017, 0.805152, -1.42616, -0.406513, -1.45468, -1.69624, -0.257434, -1.43863, 1.49906, -0.384949, 1.93234, 1.28062, 1.82722, 5
-1.12191, 0.790618, -0.152559, 0.871269, 0.833783, 0.728908, 0.538726, -0.084792, -0.0335499, -1.24068, -0.980788, -0.464874, -0.207956, 0.0360956, 1.28062, 0.0959092, 7
-1.12191, -5.02595, -0.342992, -3.45695, 0.347056, -1.28005, 1.19061, 0.241371, 1.27285, 1.63623, 0.554327, 2.33555, 0.0575333, 1.39055, 0.774979, 0.989487, 9
0.768732, 0.909323, -2.13455E-4, -0.503576, 0.547473, -0.0746762, 1.58175, 1.05678, 0.649341, 1.45415, -0.172832, 0.444355, -1.13717, -0.385291, -1.12718, -0.797669, 4
-0.791798, 0.434501, 0.60917, 0.871269, 0.919676, 0.619328, 0.0172149, 0.469686, 0.886868, 0.179566, 1.0391, -0.792196, 0.0132851, -1.07757, -1.12718, -0.797669, 3
0.55866, 0.84997, -0.838116, -0.554496, -1.4567, -1.49921, -0.504296, -1.45468, 0.827487, -0.4031, 1.0391, 1.20811, 0.14603, 1.93234, -0.669697, 1.26873, 0
-1.12191, -0.574496, 0.266392, 0.209307, 1.4064, 1.27681, 1.2884, 1.15463, 0.441505, 0.944315, -0.226696, 0.153402, -0.871679, -0.475589, -0.669697, -0.797669, 1
0.108508, 0.671912, -0.876203, -0.350815, -0.0251467, -1.02437, -0.667268, -1.45468, -1.69624, -0.00251719, -1.62715, 1.82638, -0.252204, 1.87214, 1.28062, 1.99476, 5
