@relation plant-shape
@attribute f1 real [-2.10999, 6.13427]
@attribute f2 real [-2.01427, 5.7815]
@attribute f3 real [-2.10311, 5.51776]
@attribute f4 real [-2.23298, 5.27616]
@attribute f5 real [-2.10656, 6.03053]
@attribute f6 real [-2.04281, 6.57572]
@attribute f7 real [-2.08502, 6.69236]
@attribute f8 real [-2.02555, 7.00723]
@attribute f9 real [-1.81649, 7.03289]
@attribute f10 real [-1.59809, 7.23919]
@attribute f11 real [-1.57029, 7.08279]
@attribute f12 real [-1.36963, 7.07023]
@attribute f13 real [-1.35998, 7.08243]
@attribute f14 real [-1.25171, 6.29828]
@attribute f15 real [-1.27168, 5.86017]
@attribute f16 real [-1.25129, 5.25902]
@attribute f17 real [-1.29701, 4.88187]
@attribute f18 real [-1.31992, 5.21408]
@attribute f19 real [-1.37554, 5.16854]
@attribute f20 real [-1.40968, 5.08852]
@attribute f21 real [-1.46053, 5.01359]
@attribute f22 real [-1.6039, 5.72158]
@attribute f23 real [-1.73009, 6.44862]
@attribute f24 real [-1.84889, 6.40895]
@attribute f25 real [-2.00038, 6.1846]
@attribute f26 real [-2.27596, 5.90742]
@attribute f27 real [-2.18072, 5.47721]
@attribute f28 real [-2.27766, 4.84692]
@attribute f29 real [-2.46306, 4.70732]
@attribute f30 real [-2.50708, 4.64418]
@attribute f31 real [-2.45883, 4.96482]
@attribute f32 real [-2.48777, 5.12225]
@attribute f33 real [-2.33225, 4.98977]
@attribute f34 real [-2.48204, 4.80097]
@attribute f35 real [-2.55737, 4.63598]
@attribute f36 real [-2.47919, 4.94337]
@attribute f37 real [-2.37064, 5.69482]
@attribute f38 real [-2.32354, 6.25365]
@attribute f39 real [-2.21595, 6.22315]
@attribute f40 real [-2.0388, 6.40694]
@attribute f41 real [-1.86007, 6.21124]
@attribute f42 real [-1.78521, 6.09223]
@attribute f43 real [-1.7179, 5.92393]
@attribute f44 real [-1.62308, 5.70848]
@attribute f45 real [-1.51792, 5.65506]
@attribute f46 real [-1.42032, 5.34509]
@attribute f47 real [-1.41443, 5.09201]
@attribute f48 real [-1.39673, 5.30768]
@attribute f49 real [-1.44033, 4.85165]
@attribute f50 real [-1.34286, 4.73114]
@attribute f51 real [-1.29663, 5.19767]
@attribute f52 real [-1.31833, 5.20994]
@attribute f53 real [-1.46571, 5.10731]
@attribute f54 real [-1.54622, 5.30702]
@attribute f55 real [-1.61765, 6.03908]
@attribute f56 real [-1.87695, 5.86853]
@attribute f57 real [-2.04038, 5.52882]
@attribute f58 real [-2.20431, 5.09241]
@attribute f59 real [-2.29504, 4.61678]
@attribute f60 real [-2.36691, 4.62263]
@attribute f61 real [-2.25485, 5.15157]
@attribute f62 real [-2.13597, 5.6388]
@attribute f63 real [-2.0637, 6.05405]
@attribute f64 real [-2.11203, 6.38655]
@attribute clase integer [0, 99]
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49, f50, f51, f52, f53, f54, f55, f56, f57, f58, f59, f60, f61, f62, f63, f64
@outputs clase
@data
0.20808247192592175,0.2320212115031613,0.29047641542238617,0.289238727737131,0.2575106702764748,0.24285264424443606,0.2526278912386156,0.23434365721295108,0.2038858767506876,0.169420342005685,0.16465524414428157,0.13864329503096023,0.13424365791284718,0.1328922289963298,0.14138028702230135,0.13961977233034986,0.15722137345279402,0.15214003673094584,0.16500378968472268,0.1821836816349143,0.19803324621724652,0.19672308162741553,0.18678251215656255,0.20660172635943538,0.22954692619896444,0.2765584391779436,0.2817040636307723,0.3360195267650865,0.3679358695076133,0.3856948286036307,0.37710600580576936,0.3886891230246438,0.40729047448654876,0.47755392344648706,0.5047203319732808,0.4598059160181932,0.38866165104036227,0.34386926254402667,0.3110025950634546,0.2799806766488194,0.25957570704136007,0.23893932546614127,0.2263990300752568,0.20337595273038755,0.18730179088746937,0.17346960494633734,0.1742773313824457,0.1561955488999032,0.17234034437490264,0.15889809022061244,0.14054170580355083,0.15830151020101804,0.1795086581206204,0.18721597375839752,0.18391793885901683,0.2183222989408016,0.24680402156106324,0.2888841972831628,0.3269401691594978,0.33852537720651144,0.3024961452361599,0.2695260567193627,0.2397622493917649,0.22115741688611507,1
0.20180804584037862,0.21000170605341098,0.23288823979414425,0.24527975240839828,0.21589941858821765,0.2020211103285595,0.20997222405774843,0.20391175252801466,0.18225378501092732,0.16319602864229718,0.15959924096391112,0.14180898735287079,0.1390799546574971,0.12124665065781545,0.14127456410328315,0.16380110931737507,0.1740729711533482,0.174537802265075,0.1923977090744612,0.21101995937336493,0.21733020086127536,0.22533275635180222,0.21762511447404295,0.24494201873613441,0.269511226661519,0.31474158599502894,0.3522040551428388,0.4184886688057401,0.461943160613524,0.49148401820098836,0.44025957581513137,0.3842121308485391,0.34828462637359636,0.3528447029456227,0.35062224137571507,0.3240700378306137,0.2752077376863812,0.25270502344007767,0.24397222452631204,0.21114751342096724,0.20233605201633934,0.19172738859324856,0.17723542659284489,0.17619224285145318,0.16757344924982362,0.17935912235917706,0.19219926718758645,0.19289273776514262,0.21869696025734348,0.21947433980902206,0.2000768535484964,0.20442025222608748,0.23122108254653112,0.24432545773969686,0.22006526284719455,0.25236265538094477,0.2758728927759869,0.2895588154677718,0.3145225136071252,0.33534269780271664,0.2488269636342524,0.23440076040834648,0.20920218040713248,0.1926591265834998,1
0.19421039608163737,0.17955583604954992,0.20862801753605562,0.2456229341842075,0.24408504760301286,0.24238251766832627,0.246134096962875,0.2386242109295256,0.22656570290800035,0.18905925805225138,0.18949392586223635,0.16868675546750775,0.1660433217529118,0.16253220202940669,0.17236864207744132,0.18053727088264615,0.1949914223937024,0.17582598714416897,0.15968203322697766,0.17006786494721615,0.17488307291183977,0.17527110851439087,0.17496316656294206,0.18690589791034945,0.20248406227015825,0.24681329719504655,0.2567582884669878,0.3106985253867596,0.3375389588836296,0.354697801506308,0.3389400092946192,0.3522399415507449,0.36786569826359394,0.4302980498447757,0.5004010648724169,0.4955271496626501,0.4212171407458471,0.36805795371211314,0.3343900415921129,0.2941628560670823,0.2646099579869934,0.25931178149246453,0.2424603792547073,0.2279091489396527,0.19965159529233317,0.20465231227671343,0.20030077892057713,0.17904752245164002,0.19017749579623583,0.17478070464273954,0.15205703463036818,0.17694749144872995,0.19736878938448385,0.20024513952524647,0.19603068150502892,0.229496196491373,0.25942085028800926,0.28754591103948074,0.3050151768998614,0.31971445903450013,0.2837979752701035,0.24497766493413953,0.21096412183178834,0.18909688442069145,1
0.17339324572490433,0.1942581682117353,0.18968319889986315,0.24882769531530907,0.23693150745536792,0.22455476746034414,0.2345019356573374,0.22242560983440315,0.207854844068172,0.17850685957670234,0.17397762415232496,0.1573283917031799,0.15330843917791248,0.15744138733958588,0.16483959982332774,0.17398480256700527,0.18718716013258063,0.15999265381083566,0.1638665786481828,0.1690948262595796,0.17509483914416168,0.17993196350273294,0.1757769868353322,0.19079541381281304,0.20881969167914885,0.2478376905386283,0.25835323644901426,0.3047935457248006,0.34889468898440534,0.3699603985871021,0.35535376802516283,0.36500942178864176,0.3821479591697373,0.44483832920729194,0.51509936260574,0.4699631932918023,0.4024017229023515,0.35270560638157716,0.3255273666623218,0.2924376075986237,0.2660921213532871,0.24236528618434414,0.23130227968955078,0.21121930394077115,0.19316685673179068,0.17988872810369214,0.18813975077000633,0.17192653790564716,0.18720831916185368,0.1734059927560092,0.15193877708144066,0.15280418855225045,0.193373061393393,0.20240937133385087,0.19372551990209919,0.22215679338143018,0.2517349257517307,0.29329942768805706,0.31083593033383394,0.33423718871342034,0.2914222390844699,0.24924119941811781,0.21804551753872684,0.19437188330285762,1
0.19504309665148842,0.21485882728710567,0.24065257641187948,0.27813025193297763,0.2443015869309544,0.21759128296820918,0.21103051252195984,0.1968688487929519,0.1772864313658132,0.15556766335343003,0.15412072926634215,0.13201368269141905,0.13455470653521923,0.13583859051468944,0.13156305867341572,0.1468417018544432,0.17601345227614065,0.1692774716865626,0.17413784672559016,0.20023144870887324,0.20628471514275298,0.21761088283634655,0.21831521107851967,0.24064464799511737,0.2771834506620664,0.3230795832528857,0.3530357420347274,0.4212892549455547,0.47182283226272526,0.5037140308141502,0.48836354084581035,0.4277995327213331,0.3844211023733888,0.3868944296382951,0.392239081929838,0.35895364941475716,0.30746529026242764,0.2742207879270484,0.25940238888033085,0.2329402396948047,0.20793539090928237,0.20769755148880856,0.1907904258534932,0.1811083862097562,0.16996408745040414,0.16143648352428014,0.16460076478074032,0.1692095203008169,0.19327763279603558,0.1884647678630227,0.17790939747162898,0.18120543421151394,0.20973120422575928,0.21868986056230336,0.20722135950986909,0.24163961432990597,0.2850474290545897,0.327996003683847,0.34824778423049213,0.3465431773764797,0.3077279171313535,0.2543226359107729,0.19833426750023092,0.21036020135128453,1
0.1950160475288261,0.21656346967650403,0.24696576637575499,0.28087570613945134,0.2518046377759125,0.23605204135740085,0.231218997012776,0.2083862332526642,0.18997805495978248,0.16851293610703746,0.17154601598505967,0.1501741735052477,0.15209852399966362,0.15589281575207387,0.17034856313579225,0.18491506548843298,0.1858595732559946,0.18421456994184265,0.19197641226879866,0.21054198085623713,0.22491019937844836,0.21625092144132532,0.22290251152076546,0.24024514885248444,0.2689648600240929,0.31548968763518254,0.34047595107294004,0.4062892128378094,0.4468492604297123,0.4782695636852806,0.47176927791585005,0.4329141053505772,0.38868495305940165,0.3854568372142836,0.3821607456887264,0.34985099480502685,0.29667676735114923,0.27362842609292787,0.26481492102238385,0.23108343377844925,0.2237887282237951,0.21588420857537474,0.20225456467887926,0.19777223401295224,0.18413532450947864,0.18172276329150786,0.19631534295252087,0.19500594384889944,0.2153832815743216,0.20711053671386237,0.19158497451611417,0.20018980526234365,0.22514095499481215,0.23300783279149717,0.2246011025594477,0.2691307704622567,0.3008687840194473,0.3348629247113772,0.371871952683953,0.3624915230472964,0.3227583636898798,0.27241439939702394,0.21918191617135288,0.1865586956879855,1
0.2033563958438962,0.21845693241334718,0.24348847310084018,0.28102871966696585,0.2506624481233463,0.23316143240204534,0.22927805335988644,0.2177655162640959,0.19891439852283435,0.1745511628012239,0.1682656348953205,0.14571130326806367,0.14054280708944486,0.14100296821585195,0.1538443741806123,0.1502741036909149,0.1712656662696152,0.17608999081726354,0.18674466082321733,0.19514865655104494,0.21479300661711553,0.20501332335901537,0.21294207766261425,0.22440104676283384,0.2661560565816899,0.30815702069316103,0.33332232078381496,0.3902982351240354,0.43236048856545956,0.4612136882171813,0.4545956503876126,0.4377968783262067,0.39467223525748363,0.40109858423920874,0.4043080067006332,0.3692573721195922,0.3208248506594788,0.28971504653621993,0.27134814138948465,0.24551944530615433,0.23227347233596526,0.21245366515009953,0.2079932424563226,0.19298580383983766,0.18172349567404342,0.16758866055420146,0.17706195707637357,0.17461029382152943,0.20238589442433066,0.19980885742509055,0.18385122338050292,0.19108405442789594,0.2235763895439235,0.23013538122114505,0.21841670007953787,0.24938134240873386,0.2923508428896052,0.3249958885636286,0.3516285146314574,0.34942329538138417,0.2853293494022753,0.27896301755550323,0.22782950940839514,0.18474451025936092,1
0.21843488681822257,0.20218079804817224,0.25138507808163635,0.28343631893931925,0.2587907163371672,0.24569204957225882,0.251227359417047,0.235351575041128,0.21071036614994496,0.18773294497854542,0.18851536100440539,0.1662109798029825,0.16483681792284433,0.1694768867243533,0.1793690571170173,0.1875969193479266,0.18101889015485007,0.1784661769207224,0.18776313859243773,0.1937702748453418,0.1998358078009058,0.2057207172772296,0.20010560345091094,0.2220126570628639,0.2453790992769683,0.2933296510732729,0.31386144819814227,0.36770349971507094,0.41228442565108125,0.4446297575532144,0.44130353666996697,0.45265281825803344,0.44537327131037613,0.4468083937822411,0.4549725788401787,0.41646628656420426,0.35765374820531004,0.31813845793319256,0.30349551492457727,0.2759991427630971,0.2474877064565727,0.23949011353942395,0.22469755346559656,0.22179530140924988,0.19828127221879888,0.19123290384470415,0.19309545619417068,0.18009384867572237,0.19948203904017497,0.2127097629239381,0.20000674591564913,0.20773143574024974,0.23220796528840626,0.2358163438023475,0.22013978552201788,0.24981763557584552,0.273386738360725,0.31352724237739693,0.33950483374856405,0.33523214689378694,0.29769490523086717,0.2622719771774599,0.21906254811986076,0.19587719360175462,1
0.20876670556241553,0.21826811206590238,0.25033624769875357,0.27979861874995005,0.2501701222427182,0.22311182997564546,0.22391909658690862,0.21237160652645146,0.19794475997188501,0.17258106566726414,0.17400727833326401,0.15279367193294677,0.14856445019846232,0.14521462942335026,0.13603749377791174,0.15355244220321307,0.18162773836035007,0.17823018059381696,0.19149368589626042,0.21029872887876644,0.21692911160126782,0.22568642600894412,0.2268635273777894,0.25038738943840033,0.28206947359675894,0.33564847288039906,0.36383735552557933,0.4314956109693484,0.47307827479157316,0.5039531495149107,0.44705030544274044,0.39319515586029996,0.35602989339007546,0.366045769537595,0.37545816622296985,0.3445198152658921,0.29660476897783883,0.2648752563485244,0.2559131068478866,0.22176185864116113,0.22246413531384618,0.2115177011821099,0.20183032074777896,0.19881430418628507,0.1858050628887854,0.17830863170155245,0.18837029158802665,0.18799238113420866,0.21863155954087585,0.21487660520250246,0.20363047595583822,0.20755763778152558,0.23462461699492776,0.2435877045018123,0.2306226025992819,0.28298543150327676,0.31122179358452673,0.3407207622054841,0.356244086217523,0.3457518663603041,0.2698901763605088,0.20988813817000374,0.18168864525268696,0.19750605395254264,1
0.16914422883315178,0.21028737379373683,0.26779959505935674,0.26462471068591076,0.2301030220877488,0.23292870129824922,0.2463727672722384,0.23806325405910478,0.22220641446067407,0.19167312793076605,0.19168830058198932,0.16839569613713973,0.1630732101378635,0.1650003615898829,0.1723195524302951,0.17850051687246846,0.1787191206173287,0.1635329048056321,0.16988377281451328,0.17857329722076887,0.1864018584765188,0.18560340073278472,0.1847560312078555,0.19235962430853587,0.2287701374957544,0.26492341795199537,0.28593101399464343,0.3241579714172625,0.3580278869460196,0.374562944152499,0.3745427114694254,0.3812080651562019,0.3999166896566794,0.47060954193389815,0.4818264091139733,0.434182546183527,0.3674652158711344,0.31578372404015764,0.2986799540235333,0.2692018698183936,0.25350383023325823,0.22760881707762926,0.21680250672940904,0.21314338285439935,0.19016893954813757,0.1826224870333062,0.18582496726320386,0.17165358323849525,0.18654127953362853,0.20101975633849192,0.1799250111636358,0.1873521162574465,0.21359206270481457,0.21543376563494054,0.2077103410986152,0.23941937749500353,0.2661298552026634,0.2938095061890822,0.33100295725293777,0.3348190438855776,0.2927901199229857,0.24482949334835627,0.2144738381940808,0.18804635597946948,1
