@relation twonorm
@attribute f1 real [-3.92819, 3.29556]
@attribute f2 real [-3.59169, 3.92282]
@attribute f3 real [-4.10306, 4.0739]
@attribute f4 real [-3.58913, 3.91046]
@attribute f5 real [-3.5751, 5.13502]
@attribute f6 real [-3.67089, 3.63621]
@attribute f7 real [-3.37608, 4.00822]
@attribute f8 real [-4.1779, 3.51879]
@attribute f9 real [-3.49258, 3.87505]
@attribute f10 real [-3.8336, 3.76606]
@attribute f11 real [-3.54722, 3.71819]
@attribute f12 real [-3.5548, 3.97594]
@attribute f13 real [-3.66768, 3.49084]
@attribute f14 real [-3.50284, 3.74389]
@attribute f15 real [-3.40202, 3.27723]
@attribute f16 real [-3.41115, 3.94795]
@attribute f17 real [-3.61461, 3.39206]
@attribute f18 real [-3.67506, 3.67115]
@attribute f19 real [-3.78069, 3.96626]
@attribute f20 real [-3.47346, 3.90706]
@attribute clase integer [0, 1]
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20
@outputs clase
@data
0.641807233085309,0.4038910055346257,0.28659183853167924,0.4329531347713675,0.44990310122018984,0.26825005816260894,0.27832969949758274,0.39891173998173246,0.40480398717090843,0.3737144819636668,0.44337965785826267,0.5378966741648232,0.4808721635198337,0.2794722585221197,0.600706067297975,0.3213001589868327,0.6381205337200125,0.16110075807797494,0.3519101065580648,0.47161455561396753,1
0.3839224779373594,0.6091717224409842,0.33898050131100066,0.2686306851441212,0.4566679907969121,0.3800187488880678,0.38571387944693475,0.5524340593164074,0.4858194018972179,0.27025945897579634,0.7209228384908767,0.3624440626020817,0.6399937417231495,0.2627585131500691,0.4174676797544634,0.5415856558546561,0.4248568863668476,0.38852360604992237,0.4968856517726331,0.6067038636844017,1
0.38788164042221834,0.5806009972706138,0.5923771181465972,0.5465269434729099,0.37230669611899725,0.49693715701167357,0.5037260132984847,0.43816965474769026,0.38768613516151046,0.45319251124392407,0.6266569952693655,0.5566081155371186,0.9617309164464164,0.5574519817904077,0.45292031290938356,0.5650321370819802,0.4884354479374653,0.7290112860917398,0.7033477691220417,0.4352097142206782,0
0.254999134798408,0.3950777895032411,0.44821425077290333,0.5273320274841692,0.36548945364702207,0.5104628511995183,0.37188467424129573,0.6584750067886325,0.6209147310600559,0.36267938302503006,0.589343202930048,0.42524625733991617,0.4850265138604069,0.37944203799506815,0.3136774338436201,0.4758298161459962,0.3535559688125743,0.6205887117302664,0.2380291598629138,0.41404887460504136,1
0.35938120782142235,0.537293449606162,0.4774026043908738,0.4437410578444955,0.2803325327320404,0.4755361224014999,0.5883624717305636,0.36063814444910736,0.526636923949764,0.6400852143385363,0.19985795708707424,0.5538279106701334,0.38275900605153024,0.5068087261426878,0.3785375603548302,0.539973909853107,0.38191451859442505,0.3421505783254222,0.46530712086692183,0.515870968441248,1
0.4608647862952068,0.6285200232616631,0.6389232673267325,0.5810997667872511,0.5113938728743117,0.6620328173967784,0.49320761615860675,0.5541166787281286,0.8222888500101118,0.46279070379464343,0.7176291496281697,0.6554070383521408,0.7623084101182926,0.43500033808352184,0.4263412808324288,0.4924513867184846,0.3896368745780806,0.4993228222443954,0.5755419874918516,0.46077371242134696,0
0.5297720712926112,0.3897321315694569,0.3106704692208351,0.455424896561012,0.2696197067319394,0.30121525639446567,0.3664605988380754,0.5473861750960477,0.38471123006991387,0.3817794480279381,0.39067072608428155,0.46517893327880133,0.6488589820242173,0.28258124699002174,0.3636748137889733,0.6245424032830101,0.5055497975500487,0.4268686846686931,0.4247771058287455,0.49592576132847005,1
0.40128326700121125,0.5767242308547065,0.3863819805893633,0.28636498795267473,0.4805542288739995,0.4986872493875819,0.2704508213371613,0.5951868920276119,0.6355544455951235,0.39654497701212954,0.35436692492233746,0.30568177894868237,0.5921472594893917,0.4666351582023892,0.49494176741400603,0.47716459893193464,0.4328270062668857,0.49714328885234704,0.41532835503004406,0.2972432836710692,1
0.7415788198650286,0.43825292667120014,0.5584610906742847,0.610554843664787,0.7238361813614509,0.519175733191006,0.4496432566390856,0.6526449681616383,0.4981899199606929,0.6978325346133907,0.5661512564328786,0.7418035943346869,0.8168839369031589,0.7392603284515913,0.39889269004753525,0.5126995148863313,0.39858534796129974,0.8444531261698209,0.6980321287732592,0.45576260209307745,0
0.328441598892542,0.27018794305949423,0.30610031111806835,0.3899486505262288,0.31224001506293825,0.36786810088817723,0.4134455534038433,0.45587271931180806,0.24977638670780153,0.44637115344633843,0.5530144892029493,0.4001007869080595,0.6665511865581154,0.5861151167492097,0.6601160309915035,0.4561106113519317,0.4736822199418554,0.39504996453953806,0.14927293967303257,0.41341639884452586,1
