@relation oocytes_merluccius_nucleus_4d
@attribute f1 real [-0.744925, 7.3308]
@attribute f2 real [-2.4933, 1.68921]
@attribute f3 real [-1.1671, 3.67902]
@attribute f4 real [-0.748693, 8.49609]
@attribute f5 real [-1.52066, 3.11333]
@attribute f6 real [-0.749263, 7.04209]
@attribute f7 real [-2.48008, 1.68279]
@attribute f8 real [-1.18744, 3.55508]
@attribute f9 real [-0.774411, 8.21558]
@attribute f10 real [-1.51121, 3.17731]
@attribute f11 real [-0.723846, 7.11837]
@attribute f12 real [-2.46526, 1.6687]
@attribute f13 real [-1.13936, 3.78126]
@attribute f14 real [-1.00416, 8.15202]
@attribute f15 real [-1.42594, 3.20268]
@attribute f16 real [-0.699408, 7.30667]
@attribute f17 real [-2.48783, 1.67947]
@attribute f18 real [-1.09457, 3.87523]
@attribute f19 real [-1.95163, 9.0134]
@attribute f20 real [-1.35729, 3.30839]
@attribute f21 real [-2.92548, 2.35745]
@attribute f22 real [-1.13426, 4.53328]
@attribute f23 real [-6.51916, 1.32584]
@attribute f24 real [-0.666154, 6.35137]
@attribute f25 real [-2.52155, 1.79074]
@attribute f26 real [-3.56173, 3.23523]
@attribute f27 real [-1.18336, 3.73698]
@attribute f28 real [-6.40546, 1.69934]
@attribute f29 real [-0.772652, 5.98908]
@attribute f30 real [-2.66978, 1.61479]
@attribute f31 real [-3.29138, 2.34214]
@attribute f32 real [-1.12365, 4.08418]
@attribute f33 real [-6.6032, 1.1249]
@attribute f34 real [-0.69322, 6.35116]
@attribute f35 real [-2.55023, 1.80594]
@attribute f36 real [-3.8665, 1.2698]
@attribute f37 real [-2.32883, 1.81058]
@attribute f38 real [-1.88741, 2.1423]
@attribute f39 real [-1.76448, 2.33828]
@attribute f40 real [-1.73346, 2.41204]
@attribute f41 real [-1.72114, 2.44663]
@attribute clase integer [0, 1]
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41
@outputs clase
@data
0.7288825461491074,0.10581206022221112,0.026245738859128568,0.07206699172928127,0.9627146368464324,0.7392160257659999,0.10339501353633437,0.029764766411106324,0.10146661993321239,0.9686105636746777,0.7358131936177225,0.0986245633726499,0.032664379691990014,0.17515230150564973,0.9678219426092443,0.7334300265373382,0.1019964965325271,0.036256589802406536,0.2802983667167349,0.961251093088253,0.9840259098644122,0.021571969496465844,0.8898475462077756,0.007508916250232991,0.06768561483573692,0.9396377203926461,0.20344915188787768,0.7240453805152502,0.0683366332767995,0.23465598648172395,1.0,0.05978267339755715,0.9078050232269251,0.014682484476987327,0.1893084980613704,0.05268773241438382,0.04308585039896991,0.040591010271210586,0.040073024013103364,0.03990592208418766,0.0405420644613306,1
0.022093620077454343,0.6732564895242329,0.14635295865558426,0.03993701096066831,0.2291772317160805,0.020398511015994266,0.6858744087612633,0.159980348000641,0.04757190524439902,0.20160029177650943,0.01647327745116941,0.6993272794124761,0.160743971288171,0.0753724806633334,0.16364207906460243,0.015665473156769152,0.6980236604036186,0.15134371604491126,0.1507680325544025,0.15881543526345573,0.4487627131156384,0.13670234352117497,0.8857603569152327,0.022824574593546098,0.6454626196290137,0.411503672229938,0.19018827967173002,0.8587340835060706,0.043445377604436265,0.7305505569987187,0.4944205399111035,0.13449498159502135,0.9195137226485165,0.022011021551932165,0.625841966681741,0.8585584954149874,0.6499339277819786,0.4974980829886022,0.4322079965681639,0.4159605475817151,0.4125925326973417,1
0.012714524082977066,0.8624031980796218,0.6183647949287264,0.007589685988302812,0.11323891506023964,0.01392017535336931,0.8569136196902618,0.6406488533522262,0.006982098202323002,0.12118365710288106,0.011770270035918415,0.851183852770709,0.5918014396559783,0.03618310256023799,0.11302332012565301,0.009589339499315392,0.8423271662707268,0.5262586019558131,0.12298871959310644,0.10180123797602923,0.7283020975102831,0.45851462892189554,0.5538393881453155,0.3321191348971518,0.8192027901648543,0.6427336632847624,0.4899275253336152,0.5307829927943936,0.34680345213326996,0.8552417162048934,0.7498318990613329,0.445484971667662,0.6168256104346476,0.2885874981190679,0.799283315389436,0.91695130736133,0.839368412406599,0.7944715624697559,0.7693357642172587,0.7608201664455433,0.7585951240111618,0
0.05114178603159468,0.5419236295908437,0.1108098850214192,0.07701871423050169,0.3119011694026098,0.05115093617244656,0.547612104149301,0.1150831203663875,0.0812495251663767,0.30027407369489734,0.04682617770283297,0.5475328740481281,0.09221724091679502,0.10069157661819665,0.2879703669776305,0.04556438246042569,0.5398761788208193,0.07135941084148255,0.19087781793574662,0.2933451286843504,0.1919824794195645,0.10105177907875375,0.8837727214786487,0.023051007734351894,0.5735221657170553,0.2951746074715755,0.07426946105350443,0.853899911163755,0.01433848605653107,0.5301407142373681,0.16263721438816228,0.11213768498587705,0.9169399981884292,0.02250758760884562,0.5823570705459152,0.8109736580807194,0.5264211566382648,0.36186474957254994,0.3173076173112734,0.3055238210107345,0.2990023441792613,1
0.10928529636658008,0.38607439073666283,0.05285589296179211,0.1670340991237977,0.4046612098860809,0.11433238873915738,0.38363965245131365,0.054472095004343704,0.16875289419088407,0.39204695724876937,0.10865334492189452,0.3761828851754734,0.039558429628786605,0.18300874382111312,0.38664699197601016,0.10657315604469504,0.37141314520192936,0.033163306370477694,0.24310111326644798,0.3840034035767563,0.2273795034195039,0.04083288340267559,0.9144460165710644,0.003632050278702298,0.3680638361520213,0.33011228549233773,0.033867578256787115,0.8741581531931696,0.002542543833443855,0.36976172638094373,0.23719450716425963,0.033997461514680784,0.9462277920834357,0.0025383355242051004,0.34353572059859916,0.7491694605065903,0.4155031755733305,0.26897543495685794,0.2227442014643801,0.20805138101555903,0.20127358275528637,0
0.09058895640948644,0.4391002053790666,0.08887109687750201,0.1097887316554645,0.3727153058163699,0.09389791477808797,0.4394874209379587,0.09476206742406991,0.1014566087997196,0.35118416899149413,0.08904990630199423,0.4345753224511122,0.0770089948014681,0.07409410911537342,0.33392911926232877,0.08838709790236866,0.4242511938185396,0.06163145398205159,0.11831887372857164,0.3292750467241645,0.1145727844207665,0.058934211315667825,0.9015473550031867,0.00887920012813636,0.4321907849425711,0.24951448883030056,0.054225724238568876,0.8636584493139869,0.008499597440419107,0.4334572664234684,0.12584316732699982,0.057391274292747665,0.9318871391415743,0.009160209982993524,0.41702435855349995,0.7555950586998422,0.45218859692564883,0.3041692826530942,0.2555794148329417,0.24237775901580028,0.23706658476835332,1
0.06012116559194375,0.5177895569885068,0.10755325910212707,0.07004631693356135,0.34718823303459867,0.0601488598963492,0.5245359571641681,0.11413467945311777,0.08019331721244215,0.32266452953170727,0.05632642610200995,0.5194861585501552,0.1010368612085469,0.07840278369363642,0.2846038344042069,0.06242832008381632,0.4811930986490054,0.07130105839269185,0.12160960799924851,0.27891700673856756,0.2618281900384824,0.09628833673869086,0.9077890376035691,0.014312883005458906,0.5644548488158264,0.3243038064075704,0.10319429145140377,0.8423320748198598,0.019702792124857954,0.5716391609893174,0.2427682869680058,0.09463615363788759,0.9238489408780942,0.014238300602749986,0.5287445163985793,0.7914068492883982,0.47597991018043634,0.33072404713986864,0.2686542717585236,0.24542298878301771,0.23512165978448907,1
0.2819369158806175,0.2043796667551303,0.012711199887745269,0.30543637422317005,0.6509703301042946,0.2811749127526374,0.21447943365995098,0.01558454155174889,0.3573608694380228,0.6248176396816054,0.24887939837413303,0.23615855015529896,0.01820502294426312,0.3535426345921552,0.5674088605243032,0.20510629549199996,0.2644254073380847,0.02653849249466781,0.23882679755550143,0.48935996467824633,0.2107088301378212,0.023775571059048546,0.9127311663479923,0.0017233998772216595,0.24557949488554806,0.3087821614368776,0.018023144742029998,0.872885450597177,0.0010658511754088986,0.2249467274428939,0.21542126414746024,0.01570327756474385,0.9451361913018723,7.760796549873799E-4,0.19894310828089812,0.48537468605805734,0.18954875211684755,0.10806981147526744,0.08993945539100508,0.08558436859244963,0.08351468531132954,0
0.06693826250893882,0.48809949049733287,0.09932399527869719,0.0994928707358518,0.31928642487359704,0.07007935592187904,0.4865712837537565,0.10398269274562891,0.09255101590201814,0.30760532108213257,0.06747340292590767,0.47653871832335093,0.08341977230511602,0.07497952202774519,0.28783434371367705,0.07375533938090535,0.44485398219470645,0.060732423839993575,0.1281152901542449,0.3024497393734676,0.2566738533351757,0.06969372955462158,0.9140090503505417,0.0074221335046378255,0.48473340151056626,0.3748543466490901,0.05775413894161784,0.869711158819465,0.0062395256126684786,0.4653958273525698,0.25726188954685525,0.06098221332109536,0.9414786299349128,0.006271382293402675,0.45853146227075614,0.798540778381325,0.5070150093853955,0.34281325455181644,0.2918932620967349,0.27558533349415026,0.2611252540327321,1
0.26178516479944525,0.19150940463979763,0.013823429877922979,0.30323945948758346,0.7159791022423441,0.2762463720999421,0.18775027805336228,0.014205527862824016,0.36911282781039495,0.7087929666504569,0.2683611366991167,0.18894232164800814,0.011685519304477868,0.4635382878012445,0.704229338334104,0.23920301550896705,0.20744126892712314,0.014328544408225681,0.46674382103833734,0.660358190017318,0.1900725544347549,0.023241124015004753,0.9074195028680688,7.421421002621423E-4,0.24167669614056567,0.3309141145453261,0.01767967254295433,0.8693312604876123,4.7458254778509667E-4,0.21890644802162176,0.19535210667575517,0.016363821399700083,0.942414953222655,5.718033382639665E-4,0.22570514924807797,0.40222144345151173,0.15564536975076157,0.0900039953247256,0.06986516393842195,0.06648896393679894,0.0683267070879631,0
