@relation planning
@attribute f1 real [-4.19496, 2.09113]
@attribute f2 real [-2.60906, 2.61352]
@attribute f3 real [-2.63521, 2.9369]
@attribute f4 real [-2.65019, 2.44913]
@attribute f5 real [-2.25643, 2.10161]
@attribute f6 real [-2.6417, 2.48619]
@attribute f7 real [-3.58515, 2.19912]
@attribute f8 real [-2.6495, 2.57925]
@attribute f9 real [-3.7885, 2.05201]
@attribute f10 real [-3.73124, 2.34885]
@attribute f11 real [-2.57878, 2.89543]
@attribute f12 real [-3.24096, 3.00556]
@attribute clase integer [0, 1]
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12
@outputs clase
@data
0.6617870727272438,0.6320962053238055,0.7833818786779155,0.7848007185271763,0.7696693926627567,0.6206182269900484,0.7174881186389985,0.18446282572316525,0.7447734872468329,0.599972204358817,0.4968689546071488,0.3246383586380896,1
0.6118200662096789,0.3358416721237396,0.36115098230293363,0.3204133100099621,0.5551979789079494,0.3661537201461029,0.4879445461570777,0.650390054984461,0.5905431203781861,0.4511170064916802,0.6729555497505576,0.42806426618341087,1
0.6282636742394716,0.5135275859824072,0.514097532173629,0.6234319477891169,0.46823916255931564,0.6001493791793505,0.5078123946496274,0.48916664594788434,0.7325865378194713,0.6876937676909387,0.38202206345755824,0.5187613240652394,1
0.5367691203912129,0.33979699688659626,0.5421370001669026,0.45527187938784,0.7048280878560087,0.3801581157162107,0.5098154131809199,0.39601683002629695,0.7176164410299785,0.8860428052874217,0.1569066586776905,0.6736558916004431,0
0.7876322165288756,0.5612547821191824,0.4956018456204202,0.6312329879278021,0.4647979366871346,0.5654255453997648,0.7274240310358956,0.6853129333014584,0.8509051435576687,0.7480226444016453,0.31019179023091914,0.43481570538475817,0
0.7949214853748514,0.36420715431836376,0.4020279570934529,0.3642164053246315,0.596751750787051,0.35103463607838703,0.7144854925513504,0.5858516853932585,0.9140759967879518,0.7329787881429387,0.3222059438713531,0.3622570647336436,0
0.677153492870767,0.46331947045330085,0.14734633738386355,0.28973078763442967,0.30643500289120795,0.4067971426844179,0.6657830633770553,0.5247729763327755,0.5735404956074042,0.3731836206371945,0.7467196179905411,0.39318660630238916,0
0.8321118533142224,0.325427279237465,0.36802826936295224,0.4663092333879811,0.561661434956999,0.31627628517772416,0.7624182481108247,0.348843605068133,0.8708417586820328,0.6677008070604218,0.41763724811433983,0.26904260292130655,0
0.7789226689404702,0.4278115414220558,0.2747002482004124,0.4099124981370065,0.38256257400115645,0.41584238351446695,0.7037762760037135,0.6081289027014105,0.7347445685393912,0.6053507925047162,0.4847962537060142,0.39506493215422345,0
0.8528831117594562,0.46940458547308034,0.33886642582432863,0.5789930814304652,0.35652403373993813,0.4865535337146467,0.6942364377873094,0.9988677982309347,0.7285322685861337,0.5741857439610268,0.5055326704675195,0.48422049397104305,0
0.7520162772088851,0.5294869585530524,0.7939416127822315,0.7409948777484057,0.8351988508595607,0.527175270920398,0.7061376802950069,0.7583896724838634,0.5818758978239914,0.556293081187943,0.5430721510501059,0.5525515006755761,0
0.7394348474170749,0.3241204538752877,0.639376645471823,0.6111703129044657,0.8374751034868886,0.33378348599521435,0.6154544998763889,0.8586220415969401,0.5216775589802946,0.25615410298202823,0.8820140257681017,0.3578728636104582,0
0.8215641201446368,0.5045589536206243,0.74140675614803,0.6549732121145565,0.7624643188222228,0.5462808289569394,0.7025918568808164,0.6487148936170214,0.4428945417437861,0.48430319288036855,0.6353457393852264,0.6123622432970678,0
0.44667511919173924,0.8007134404834392,0.8225070933631963,0.9151573150929928,0.578510293618232,0.8828407005610495,0.40846122328314555,0.49453578771216833,0.8015916418257995,0.7081937931839826,0.35816364370384035,0.4618065739003477,0
0.6656366676264578,0.23670867655449987,0.4562839929577843,0.12388122337880346,0.8459169718497306,0.19976832576361817,0.6311082124451314,0.4988108438919437,0.6263016414662418,0.654933890781222,0.43380122428624407,0.5542189891331493,0
0.5546034180229682,0.364736011703028,0.29485150149584266,0.1474706431445761,0.44199364852089473,0.4252302603995015,0.42507697600561517,0.5766502510160173,0.7988155143985713,0.69046214776426,0.3830896147571979,0.42692875393018825,1
1.0,0.5384974476216735,0.3347033708954058,0.5468293811723917,0.35606212884691285,0.5067372545042892,0.9251954006296387,0.5012184174037773,0.48926155421358747,0.19148236292554885,0.9585985923082965,0.30506425977984536,0
0.4346835632324705,0.6164495326064895,0.6027465358724073,0.6342508412886425,0.4997750364842911,0.7066618043678783,0.39003366025444863,0.270186947167105,0.7699752247663303,0.6514620671733478,0.40954000668589624,0.4532392436108425,0
0.5926676200945262,0.40270804851242104,0.28595451274292855,0.3292823356839735,0.4312078365503758,0.4082347710266796,0.5424898906862923,0.5208868276356683,0.7220722162961796,0.7177929931958243,0.36152577266856767,0.5213769907084264,0
0.5802080466553932,4.978382332103508E-4,0.19033723311277054,0.010201360181357463,0.6212258262888821,0.06312927929421266,0.36806891794470176,0.8261553908677983,0.3904727498112322,0.4571068849309797,0.6564910735978342,0.7103155036724447,0
0.5546594146758955,0.5492455836004426,0.6080443494475163,0.6269622224139689,0.557014391790805,0.6478360495252432,0.3881630698428669,0.6682641166626823,0.8440119099188256,0.623703596492815,0.4619740199955793,0.3358510018378233,0
0.624533374482389,0.683131325896396,0.5418913122677046,0.891283543688178,0.31093519104918727,0.7697571515769643,0.5057378026959322,0.7260033468802296,0.4447419831487319,0.2933986174546759,0.8511018028172102,0.4870556725985028,1
0.8350389510808787,0.46111251527023045,0.6413798363636037,0.5783335817324663,0.7759841580159889,0.4249985861631197,0.8521697638595709,0.3071747549605547,0.6292433366264247,0.5823509191475784,0.5052151817339854,0.5062904145027951,0
0.876312620404735,0.5237206514787711,0.34253774602439646,0.5337582265870743,0.3883188314012721,0.47966454038600664,0.8415167341773465,0.6685261295720775,0.6782582342980322,0.6063406627204532,0.47466489228582753,0.4931696368538001,1
0.42197614097157377,0.08309111588525209,0.12928854599065698,0.069146474431885,0.5574226028214518,0.07551839060510274,0.3843233459019029,0.6120722926129573,0.5785410863092435,0.55929945115944,0.5272550742481563,0.5695974718723384,0
0.6083831125548632,0.22832967613708166,0.4399839558084818,0.3854084466164116,0.6355398298317593,0.31051758130537116,0.4393709145665745,0.7282811379392781,0.5998666212368441,0.6316413079411654,0.4456942645605485,0.6084618315478058,0
0.6150395555902,0.42091839665452707,0.4937485081952796,0.5445743746224987,0.5829478389367697,0.4598146606108945,0.5122523671958605,0.6569772890270141,0.47760880471054756,0.44653615324773155,0.682489345494601,0.5448921959747187,0
0.7596911593693377,0.7275082430522846,0.32184307201401263,0.423635700446334,0.2290708667199016,0.6998116184239521,0.7603248119468835,0.4573106382978724,0.846826732596982,0.7677353460228385,0.2738038913377455,0.46724496199483867,1
0.6278123603066453,0.3554038425452554,0.44416477779512603,0.41720582352156765,0.6014010885627484,0.3803704837662274,0.557748341623057,0.5469976571838394,0.364360304151521,0.4751148420500354,0.6518003511008894,0.6717391443555771,0
0.0,0.31458378808941173,0.4568619068898495,0.6243430496615235,0.5607874181971713,0.41810023225927234,0.0611088348227175,0.02948697107339234,0.48358002982616244,0.3731803312122025,0.7489025813770389,0.45397229177205867,0
0.5392867426333381,0.5813006215318866,1.0,0.827731932885169,0.9835545336894567,0.6498719746328411,0.46324808489230274,0.5710118097059527,0.7707434795933916,0.637461945464623,0.4423098492750552,0.42921914922228693,0
0.7073416066266948,1.0,0.3472811915055517,0.5747415341653397,0.0,0.9898691274578821,0.7259225451094088,0.4994562180253407,0.0,0.3348437276421895,0.8426092532073121,0.9309679629617771,0
0.7284415272450762,0.5062848247417943,0.4086175613905684,0.5381119443376764,0.42505667685473286,0.5151310377172678,0.6713168645308742,0.6269961271814488,0.6697115491626587,0.610394188243924,0.493797826535701,0.4525012326863597,0
0.7078918691905461,0.4757072175055241,0.8462934148823335,0.8772424558568594,0.856270249928867,0.5332281308686418,0.6244091475674545,0.5336918001434378,0.7424584496901812,0.805071964395264,0.2512252909552246,0.5910636642482534,0
0.8623102755448936,0.47876911411601164,0.376662879950324,0.5194101939082073,0.3370313260089398,0.5380378674269534,0.7337083158289637,0.5142373033707865,0.7517400021573459,0.8067429922912326,0.23632268400371928,0.599985591977613,1
0.9079443660526655,0.6527206859444948,0.4103590919777247,0.5587682279205856,0.3352552982533432,0.6216987883905465,0.9189629806354129,0.44248357638058816,0.7366896041612804,0.718806629507129,0.3257538530673832,0.5493407529312321,0
0.5196366898978538,0.38149994830141426,0.30072988508841353,0.3771612685612984,0.3637580196602142,0.46572898404606955,0.3912144488414268,0.5391661486971074,0.37243322928990796,0.2767228774574061,0.8625756045164508,0.5310191914858192,1
0.7659193552749007,0.49340785588732006,0.08651300853716092,0.4154169575551249,0.04166093014290822,0.5271665733859345,0.7121693835177126,0.2757561558689936,0.7313190115246785,0.7689871367035686,0.27823923451968413,0.5861618949431042,1
0.7117771142315812,0.4484161085134168,0.6324419295383615,0.6154932422362197,0.7041013850262963,0.48118465879728306,0.6625238794178003,0.3208983026535979,0.5177107821063571,0.4456447190748821,0.668319264332205,0.48855922977914096,0
0.5011175468375413,0.5031073530707045,0.5379949426698324,0.5442849242644118,0.5651223944709088,0.5528166555834856,0.39626608024867443,0.6023963662443224,1.0,0.711526638585942,0.3799240438346355,0.1119935580131017,0
0.6478558213452241,0.5028154283897996,0.6558413240226771,0.6661292093847807,0.698705840240108,0.5264395882126957,0.5235837884469432,0.7351795362180255,0.3121730807754802,0.0,1.0,0.0,1
0.6745238295983672,0.22905728586254304,0.21620894059880366,0.5983156577739777,0.3506906774605098,0.3043708035858803,0.44816701156757893,0.5914950992110926,0.5311933375681234,0.6090695039053698,0.47651270228946274,0.7274130235715246,0
0.6061916071834798,0.6901491216984709,0.4275138143360414,0.5828320246621118,0.3057083000614955,0.7124372792708111,0.6676954913930366,0.3836182644035382,0.8866075051665008,1.0,0.14185425842267652,0.7897069088068235,1
0.8497460265443225,0.6059353805973293,0.6466568319720896,0.46121286759803265,0.7006119723545446,0.5563290164180589,0.9145423709474142,0.3962935692087019,0.7325481850043918,0.7599601321690961,0.3512959860874903,0.5836464143234953,0
0.508620462004203,0.5736593790808374,0.3399697780553506,0.5985339221700149,0.23849482795017943,0.6583044878107759,0.42926073644556706,0.44352627300980163,0.6854800351339181,0.650601882537923,0.44022096339015127,0.505751378367475,1
