@relation credit-approval
@attribute f1 real [-1.49549, 0.681488]
@attribute f2 real [-2.47124, 3.92213]
@attribute f3 real [-0.95592, 4.66864]
@attribute f4 real [-0.566656, 3.87644]
@attribute f5 real [-0.569329, 3.97214]
@attribute f6 real [-1.33095, 1.59268]
@attribute f7 real [-0.57072, 3.25719]
@attribute f8 real [-0.664395, 7.85193]
@attribute f9 real [-0.953958, 1.04674]
@attribute f10 real [-1.15631, 0.86357]
@attribute f11 real [-0.493529, 13.2841]
@attribute f12 real [-1.08712, 0.918529]
@attribute f13 real [-0.316941, 3.26813]
@attribute f14 real [-1.03781, 10.4584]
@attribute f15 real [-0.195272, 18.9982]
@attribute clase integer [0, 1]
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15
@outputs clase
@data
0.0,0.7310901762294376,0.15928588191787446,0.0,0.0,0.6153839576143356,0.1250001698054552,0.10666666666666666,0.0,0.0,0.08955256379744293,1.0,0.0,0.021500129173005703,0.005600018589653816,0
0.0,0.30529611144044533,0.017857219053579294,0.0,0.0,0.6153839576143356,0.1250001698054552,0.05263162220793593,0.0,1.0,0.0,1.0,0.0,0.14000022616149146,0.008240020356921354,0
1.0,0.3467914417591974,0.05500003555833702,0.0,0.0,0.692306824050923,0.0,0.1315790555198398,0.0,0.0,0.07462713649786912,0.0,0.0,0.05000013047778354,3.0010203469179167E-5,0
1.0,0.2513397472694369,0.20089304763394825,0.0,0.0,0.692306824050923,0.0,0.060000058710770195,0.0,1.0,0.0,1.0,1.0,0.06000020876445367,0.0,0
1.0,0.39975085127249005,0.14285721905357932,0.0,0.0,0.4615376432722335,0.0,0.08771935077630315,0.0,1.0,0.0,0.0,0.0,0.18000019136741585,0.0,0
1.0,0.41333334376080216,0.03714299429644275,0.0,0.0,0.5384607491372027,0.1250001698054552,0.2280707934467038,0.0,1.0,0.0,0.0,0.0,0.08200018092919319,0.3128502232425691,0
0.0,0.2856077467751749,0.41374969775413545,0.0,0.0,0.15384504879208385,0.0,0.0014035396723351904,0.0,1.0,0.0,1.0,0.0,0.04000013917630244,0.013490024108196786,0
1.0,0.6781306259453153,0.017857219053579294,0.4999995498634285,0.5000009908688136,0.38461467422348244,0.1250001698054552,0.13894737460113368,0.0,1.0,0.0,1.0,0.0,0.09000018614830452,0.003140025942153665,0
1.0,0.5295950336051253,0.17553589969704297,0.4999995498634285,0.5000009908688136,0.692306824050923,0.0,0.11105271346502159,0.0,1.0,0.0,0.0,0.0,0.026000133957191102,0.014420022599350447,0
1.0,0.27514034069669047,0.02964285206309471,0.0,0.0,0.0,0.1250001698054552,0.07596496141234628,1.0,1.0,0.0,0.0,0.0,0.06400013569689487,0.0,0
1.0,0.37283499938217246,0.06553579302203194,0.0,0.0,0.0,0.1250001698054552,0.15210528015311767,0.0,1.0,0.0,1.0,0.0,0.1300002348600104,0.0020000029176586707,0
0.0,0.47663548332100286,0.2142859174762115,0.0,0.0,0.38461467422348244,0.0,0.03508778727913742,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.5991269080312887,0.21571447366549565,0.0,0.0,0.38461467422348244,0.0,0.0014035396723351904,1.0,1.0,0.0,1.0,0.0,0.0,0.026900031427351968,0
0.0,0.5710900510998111,0.375,0.0,0.0,0.6153839576143356,0.0,0.1754387015526063,0.0,0.0,0.10447799109701676,0.0,0.0,0.0,0.0,0
1.0,0.35202498838640656,0.03125008889584253,0.0,0.0,0.4615376432722335,0.0,0.03368424760680223,0.0,0.0,0.044776281898721466,0.0,0.0,0.1980000365337794,0.0,0
0.0,0.2388787134171806,0.30660745018276986,0.0,0.0,0.15384504879208385,0.1250001698054552,0.026315811103967964,0.0,0.0,0.10447799109701676,1.0,0.0,0.04800016701156294,0.0,0
1.0,0.31152662836657347,0.4017860952678965,0.0,0.0,0.0,0.0,0.08771935077630315,0.0,0.0,0.253732264092755,1.0,0.0,0.10000017397037805,0.012080023874784093,0
1.0,0.2897198191251249,0.0357144381071586,0.0,0.0,0.0,0.0,0.029298318229987696,0.0,1.0,0.0,1.0,1.0,0.1500002174629726,0.0,0
0.0,0.5130217709908859,0.2321431365297908,0.0,0.0,0.6153839576143356,0.0,0.0175439523503389,0.0,0.0,0.044776281898721466,0.0,0.0,0.07250015439871052,0.0,0
1.0,0.7050460085995335,0.6607147936905287,0.0,0.0,0.07692149827440546,0.25000039185874273,0.5263156349716575,0.0,0.0,0.253732264092755,0.0,0.0,0.0,0.0,0
1.0,0.7155131018539518,0.3035716571607379,0.0,0.0,0.8461535830457342,0.1250001698054552,0.24561357158163877,0.0,0.0,0.044776281898721466,1.0,0.0,0.0,0.0,0
